res1           res2           tau1           Y1_gamma1      LogPost        
   0.997015E+02   0.107661E+03   0.558029E+01   0.691988E+00  -0.109505E+03
   0.995186E+02   0.107915E+03   0.573598E+01   0.872442E+00  -0.110434E+03
   0.994863E+02   0.108408E+03   0.566171E+01   0.518034E-01  -0.112959E+03
   0.996959E+02   0.108374E+03   0.562013E+01   0.484457E+00  -0.109298E+03
   0.996988E+02   0.108374E+03   0.577170E+01   0.455750E+00  -0.109378E+03
   0.997760E+02   0.107779E+03   0.554770E+01   0.588827E+00  -0.109092E+03
   0.999830E+02   0.108969E+03   0.563320E+01   0.831245E+00  -0.110931E+03
   0.999830E+02   0.107393E+03   0.548931E+01   0.152199E+00  -0.110746E+03
   0.996778E+02   0.107766E+03   0.551852E+01   0.724339E+00  -0.109481E+03
   0.995602E+02   0.108395E+03   0.566601E+01   0.663131E+00  -0.109593E+03
   0.997257E+02   0.107290E+03   0.554718E+01   0.378202E+00  -0.109982E+03
   0.997829E+02   0.107822E+03   0.568218E+01   0.467299E+00  -0.108980E+03
   0.100176E+03   0.108198E+03   0.575570E+01   0.794198E+00  -0.111859E+03
   0.995927E+02   0.108753E+03   0.556311E+01   0.126872E+01  -0.112676E+03
   0.996353E+02   0.108730E+03   0.579018E+01   0.104757E+01  -0.110882E+03
   0.993933E+02   0.108417E+03   0.564807E+01   0.314706E+00  -0.112693E+03
   0.995509E+02   0.107088E+03   0.566268E+01   0.500762E+00  -0.111361E+03
   0.998720E+02   0.107952E+03   0.577889E+01   0.233149E-01  -0.109938E+03
   0.994908E+02   0.108545E+03   0.568285E+01   0.986585E+00  -0.110926E+03
   0.997257E+02   0.108418E+03   0.570314E+01   0.909795E+00  -0.109882E+03
   0.996581E+02   0.108039E+03   0.551740E+01   0.429828E+00  -0.109160E+03
   0.995340E+02   0.109143E+03   0.552632E+01   0.922988E+00  -0.111134E+03
   0.996780E+02   0.107095E+03   0.579798E+01   0.112795E+01  -0.113281E+03
   0.999778E+02   0.107969E+03   0.566447E+01   0.992052E+00  -0.111263E+03
   0.996314E+02   0.108834E+03   0.554533E+01   0.315081E+00  -0.112137E+03
   0.994752E+02   0.107928E+03   0.555654E+01   0.922951E+00  -0.110897E+03
   0.997972E+02   0.107667E+03   0.576524E+01   0.692216E+00  -0.109519E+03
   0.997972E+02   0.107679E+03   0.566533E+01   0.357745E+00  -0.109187E+03
   0.995627E+02   0.108587E+03   0.570216E+01   0.878937E+00  -0.110141E+03
   0.993159E+02   0.107874E+03   0.565776E+01   0.107986E+01  -0.112938E+03
   0.100012E+03   0.108244E+03   0.553538E+01   0.644666E+00  -0.110047E+03
   0.100324E+03   0.107958E+03   0.579163E+01   0.111017E+01  -0.114991E+03
   0.996870E+02   0.109040E+03   0.573187E+01   0.110341E+01  -0.111447E+03
   0.996684E+02   0.107566E+03   0.553243E+01   0.663673E+00  -0.109653E+03
   0.996789E+02   0.107631E+03   0.551041E+01   0.663673E+00  -0.109512E+03
   0.997796E+02   0.107955E+03   0.574482E+01   0.597159E+00  -0.108965E+03
   0.997042E+02   0.109028E+03   0.548916E+01   0.590105E+00  -0.110657E+03
   0.995789E+02   0.107448E+03   0.576993E+01   0.297527E+00  -0.110291E+03
   0.998221E+02   0.107213E+03   0.552043E+01   0.807808E+00  -0.111087E+03
   0.998221E+02   0.108467E+03   0.550099E+01   0.100155E+01  -0.110520E+03
   0.998221E+02   0.107655E+03   0.568520E+01   0.561731E+00  -0.109290E+03
   0.998767E+02   0.107882E+03   0.554815E+01   0.276083E+00  -0.109447E+03
   0.997073E+02   0.107715E+03   0.560928E+01   0.681316E+00  -0.109383E+03
   0.997073E+02   0.107715E+03   0.552923E+01   0.335026E+00  -0.109228E+03
   0.994089E+02   0.108209E+03   0.550670E+01   0.420682E+00  -0.111331E+03
   0.997467E+02   0.108409E+03   0.559280E+01   0.646304E+00  -0.109116E+03
   0.999194E+02   0.108166E+03   0.558189E+01   0.925084E+00  -0.110424E+03
   0.996337E+02   0.108138E+03   0.567847E+01   0.753417E+00  -0.109373E+03
   0.995023E+02   0.107010E+03   0.554779E+01   0.465288E+00  -0.112090E+03
   0.995592E+02   0.106896E+03   0.570465E+01   0.485528E+00  -0.112146E+03
   0.997997E+02   0.108512E+03   0.559086E+01   0.152433E+00  -0.111288E+03
   0.997997E+02   0.108529E+03   0.574467E+01   0.358318E+00  -0.110167E+03
   0.997997E+02   0.107620E+03   0.564785E+01   0.867910E+00  -0.110362E+03
   0.995697E+02   0.108872E+03   0.573102E+01   0.549867E+00  -0.110797E+03
   0.996340E+02   0.107322E+03   0.550506E+01   0.290603E+00  -0.110272E+03
   0.997611E+02   0.108266E+03   0.576919E+01   0.602267E+00  -0.108985E+03
   0.100041E+03   0.108419E+03   0.557347E+01   0.631961E+00  -0.110417E+03
   0.995288E+02   0.108369E+03   0.563681E+01   0.690747E+00  -0.109757E+03
   0.994360E+02   0.107863E+03   0.559990E+01   0.505142E+00  -0.110606E+03
   0.994360E+02   0.107081E+03   0.559690E+01   0.413729E+00  -0.112562E+03
   0.994724E+02   0.107930E+03   0.578556E+01   0.929942E+00  -0.110947E+03
   0.993561E+02   0.108527E+03   0.572443E+01   0.415214E+00  -0.112740E+03
   0.997908E+02   0.108232E+03   0.578359E+01   0.736655E-01  -0.110393E+03
   0.997525E+02   0.108850E+03   0.549858E+01   0.423927E+00  -0.110956E+03
   0.996855E+02   0.108422E+03   0.562946E+01   0.208084E+00  -0.110763E+03
   0.994271E+02   0.108874E+03   0.577163E+01   0.121601E+01  -0.112870E+03
   0.996200E+02   0.108144E+03   0.574393E+01   0.748203E-01  -0.110663E+03
   0.998180E+02   0.108144E+03   0.556417E+01   0.710755E+00  -0.109192E+03
   0.999777E+02   0.108432E+03   0.562160E+01   0.425159E+00  -0.110381E+03
   0.997653E+02   0.108629E+03   0.573139E+01   0.781611E+00  -0.109546E+03
   0.999523E+02   0.107175E+03   0.569881E+01   0.807965E-01  -0.111205E+03
   0.997694E+02   0.108814E+03   0.567348E+01   0.411311E+00  -0.110896E+03
   0.994989E+02   0.108182E+03   0.579300E+01   0.648324E+00  -0.109857E+03
   0.996054E+02   0.108027E+03   0.557588E+01   0.852377E+00  -0.109890E+03
   0.998793E+02   0.107418E+03   0.558808E+01   0.608306E+00  -0.110040E+03
   0.998522E+02   0.108127E+03   0.569003E+01   0.572328E+00  -0.109076E+03
   0.100081E+03   0.108559E+03   0.578506E+01   0.108239E+01  -0.112263E+03
   0.998017E+02   0.107636E+03   0.552517E+01   0.270550E+00  -0.109342E+03
   0.999446E+02   0.108552E+03   0.572294E+01   0.469158E+00  -0.110271E+03
   0.995411E+02   0.107957E+03   0.552802E+01   0.151347E+00  -0.110742E+03
   0.100022E+03   0.108291E+03   0.568136E+01   0.385212E+00  -0.110610E+03
   0.999015E+02   0.107916E+03   0.566122E+01   0.397184E+00  -0.109348E+03
   0.999015E+02   0.107876E+03   0.575266E+01   0.397184E+00  -0.109351E+03
   0.996159E+02   0.107185E+03   0.579898E+01   0.460496E+00  -0.110641E+03
   0.996159E+02   0.107855E+03   0.554788E+01   0.763003E+00  -0.109652E+03
   0.998744E+02   0.107746E+03   0.569645E+01   0.669256E+00  -0.109539E+03
   0.993100E+02   0.109607E+03   0.555518E+01   0.669256E+00  -0.115329E+03
   0.100105E+03   0.108403E+03   0.572404E+01   0.110401E+01  -0.112583E+03
   0.100105E+03   0.108805E+03   0.578531E+01   0.124884E+01  -0.113698E+03
   0.998942E+02   0.108516E+03   0.565969E+01   0.129730E+01  -0.113081E+03
   0.998865E+02   0.109283E+03   0.557225E+01   0.856235E+00  -0.111191E+03
   0.997182E+02   0.108420E+03   0.578639E+01   0.813304E+00  -0.109467E+03
   0.996317E+02   0.109011E+03   0.573800E+01   0.813304E+00  -0.110338E+03
   0.997067E+02   0.107582E+03   0.579704E+01   0.225426E+00  -0.109542E+03
   0.994745E+02   0.107727E+03   0.551447E+01   0.212235E+00  -0.111171E+03
   0.997571E+02   0.107903E+03   0.550590E+01   0.726761E-01  -0.109667E+03
   0.996435E+02   0.107882E+03   0.579591E+01   0.842571E+00  -0.109878E+03
   0.996016E+02   0.108522E+03   0.566136E+01   0.704125E+00  -0.109547E+03
   0.997159E+02   0.108983E+03   0.562390E+01   0.596091E+00  -0.110460E+03
   0.100078E+03   0.107646E+03   0.564553E+01   0.583317E+00  -0.110936E+03
   0.996815E+02   0.108226E+03   0.552352E+01   0.466797E+00  -0.109163E+03
   0.996815E+02   0.108588E+03   0.563850E+01   0.108104E+01  -0.110992E+03
   0.997025E+02   0.108588E+03   0.552366E+01   0.688258E+00  -0.109374E+03
   0.998261E+02   0.107803E+03   0.559228E+01   0.525471E+00  -0.109078E+03
   0.995813E+02   0.108051E+03   0.568108E+01   0.886690E+00  -0.110115E+03
   0.995980E+02   0.107931E+03   0.573664E+01   0.503013E+00  -0.109311E+03
   0.993106E+02   0.107963E+03   0.577623E+01   0.148546E+01  -0.116206E+03
   0.997978E+02   0.108686E+03   0.553723E+01   0.118616E+01  -0.111879E+03
   0.995061E+02   0.108515E+03   0.562831E+01   0.873942E+00  -0.110342E+03
   0.996478E+02   0.107624E+03   0.565194E+01   0.716655E+00  -0.109742E+03
   0.998267E+02   0.108556E+03   0.554008E+01   0.531185E+00  -0.109560E+03
   0.997978E+02   0.106937E+03   0.566796E+01   0.618679E+00  -0.111457E+03
   0.997978E+02   0.108295E+03   0.571829E+01   0.627190E+00  -0.109052E+03
   0.100018E+03   0.108563E+03   0.565320E+01   0.106755E+01  -0.111759E+03
   0.996918E+02   0.108025E+03   0.555773E+01   0.558150E+00  -0.108950E+03
   0.996644E+02   0.108553E+03   0.579235E+01   0.558150E+00  -0.109514E+03
   0.994756E+02   0.107139E+03   0.578237E+01   0.581289E+00  -0.111719E+03
   0.995640E+02   0.108255E+03   0.574868E+01   0.733443E+00  -0.109577E+03
   0.995808E+02   0.107483E+03   0.560942E+01   0.613137E+00  -0.110038E+03
   0.998964E+02   0.108181E+03   0.577161E+01   0.211874E+00  -0.110125E+03
   0.997767E+02   0.107644E+03   0.577406E+01   0.692526E+00  -0.109533E+03
   0.997143E+02   0.107675E+03   0.557527E+01   0.554371E+00  -0.109188E+03
   0.997277E+02   0.107430E+03   0.570939E+01   0.754355E+00  -0.110180E+03
   0.100020E+03   0.107993E+03   0.570168E+01   0.836618E+00  -0.110671E+03
   0.996607E+02   0.108346E+03   0.571569E+01   0.396430E+00  -0.109650E+03
   0.994702E+02   0.108261E+03   0.575378E+01   0.681506E+00  -0.110097E+03
   0.997661E+02   0.109300E+03   0.551988E+01   0.848331E+00  -0.110951E+03
   0.100121E+03   0.108125E+03   0.578282E+01   0.794748E+00  -0.111297E+03
   0.994081E+02   0.107978E+03   0.565331E+01   0.316824E+00  -0.111641E+03
   0.998131E+02   0.108445E+03   0.565589E+01   0.539275E+00  -0.109299E+03
   0.997599E+02   0.107702E+03   0.576018E+01   0.278621E+00  -0.109257E+03
   0.997430E+02   0.107635E+03   0.578068E+01   0.199455E+00  -0.109453E+03
   0.999046E+02   0.108043E+03   0.549772E+01   0.530179E+00  -0.109269E+03
   0.100029E+03   0.108043E+03   0.568753E+01   0.988712E+00  -0.111480E+03
   0.997903E+02   0.108115E+03   0.566324E+01   0.239091E+00  -0.109595E+03
   0.996946E+02   0.107561E+03   0.569421E+01   0.184245E+00  -0.109669E+03
   0.997024E+02   0.108257E+03   0.575933E+01   0.868461E+00  -0.109684E+03
   0.999333E+02   0.107898E+03   0.551967E+01   0.639135E+00  -0.109578E+03
   0.994624E+02   0.107082E+03   0.558958E+01   0.782495E+00  -0.112263E+03
