X1_obs         X1_true        Y1_obs         Y1_unbiased    Y1_sim         Y1_res         Y1_stdres      
   0.174143E+00   0.174143E+00   0.979068E+02   0.979068E+02   0.997246E+02  -0.181781E+01  -0.102566E+01
   0.284945E+00   0.284945E+00   0.973228E+02   0.973228E+02   0.997246E+02  -0.240180E+01  -0.206071E+01
   0.311870E+00   0.311870E+00   0.102284E+03   0.102284E+03   0.997246E+02   0.255925E+01   0.185254E+01
   0.457010E+00   0.457010E+00   0.100725E+03   0.100725E+03   0.997246E+02   0.100052E+01   0.811543E+00
   0.527139E+00   0.527139E+00   0.994530E+02   0.994530E+02   0.997246E+02  -0.271599E+00  -0.323252E+00
   0.638574E+00   0.638574E+00   0.991103E+02   0.991103E+02   0.997246E+02  -0.614317E+00  -0.496730E+00
   0.750752E+00   0.750752E+00   0.972436E+02   0.972436E+02   0.997246E+02  -0.248103E+01  -0.134852E+01
   0.817560E+00   0.817560E+00   0.999417E+02   0.999417E+02   0.997246E+02   0.217107E+00   0.123546E+00
   0.952867E+00   0.952867E+00   0.103746E+03   0.103746E+03   0.997246E+02   0.402097E+01   0.241486E+01
   0.983276E+00   0.983276E+00   0.100055E+03   0.100055E+03   0.997246E+02   0.330657E+00   0.365479E+00
   0.106656E+01   0.106656E+01   0.101796E+03   0.101796E+03   0.997246E+02   0.207141E+01   0.112213E+01
   0.107486E+01   0.107486E+01   0.100635E+03   0.100635E+03   0.997246E+02   0.910177E+00   0.654967E+00
   0.116343E+01   0.116343E+01   0.103111E+03   0.103111E+03   0.997246E+02   0.338648E+01   0.157077E+01
   0.125506E+01   0.125506E+01   0.989550E+02   0.989550E+02   0.997246E+02  -0.769635E+00  -0.587696E+00
   0.138438E+01   0.138438E+01   0.974092E+02   0.974092E+02   0.997246E+02  -0.231542E+01  -0.125826E+01
   0.139390E+01   0.139390E+01   0.100831E+03   0.100831E+03   0.997246E+02   0.110636E+01   0.714528E+00
   0.142136E+01   0.142136E+01   0.101986E+03   0.101986E+03   0.997246E+02   0.226135E+01   0.126534E+01
   0.159617E+01   0.159617E+01   0.994104E+02   0.994104E+02   0.997246E+02  -0.314232E+00  -0.231637E+00
   0.161199E+01   0.161199E+01   0.101042E+03   0.101042E+03   0.997246E+02   0.131715E+01   0.896736E+00
   0.163787E+01   0.163787E+01   0.100173E+03   0.100173E+03   0.997246E+02   0.448560E+00   0.335347E+00
   0.169781E+01   0.169781E+01   0.992860E+02   0.992860E+02   0.997246E+02  -0.438593E+00  -0.394252E+00
   0.192747E+01   0.192747E+01   0.991755E+02   0.991755E+02   0.997246E+02  -0.549065E+00  -0.388067E+00
