"res1"	"res2"	"tau1"	"Y1_gamma1"	"LogPost"
117.241	102.851	8.60577	0.2242	-16.7617
116.76	102.516	8.63463	0.0259503	-17.9306
116.498	102.432	8.64311	0.0259503	-19.0749
117.772	102.441	8.64311	0.244302	-17.7847
117.144	103.66	8.64311	0.345818	-16.7194
117.429	103.794	8.78302	0.345818	-16.7195
117.122	105.512	8.69349	1.66187	-21.1664
117.954	103.436	8.69349	1.09404	-19.0254
117.822	103.682	8.572	0.509991	-17.5118
116.559	103.037	8.572	0.744486	-18.6019
117.006	101.888	8.67276	1.59305	-20.9822
116.637	102.804	8.73979	0.977948	-19.0001
116.57	104.575	8.79447	0.977948	-19.357
117.701	103.875	8.79447	0.663244	-17.6311
116.694	104.349	8.78469	0.156247	-18.1007
116.847	103.476	8.78469	0.287883	-17.1228
117.121	103.753	8.80218	0.287883	-16.7031
117.466	102.637	8.53194	0.498038	-17.42
117.466	103.204	8.53194	0.498038	-16.9859
117.126	103.301	8.57734	0.291585	-16.6622
117.083	103.301	8.59865	0.710249	-17.4673
117.185	105.583	8.59865	1.51839	-20.9433
117.185	103.132	8.59865	0.222616	-16.5975
116.821	102.372	8.53194	0.200035	-18.015
116.941	104.498	8.67011	0.894919	-18.5006
116.741	102.785	8.53898	0.162656	-17.6876
117.612	102.906	8.61764	0.0883531	-16.8188
118.354	104.662	8.58498	0.894275	-20.3477
116.903	104.404	8.70772	0.096017	-17.5575
116.493	104.593	8.53153	0.181133	-19.269
118.058	103.529	8.77522	0.620282	-18.3109
116.78	101.959	8.79644	0.726796	-19.3557
117.584	104.744	8.62401	1.36134	-19.7644
118.85	103.632	8.62401	2.13311	-23.1184
117.3	102.859	8.56733	1.88821	-20.986
117.28	103.855	8.56961	0.358702	-16.743
117.5	104.669	8.62703	0.177911	-17.6046
117.124	105.114	8.58403	2.61598	-23.2513
116.261	100.601	8.58403	1.42258	-23.846
117.251	105.397	8.7086	0.132615	-19.258
116.542	103.591	8.53551	0.132615	-18.0977
117.607	102.18	8.58538	0.709914	-18.6063
117.926	103.551	8.58538	1.19029	-19.209
117.499	104.538	8.79122	1.24697	-19.2534
117.498	106.385	8.53601	1.24697	-22.0925
116.09	102.815	8.53601	0.983965	-20.5537
117.756	101.616	8.53601	0.28843	-19.525
117.543	102.798	8.57618	0.28843	-16.989
118.685	102.498	8.69882	0.431376	-21.8839
117.214	104.004	8.69882	0.504606	-17.0884
117.214	105.084	8.60215	1.10657	-19.4548
117.587	103.866	8.57089	0.114176	-16.6921
117.125	103.554	8.57089	0.677892	-17.3314
117.623	106.439	8.54374	1.7148	-22.6431
118.343	104.101	8.61294	0.464574	-19.5357
116.422	103.302	8.61294	0.430338	-18.6796
115.763	101.018	8.6985	0.182571	-27.503
117.715	103.397	8.6985	0.182571	-16.8366
