X1_obs         X1_true        Y1_obs         Y1_unbiased    Y1_sim         Y1_res         Y1_stdres      
   0.273599E+00   0.273599E+00   0.100284E+03   0.100284E+03   0.810401E+02   0.192440E+02   0.207330E+01
   0.273637E+00   0.273637E+00   0.985116E+02   0.985116E+02   0.810401E+02   0.174715E+02   0.187606E+01
   0.364505E+00   0.364505E+00   0.100506E+03   0.100506E+03   0.810401E+02   0.194660E+02   0.210075E+01
   0.709222E+00   0.709222E+00   0.983381E+02   0.983381E+02   0.810401E+02   0.172980E+02   0.181291E+01
   0.718023E+00   0.718023E+00   0.100034E+03   0.100034E+03   0.810401E+02   0.189936E+02   0.204413E+01
   0.112052E+01   0.112052E+01   0.899346E+02   0.899346E+02   0.810401E+02   0.889449E+01   0.955874E+00
   0.112326E+01   0.112326E+01   0.927389E+02   0.927389E+02   0.810401E+02   0.116988E+02   0.125522E+01
   0.208623E+01   0.208623E+01   0.938859E+02   0.938859E+02   0.810401E+02   0.128458E+02   0.137545E+01
   0.215814E+01   0.215814E+01   0.905170E+02   0.905170E+02   0.810401E+02   0.947688E+01   0.102202E+01
   0.216009E+01   0.216009E+01   0.900621E+02   0.900621E+02   0.810401E+02   0.902201E+01   0.973928E+00
   0.239225E+01   0.239225E+01   0.906695E+02   0.906695E+02   0.810401E+02   0.962939E+01   0.103256E+01
   0.269616E+01   0.269616E+01   0.874034E+02   0.874034E+02   0.810401E+02   0.636334E+01   0.675050E+00
   0.270833E+01   0.270833E+01   0.924752E+02   0.924752E+02   0.810401E+02   0.114351E+02   0.120766E+01
   0.299299E+01   0.299299E+01   0.870043E+02   0.870043E+02   0.810401E+02   0.596420E+01   0.637621E+00
   0.304708E+01   0.304708E+01   0.904434E+02   0.904434E+02   0.810401E+02   0.940326E+01   0.100368E+01
   0.316417E+01   0.316417E+01   0.729029E+02   0.729029E+02   0.810401E+02  -0.813724E+01  -0.864747E+00
   0.336401E+01   0.336401E+01   0.614081E+02   0.614081E+02   0.810401E+02  -0.196320E+02  -0.194842E+01
   0.371074E+01   0.371074E+01   0.653030E+02   0.653030E+02   0.810401E+02  -0.157371E+02  -0.168603E+01
   0.376708E+01   0.376708E+01   0.648135E+02   0.648135E+02   0.810401E+02  -0.162266E+02  -0.174207E+01
   0.384600E+01   0.384600E+01   0.646149E+02   0.646149E+02   0.810401E+02  -0.164252E+02  -0.176186E+01
   0.385074E+01   0.385074E+01   0.654983E+02   0.654983E+02   0.810401E+02  -0.155418E+02  -0.167829E+01
   0.396198E+01   0.396198E+01   0.735933E+02   0.735933E+02   0.810401E+02  -0.744676E+01  -0.725878E+00
   0.420453E+01   0.420453E+01   0.766909E+02   0.766909E+02   0.810401E+02  -0.434915E+01  -0.467549E+00
   0.435522E+01   0.435522E+01   0.759071E+02   0.759071E+02   0.810401E+02  -0.513302E+01  -0.548702E+00
   0.435784E+01   0.435784E+01   0.776765E+02   0.776765E+02   0.810401E+02  -0.336364E+01  -0.356419E+00
   0.441455E+01   0.441455E+01   0.754057E+02   0.754057E+02   0.810401E+02  -0.563435E+01  -0.606854E+00
   0.452948E+01   0.452948E+01   0.736505E+02   0.736505E+02   0.810401E+02  -0.738956E+01  -0.789934E+00
   0.473641E+01   0.473641E+01   0.740310E+02   0.740310E+02   0.810401E+02  -0.700915E+01  -0.751663E+00
   0.480272E+01   0.480272E+01   0.737032E+02   0.737032E+02   0.810401E+02  -0.733687E+01  -0.785195E+00
   0.513422E+01   0.513422E+01   0.746257E+02   0.746257E+02   0.810401E+02  -0.641444E+01  -0.688201E+00
   0.513941E+01   0.513941E+01   0.749957E+02   0.749957E+02   0.810401E+02  -0.604441E+01  -0.643660E+00
   0.539980E+01   0.539980E+01   0.746894E+02   0.746894E+02   0.810401E+02  -0.635066E+01  -0.683258E+00
   0.544297E+01   0.544297E+01   0.724285E+02   0.724285E+02   0.810401E+02  -0.861156E+01  -0.925558E+00
   0.546326E+01   0.546326E+01   0.754227E+02   0.754227E+02   0.810401E+02  -0.561737E+01  -0.604823E+00
   0.559880E+01   0.559880E+01   0.763810E+02   0.763810E+02   0.810401E+02  -0.465906E+01  -0.489433E+00
   0.578350E+01   0.578350E+01   0.956001E+02   0.956001E+02   0.962362E+02  -0.636147E+00  -0.685041E-01
   0.580097E+01   0.580097E+01   0.985974E+02   0.985974E+02   0.962362E+02   0.236117E+01   0.243637E+00
   0.672904E+01   0.672904E+01   0.957714E+02   0.957714E+02   0.962362E+02  -0.464844E+00  -0.492066E-01
   0.705608E+01   0.705608E+01   0.938147E+02   0.938147E+02   0.962362E+02  -0.242154E+01  -0.261203E+00
   0.708311E+01   0.708311E+01   0.941049E+02   0.941049E+02   0.962362E+02  -0.213130E+01  -0.227243E+00
   0.717353E+01   0.717353E+01   0.945466E+02   0.945466E+02   0.962362E+02  -0.168956E+01  -0.181507E+00
