res1           res2           tau1           Y1_gamma1      LogPost        
   0.828903E+02   0.974410E+02   0.573670E+01   0.950388E+01  -0.221433E+03
   0.793277E+02   0.944245E+02   0.573670E+01   0.109376E+02  -0.223093E+03
   0.816924E+02   0.993438E+02   0.564838E+01   0.112438E+02  -0.223303E+03
   0.814440E+02   0.965979E+02   0.561673E+01   0.100560E+02  -0.221133E+03
   0.807293E+02   0.927002E+02   0.570479E+01   0.103233E+02  -0.223007E+03
   0.803528E+02   0.987681E+02   0.570479E+01   0.978953E+01  -0.221875E+03
   0.802805E+02   0.947922E+02   0.570479E+01   0.929121E+01  -0.221522E+03
   0.790856E+02   0.968466E+02   0.562757E+01   0.100590E+02  -0.222076E+03
   0.816748E+02   0.981273E+02   0.562757E+01   0.800360E+01  -0.223061E+03
   0.815807E+02   0.953826E+02   0.555605E+01   0.851930E+01  -0.223772E+03
   0.818177E+02   0.955456E+02   0.560380E+01   0.904966E+01  -0.221106E+03
   0.820877E+02   0.961513E+02   0.575333E+01   0.844647E+01  -0.221669E+03
   0.818978E+02   0.974981E+02   0.575455E+01   0.993318E+01  -0.221229E+03
   0.823483E+02   0.990079E+02   0.676820E+01   0.105339E+02  -0.224986E+03
   0.818843E+02   0.948925E+02   0.564784E+01   0.887829E+01  -0.221458E+03
   0.836278E+02   0.983878E+02   0.688781E+01   0.944567E+01  -0.224982E+03
   0.817642E+02   0.960888E+02   0.576707E+01   0.884394E+01  -0.221139E+03
   0.820474E+02   0.950561E+02   0.519075E+01   0.109437E+02  -0.228225E+03
   0.822479E+02   0.975081E+02   0.575702E+01   0.104609E+02  -0.221716E+03
   0.821880E+02   0.967599E+02   0.581450E+01   0.989333E+01  -0.223295E+03
   0.820230E+02   0.956204E+02   0.574696E+01   0.975717E+01  -0.221106E+03
   0.811950E+02   0.966017E+02   0.574696E+01   0.852249E+01  -0.221480E+03
   0.825659E+02   0.976739E+02   0.659642E+01   0.884011E+01  -0.224153E+03
   0.811367E+02   0.938419E+02   0.700800E+01   0.124224E+02  -0.227326E+03
   0.867386E+02   0.920688E+02   0.531988E+01   0.122779E+02  -0.231164E+03
