res1           Y1_gamma1      LogPost        
   0.113606E+03   0.692232E+01  -0.201077E+03
   0.113391E+03   0.607230E+01  -0.201536E+03
   0.112285E+03   0.705387E+01  -0.200470E+03
   0.112901E+03   0.659999E+01  -0.200431E+03
   0.112460E+03   0.761618E+01  -0.201133E+03
   0.112809E+03   0.756592E+01  -0.201094E+03
   0.113273E+03   0.677317E+01  -0.200677E+03
   0.111167E+03   0.682078E+01  -0.201450E+03
   0.112416E+03   0.770494E+01  -0.201289E+03
   0.112066E+03   0.623174E+01  -0.200806E+03
   0.111891E+03   0.690618E+01  -0.200588E+03
   0.112363E+03   0.682089E+01  -0.200338E+03
   0.113079E+03   0.711769E+01  -0.200672E+03
   0.112164E+03   0.710483E+01  -0.200550E+03
   0.113949E+03   0.710499E+01  -0.201659E+03
   0.113684E+03   0.682605E+01  -0.201172E+03
   0.113132E+03   0.682605E+01  -0.200562E+03
   0.112532E+03   0.719182E+01  -0.200560E+03
   0.112750E+03   0.608511E+01  -0.200957E+03
   0.112297E+03   0.725685E+01  -0.200654E+03
   0.113098E+03   0.673085E+01  -0.200529E+03
   0.112718E+03   0.592173E+01  -0.201337E+03
   0.113031E+03   0.710592E+01  -0.200633E+03
   0.113309E+03   0.687415E+01  -0.200725E+03
   0.111423E+03   0.659142E+01  -0.201125E+03
   0.113541E+03   0.639657E+01  -0.201197E+03
   0.112109E+03   0.603988E+01  -0.201140E+03
   0.112914E+03   0.676524E+01  -0.200415E+03
   0.113564E+03   0.735417E+01  -0.201335E+03
   0.113940E+03   0.648776E+01  -0.201774E+03
   0.111932E+03   0.704279E+01  -0.200629E+03
   0.114222E+03   0.636306E+01  -0.202555E+03
   0.111198E+03   0.676600E+01  -0.201406E+03
   0.113947E+03   0.624093E+01  -0.202152E+03
   0.111696E+03   0.689431E+01  -0.200755E+03
   0.112460E+03   0.739214E+01  -0.200796E+03
   0.112516E+03   0.718994E+01  -0.200558E+03
   0.113037E+03   0.672369E+01  -0.200487E+03
   0.112319E+03   0.586284E+01  -0.201504E+03
   0.113433E+03   0.657551E+01  -0.200902E+03
   0.112104E+03   0.632330E+01  -0.200657E+03
   0.112957E+03   0.625486E+01  -0.200766E+03
   0.112957E+03   0.664417E+01  -0.200448E+03
   0.111394E+03   0.649751E+01  -0.201237E+03
   0.113470E+03   0.674220E+01  -0.200891E+03
   0.113084E+03   0.744326E+01  -0.201035E+03
   0.113252E+03   0.749927E+01  -0.201227E+03
   0.112009E+03   0.646345E+01  -0.200580E+03
   0.113461E+03   0.747782E+01  -0.201380E+03
   0.112504E+03   0.651135E+01  -0.200373E+03
   0.112554E+03   0.577370E+01  -0.201761E+03
   0.113493E+03   0.661374E+01  -0.200958E+03
   0.114603E+03   0.720221E+01  -0.203005E+03
   0.111183E+03   0.860994E+01  -0.204018E+03
   0.112358E+03   0.625966E+01  -0.200635E+03
   0.112348E+03   0.699464E+01  -0.200415E+03
   0.113092E+03   0.621526E+01  -0.200928E+03
   0.112507E+03   0.655717E+01  -0.200349E+03
