X1_obs         X1_true        Y1_obs         Y1_unbiased    Y1_sim         Y1_res         Y1_stdres      
   0.209190E+00   0.209190E+00   0.994042E+02   0.994042E+02   0.112530E+03  -0.131258E+02  -0.194525E+01
   0.379611E+00   0.379611E+00   0.101879E+03   0.101879E+03   0.112530E+03  -0.106515E+02  -0.156143E+01
   0.545273E+00   0.545273E+00   0.116656E+03   0.116656E+03   0.112530E+03   0.412551E+01   0.570880E+00
   0.799048E+00   0.799048E+00   0.113422E+03   0.113422E+03   0.112530E+03   0.892259E+00   0.129732E+00
   0.977788E+00   0.977788E+00   0.112358E+03   0.112358E+03   0.112530E+03  -0.172087E+00  -0.250557E-01
   0.102557E+01   0.102557E+01   0.112068E+03   0.112068E+03   0.112530E+03  -0.462494E+00  -0.640606E-01
   0.118539E+01   0.118539E+01   0.113232E+03   0.113232E+03   0.112530E+03   0.701788E+00   0.103592E+00
   0.124733E+01   0.124733E+01   0.113795E+03   0.113795E+03   0.112530E+03   0.126550E+01   0.186570E+00
   0.150245E+01   0.150245E+01   0.113889E+03   0.113889E+03   0.112530E+03   0.135940E+01   0.197644E+00
   0.208826E+01   0.208826E+01   0.113250E+03   0.113250E+03   0.112530E+03   0.719555E+00   0.106578E+00
   0.210001E+01   0.210001E+01   0.111657E+03   0.111657E+03   0.112530E+03  -0.873060E+00  -0.128309E+00
   0.225149E+01   0.225149E+01   0.113118E+03   0.113118E+03   0.112530E+03   0.587545E+00   0.868629E-01
   0.225808E+01   0.225808E+01   0.111331E+03   0.111331E+03   0.112530E+03  -0.119880E+01  -0.175907E+00
   0.228026E+01   0.228026E+01   0.111493E+03   0.111493E+03   0.112530E+03  -0.103686E+01  -0.132541E+00
   0.248635E+01   0.248635E+01   0.111483E+03   0.111483E+03   0.112530E+03  -0.104734E+01  -0.154965E+00
   0.253484E+01   0.253484E+01   0.111621E+03   0.111621E+03   0.112530E+03  -0.909422E+00  -0.132858E+00
   0.257547E+01   0.257547E+01   0.118422E+03   0.118422E+03   0.112530E+03   0.589169E+01   0.836895E+00
   0.286435E+01   0.286435E+01   0.125167E+03   0.125167E+03   0.112530E+03   0.126368E+02   0.185686E+01
   0.288246E+01   0.288246E+01   0.125484E+03   0.125484E+03   0.112530E+03   0.129542E+02   0.191460E+01
   0.288978E+01   0.288978E+01   0.123748E+03   0.123748E+03   0.112530E+03   0.112180E+02   0.164579E+01
   0.302262E+01   0.302262E+01   0.124054E+03   0.124054E+03   0.112530E+03   0.115242E+02   0.170345E+01
   0.315698E+01   0.315698E+01   0.123283E+03   0.123283E+03   0.112530E+03   0.107532E+02   0.158869E+01
   0.337621E+01   0.337621E+01   0.126462E+03   0.126462E+03   0.112530E+03   0.139325E+02   0.205548E+01
   0.346276E+01   0.346276E+01   0.124665E+03   0.124665E+03   0.112530E+03   0.121352E+02   0.176799E+01
   0.365801E+01   0.365801E+01   0.126064E+03   0.126064E+03   0.112530E+03   0.135344E+02   0.200168E+01
   0.366736E+01   0.366736E+01   0.124212E+03   0.124212E+03   0.112530E+03   0.116823E+02   0.172298E+01
   0.415298E+01   0.415298E+01   0.118842E+03   0.118842E+03   0.112530E+03   0.631165E+01   0.935419E+00
   0.455412E+01   0.455412E+01   0.119515E+03   0.119515E+03   0.112530E+03   0.698518E+01   0.102473E+01
   0.455877E+01   0.455877E+01   0.117218E+03   0.117218E+03   0.112530E+03   0.468827E+01   0.691668E+00
   0.475920E+01   0.475920E+01   0.109529E+03   0.109529E+03   0.112530E+03  -0.300075E+01  -0.439905E+00
   0.476982E+01   0.476982E+01   0.111149E+03   0.111149E+03   0.112530E+03  -0.138092E+01  -0.202771E+00
   0.483071E+01   0.483071E+01   0.107861E+03   0.107861E+03   0.112530E+03  -0.466886E+01  -0.679469E+00
   0.494913E+01   0.494913E+01   0.111293E+03   0.111293E+03   0.112530E+03  -0.123716E+01  -0.178598E+00
   0.532123E+01   0.532123E+01   0.110484E+03   0.110484E+03   0.112530E+03  -0.204557E+01  -0.303589E+00
   0.571384E+01   0.571384E+01   0.110537E+03   0.110537E+03   0.112530E+03  -0.199278E+01  -0.293813E+00
   0.586631E+01   0.586631E+01   0.109003E+03   0.109003E+03   0.112530E+03  -0.352680E+01  -0.519511E+00
   0.586939E+01   0.586939E+01   0.111132E+03   0.111132E+03   0.112530E+03  -0.139756E+01  -0.207190E+00
   0.599848E+01   0.599848E+01   0.110417E+03   0.110417E+03   0.112530E+03  -0.211309E+01  -0.311616E+00
   0.601522E+01   0.601522E+01   0.106155E+03   0.106155E+03   0.112530E+03  -0.637514E+01  -0.923274E+00
   0.606736E+01   0.606736E+01   0.107693E+03   0.107693E+03   0.112530E+03  -0.483746E+01  -0.711026E+00
   0.612590E+01   0.612590E+01   0.110043E+03   0.110043E+03   0.112530E+03  -0.248733E+01  -0.364217E+00
   0.631820E+01   0.631820E+01   0.110455E+03   0.110455E+03   0.112530E+03  -0.207455E+01  -0.303796E+00
   0.689320E+01   0.689320E+01   0.109770E+03   0.109770E+03   0.112530E+03  -0.275951E+01  -0.409058E+00
   0.702946E+01   0.702946E+01   0.108919E+03   0.108919E+03   0.112530E+03  -0.361098E+01  -0.526149E+00
   0.709575E+01   0.709575E+01   0.109522E+03   0.109522E+03   0.112530E+03  -0.300777E+01  -0.446603E+00
   0.719324E+01   0.719324E+01   0.109804E+03   0.109804E+03   0.112530E+03  -0.272632E+01  -0.392522E+00
   0.726527E+01   0.726527E+01   0.110657E+03   0.110657E+03   0.112530E+03  -0.187291E+01  -0.273526E+00
   0.766167E+01   0.766167E+01   0.108959E+03   0.108959E+03   0.112530E+03  -0.357063E+01  -0.517415E+00
   0.776991E+01   0.776991E+01   0.106876E+03   0.106876E+03   0.112530E+03  -0.565388E+01  -0.829815E+00
   0.784956E+01   0.784956E+01   0.111107E+03   0.111107E+03   0.112530E+03  -0.142257E+01  -0.209617E+00
   0.809670E+01   0.809670E+01   0.109869E+03   0.109869E+03   0.112530E+03  -0.266141E+01  -0.389979E+00
   0.838584E+01   0.838584E+01   0.112257E+03   0.112257E+03   0.112530E+03  -0.272731E+00  -0.400250E-01
   0.856293E+01   0.856293E+01   0.110051E+03   0.110051E+03   0.112530E+03  -0.247864E+01  -0.367808E+00
   0.906840E+01   0.906840E+01   0.111940E+03   0.111940E+03   0.112530E+03  -0.589593E+00  -0.823726E-01
   0.959922E+01   0.959922E+01   0.107648E+03   0.107648E+03   0.112530E+03  -0.488200E+01  -0.711999E+00
   0.961000E+01   0.961000E+01   0.109058E+03   0.109058E+03   0.112530E+03  -0.347194E+01  -0.513531E+00
   0.972860E+01   0.972860E+01   0.109796E+03   0.109796E+03   0.112530E+03  -0.273384E+01  -0.406096E+00
