X1_obs         X1_true        Y1_obs         Y1_unbiased    Y1_sim         Y1_res         Y1_stdres      
   0.708243E+01   0.708243E+01   0.805654E+02   0.805654E+02   0.801886E+02   0.376779E+00   0.939704E-01
   0.724060E+01   0.724060E+01   0.801102E+02   0.801102E+02   0.801886E+02  -0.784313E-01  -0.194162E-01
   0.726702E+01   0.726702E+01   0.809639E+02   0.809639E+02   0.801886E+02   0.775329E+00   0.198219E+00
   0.732727E+01   0.732727E+01   0.812391E+02   0.812391E+02   0.801886E+02   0.105048E+01   0.268107E+00
   0.733311E+01   0.733311E+01   0.800059E+02   0.800059E+02   0.801886E+02  -0.182695E+00  -0.419906E-01
   0.744365E+01   0.744365E+01   0.804119E+02   0.804119E+02   0.801886E+02   0.223289E+00   0.572792E-01
   0.747560E+01   0.747560E+01   0.797966E+02   0.797966E+02   0.801886E+02  -0.391981E+00  -0.917013E-01
   0.755422E+01   0.755422E+01   0.809391E+02   0.809391E+02   0.801886E+02   0.750469E+00   0.190766E+00
   0.757525E+01   0.757525E+01   0.806318E+02   0.806318E+02   0.801886E+02   0.443225E+00   0.102003E+00
   0.759393E+01   0.759393E+01   0.791111E+02   0.791111E+02   0.801886E+02  -0.107748E+01  -0.267320E+00
   0.765495E+01   0.765495E+01   0.820300E+02   0.820300E+02   0.801886E+02   0.184139E+01   0.443429E+00
   0.769732E+01   0.769732E+01   0.805392E+02   0.805392E+02   0.801886E+02   0.350645E+00   0.884482E-01
   0.771811E+01   0.771811E+01   0.834306E+02   0.834306E+02   0.801886E+02   0.324197E+01   0.767900E+00
   0.775656E+01   0.775656E+01   0.807060E+02   0.807060E+02   0.801886E+02   0.517449E+00   0.124274E+00
   0.793371E+01   0.793371E+01   0.693929E+02   0.693929E+02   0.801886E+02  -0.107957E+02  -0.246048E+01
   0.795942E+01   0.795942E+01   0.704770E+02   0.704770E+02   0.801886E+02  -0.971159E+01  -0.239709E+01
   0.801087E+01   0.801087E+01   0.688416E+02   0.688416E+02   0.801886E+02  -0.113470E+02  -0.260520E+01
   0.805635E+01   0.805635E+01   0.715989E+02   0.715989E+02   0.801886E+02  -0.858974E+01  -0.178067E+01
   0.814957E+01   0.814957E+01   0.692475E+02   0.692475E+02   0.801886E+02  -0.109411E+02  -0.279033E+01
   0.819585E+01   0.819585E+01   0.804864E+02   0.804864E+02   0.801886E+02   0.297761E+00   0.706843E-01
   0.822239E+01   0.822239E+01   0.820173E+02   0.820173E+02   0.801886E+02   0.182866E+01   0.463820E+00
   0.828342E+01   0.828342E+01   0.809107E+02   0.809107E+02   0.801886E+02   0.722061E+00   0.176414E+00
   0.843437E+01   0.843437E+01   0.813049E+02   0.813049E+02   0.801886E+02   0.111634E+01   0.279908E+00
   0.859016E+01   0.859016E+01   0.814526E+02   0.814526E+02   0.801886E+02   0.126405E+01   0.282694E+00
   0.861764E+01   0.861764E+01   0.823509E+02   0.823509E+02   0.801886E+02   0.216226E+01   0.492095E+00
   0.881793E+01   0.881793E+01   0.822756E+02   0.822756E+02   0.801886E+02   0.208701E+01   0.518904E+00
   0.906555E+01   0.906555E+01   0.811575E+02   0.811575E+02   0.801886E+02   0.968902E+00   0.245711E+00
   0.913864E+01   0.913864E+01   0.835120E+02   0.835120E+02   0.801886E+02   0.332343E+01   0.752552E+00
   0.918098E+01   0.918098E+01   0.858197E+02   0.858197E+02   0.801886E+02   0.563111E+01   0.133948E+01
   0.918623E+01   0.918623E+01   0.841871E+02   0.841871E+02   0.801886E+02   0.399845E+01   0.100092E+01
   0.920347E+01   0.920347E+01   0.823791E+02   0.823791E+02   0.801886E+02   0.219051E+01   0.546469E+00
   0.924240E+01   0.924240E+01   0.824759E+02   0.824759E+02   0.801886E+02   0.228727E+01   0.582694E+00
   0.924703E+01   0.924703E+01   0.833257E+02   0.833257E+02   0.801886E+02   0.313711E+01   0.766441E+00
   0.924741E+01   0.924741E+01   0.838867E+02   0.838867E+02   0.801886E+02   0.369813E+01   0.932494E+00
   0.929506E+01   0.929506E+01   0.833484E+02   0.833484E+02   0.801886E+02   0.315984E+01   0.774868E+00
   0.959685E+01   0.959685E+01   0.645007E+02   0.645007E+02   0.674257E+02  -0.292502E+01  -0.695374E+00
   0.985115E+01   0.985115E+01   0.701749E+02   0.701749E+02   0.674257E+02   0.274920E+01   0.690874E+00
