res1           res2           tau1           Y1_gamma1      LogPost        
   0.790884E+02   0.652122E+02   0.933924E+01   0.426776E+01  -0.107123E+03
   0.814768E+02   0.667544E+02   0.954430E+01   0.466091E+01  -0.107976E+03
   0.799099E+02   0.716813E+02   0.954430E+01   0.596525E+01  -0.110553E+03
   0.800998E+02   0.758624E+02   0.978574E+01   0.502560E+01  -0.112042E+03
   0.793115E+02   0.641976E+02   0.946476E+01   0.322916E+01  -0.108587E+03
   0.793347E+02   0.665340E+02   0.942978E+01   0.427431E+01  -0.106533E+03
   0.803175E+02   0.706004E+02   0.934002E+01   0.374658E+01  -0.106373E+03
   0.795228E+02   0.673236E+02   0.948221E+01   0.512345E+01  -0.107839E+03
   0.807822E+02   0.669368E+02   0.956484E+01   0.356154E+01  -0.106402E+03
   0.810115E+02   0.713555E+02   0.941862E+01   0.387555E+01  -0.107378E+03
   0.785015E+02   0.639530E+02   0.953298E+01   0.419531E+01  -0.108845E+03
   0.807400E+02   0.681662E+02   0.953921E+01   0.325717E+01  -0.107055E+03
   0.787244E+02   0.665417E+02   0.939418E+01   0.482480E+01  -0.108265E+03
   0.800821E+02   0.689039E+02   0.939418E+01   0.457726E+01  -0.106514E+03
   0.803914E+02   0.738159E+02   0.959681E+01   0.465901E+01  -0.108355E+03
   0.788878E+02   0.658248E+02   0.959681E+01   0.476629E+01  -0.107946E+03
   0.800426E+02   0.589529E+02   0.959681E+01   0.386499E+01  -0.110059E+03
   0.799306E+02   0.636082E+02   0.943743E+01   0.399445E+01  -0.106612E+03
   0.801063E+02   0.648954E+02   0.943743E+01   0.369577E+01  -0.106205E+03
   0.804290E+02   0.676727E+02   0.943743E+01   0.425248E+01  -0.106020E+03
   0.819031E+02   0.703758E+02   0.935517E+01   0.502698E+01  -0.109792E+03
   0.786076E+02   0.731159E+02   0.927999E+01   0.553666E+01  -0.112201E+03
   0.803061E+02   0.674216E+02   0.952006E+01   0.412978E+01  -0.105845E+03
   0.810287E+02   0.657319E+02   0.959533E+01   0.404820E+01  -0.106695E+03
   0.805492E+02   0.709534E+02   0.945965E+01   0.351472E+01  -0.106991E+03
