res1           res2           tau1           Y1_gamma1      LogPost        
   0.937499E+02   0.714137E+02   0.306402E+01   0.437032E+01  -0.103753E+03
   0.922810E+02   0.715953E+02   0.307607E+01   0.437032E+01  -0.104196E+03
   0.941701E+02   0.723100E+02   0.315775E+01   0.403382E+01  -0.103682E+03
   0.948525E+02   0.703377E+02   0.314073E+01   0.457015E+01  -0.105626E+03
   0.928333E+02   0.712185E+02   0.308544E+01   0.392374E+01  -0.104580E+03
   0.936397E+02   0.698403E+02   0.308808E+01   0.493319E+01  -0.106020E+03
   0.941011E+02   0.728051E+02   0.308808E+01   0.422457E+01  -0.103625E+03
   0.937327E+02   0.710693E+02   0.305952E+01   0.494424E+01  -0.104379E+03
   0.925446E+02   0.734557E+02   0.308883E+01   0.422918E+01  -0.104428E+03
   0.930631E+02   0.728492E+02   0.314665E+01   0.570594E+01  -0.105370E+03
   0.938574E+02   0.723650E+02   0.307639E+01   0.560804E+01  -0.105037E+03
   0.955550E+02   0.704758E+02   0.313376E+01   0.531571E+01  -0.106478E+03
   0.937018E+02   0.694967E+02   0.311491E+01   0.558536E+01  -0.107238E+03
   0.933607E+02   0.732450E+02   0.312098E+01   0.564609E+01  -0.105371E+03
   0.918129E+02   0.714624E+02   0.306845E+01   0.415536E+01  -0.105000E+03
   0.930402E+02   0.723560E+02   0.308254E+01   0.602369E+01  -0.106025E+03
   0.933607E+02   0.715177E+02   0.308254E+01   0.494251E+01  -0.104050E+03
   0.935586E+02   0.710914E+02   0.305137E+01   0.381078E+01  -0.104756E+03
   0.948651E+02   0.712243E+02   0.315310E+01   0.472151E+01  -0.104556E+03
   0.954752E+02   0.706660E+02   0.313810E+01   0.518950E+01  -0.106047E+03
   0.951581E+02   0.748967E+02   0.314643E+01   0.491585E+01  -0.107028E+03
   0.946861E+02   0.717830E+02   0.306999E+01   0.406350E+01  -0.104159E+03
   0.938873E+02   0.714951E+02   0.307577E+01   0.497920E+01  -0.104131E+03
   0.945103E+02   0.719223E+02   0.308934E+01   0.551507E+01  -0.105072E+03
   0.935999E+02   0.718295E+02   0.316001E+01   0.689632E+01  -0.108305E+03
   0.930156E+02   0.722145E+02   0.312948E+01   0.395006E+01  -0.103777E+03
   0.934569E+02   0.721155E+02   0.313854E+01   0.572569E+01  -0.105282E+03
   0.926214E+02   0.728206E+02   0.307352E+01   0.381735E+01  -0.104432E+03
   0.926428E+02   0.728206E+02   0.305557E+01   0.406586E+01  -0.103985E+03
   0.919415E+02   0.737743E+02   0.311471E+01   0.436036E+01  -0.105309E+03
   0.936329E+02   0.728200E+02   0.306890E+01   0.440173E+01  -0.103502E+03
   0.940111E+02   0.722442E+02   0.311795E+01   0.438439E+01  -0.103452E+03
   0.931092E+02   0.739442E+02   0.311448E+01   0.451227E+01  -0.104645E+03
   0.955928E+02   0.729923E+02   0.305100E+01   0.604840E+01  -0.106986E+03
   0.922629E+02   0.709181E+02   0.310431E+01   0.426667E+01  -0.104940E+03
   0.933442E+02   0.741588E+02   0.310596E+01   0.435335E+01  -0.104969E+03
   0.931153E+02   0.730025E+02   0.310596E+01   0.489441E+01  -0.103998E+03
   0.914971E+02   0.717175E+02   0.315318E+01   0.543351E+01  -0.105754E+03
   0.938278E+02   0.710468E+02   0.313244E+01   0.432298E+01  -0.104141E+03
   0.941821E+02   0.724743E+02   0.309928E+01   0.442570E+01  -0.103533E+03
   0.947059E+02   0.739275E+02   0.312604E+01   0.379825E+01  -0.106011E+03
   0.936425E+02   0.714697E+02   0.312882E+01   0.463207E+01  -0.103776E+03
   0.925645E+02   0.732234E+02   0.315648E+01   0.473980E+01  -0.104223E+03
   0.934084E+02   0.701615E+02   0.310661E+01   0.448086E+01  -0.105415E+03
   0.947032E+02   0.719659E+02   0.309430E+01   0.539828E+01  -0.104937E+03
   0.936286E+02   0.712678E+02   0.308913E+01   0.431748E+01  -0.103882E+03
   0.928539E+02   0.721325E+02   0.313433E+01   0.469944E+01  -0.103710E+03
   0.944274E+02   0.714088E+02   0.305318E+01   0.477421E+01  -0.104157E+03
   0.928208E+02   0.713001E+02   0.309406E+01   0.427900E+01  -0.104069E+03
   0.932286E+02   0.717998E+02   0.312389E+01   0.372424E+01  -0.104305E+03
   0.932399E+02   0.725796E+02   0.312784E+01   0.485346E+01  -0.103765E+03
   0.943885E+02   0.735119E+02   0.306930E+01   0.507639E+01  -0.104723E+03
   0.952856E+02   0.713451E+02   0.307403E+01   0.433873E+01  -0.104881E+03
   0.937650E+02   0.749541E+02   0.305412E+01   0.446069E+01  -0.106500E+03
   0.921192E+02   0.738188E+02   0.306199E+01   0.395533E+01  -0.105768E+03
   0.946323E+02   0.743204E+02   0.283841E+01   0.466841E+01  -0.112695E+03
   0.934739E+02   0.729467E+02   0.306501E+01   0.442513E+01  -0.103572E+03
   0.942257E+02   0.710330E+02   0.316240E+01   0.416655E+01  -0.104406E+03
   0.941644E+02   0.731026E+02   0.310639E+01   0.441194E+01  -0.103796E+03
   0.919489E+02   0.700000E+02   0.310639E+01   0.507470E+01  -0.106540E+03
   0.937610E+02   0.727957E+02   0.308214E+01   0.599067E+01  -0.105973E+03
   0.919746E+02   0.710847E+02   0.305073E+01   0.514084E+01  -0.105270E+03
   0.932330E+02   0.718551E+02   0.304860E+01   0.396740E+01  -0.103777E+03
   0.965612E+02   0.721177E+02   0.306284E+01   0.476571E+01  -0.106381E+03
   0.973326E+02   0.718143E+02   0.307474E+01   0.529862E+01  -0.108053E+03
   0.939378E+02   0.722092E+02   0.315383E+01   0.417220E+01  -0.103480E+03
   0.933194E+02   0.725177E+02   0.316407E+01   0.665088E+01  -0.107619E+03
   0.928234E+02   0.714380E+02   0.310600E+01   0.377008E+01  -0.104697E+03
   0.956889E+02   0.732317E+02   0.314002E+01   0.526149E+01  -0.105779E+03
   0.912185E+02   0.723106E+02   0.309960E+01   0.452270E+01  -0.105265E+03
   0.910037E+02   0.709300E+02   0.312456E+01   0.453881E+01  -0.106417E+03
   0.940934E+02   0.721971E+02   0.312727E+01   0.367659E+01  -0.104349E+03
   0.934248E+02   0.725220E+02   0.312727E+01   0.505786E+01  -0.104008E+03
   0.939750E+02   0.706444E+02   0.312727E+01   0.495241E+01  -0.104875E+03
   0.934264E+02   0.732533E+02   0.312727E+01   0.522144E+01  -0.104566E+03
   0.973053E+02   0.716618E+02   0.315218E+01   0.563324E+01  -0.108335E+03
