"res1"	"res2"	"tau1"	"Y1_gamma1"	"LogPost"
110.407	123.288	2.78892	4.6875	-82.541
109.781	124.912	2.56795	4.03843	-82.6981
112.602	124.056	2.66163	3.82956	-81.8229
109.653	124.235	2.85119	4.19308	-83.1052
111.908	120.815	2.7562	4.98063	-84.0646
110.421	124.33	2.75135	4.21537	-82.2142
113.137	119.484	2.774	5.10979	-86.7707
110.501	121.121	2.298	5.16931	-86.7726
111.459	122.068	2.67757	3.6858	-81.5111
111.173	122.776	2.61523	4.10272	-81.2905
111.19	121.693	2.79589	4.20325	-82.0769
110.944	125.361	2.74243	3.24059	-84.0272
110.44	123.885	2.63484	4.07351	-81.8206
111.605	122.851	2.63853	5.60278	-84.244
109.686	123.118	2.73268	4.16704	-82.7084
111.884	123.405	2.74135	4.16704	-81.2954
112.831	121.631	2.71223	6.77012	-87.9727
110.353	123.736	2.61399	3.96235	-81.7846
111.68	123.356	2.53938	3.86077	-80.469
112.826	123.445	2.65929	3.90378	-81.8354
110.624	124.187	2.65964	2.82953	-84.1506
112.545	123.466	2.76509	4.79964	-82.6206
112.132	123.402	2.5697	4.48313	-81.5246
110.15	122.197	2.536	4.18993	-81.1981
109.157	121.439	2.61189	4.18993	-84.6857
113.789	125.225	2.59687	3.95429	-84.8627
112.447	121.212	2.5523	5.66912	-84.9111
111.475	121.96	2.85706	3.17058	-82.4959
112.963	123.488	2.6559	3.84945	-82.0289
110.74	124.335	2.6559	4.14011	-81.8911
111.248	123.526	2.62697	4.94147	-82.662
111.224	122.774	2.85387	4.51437	-81.8463
109.367	122.366	2.56154	4.40127	-82.2425
111.766	121.1	2.56154	4.07974	-81.8106
114.095	122.47	2.57481	4.49735	-84.2062
108.789	123.997	2.57481	3.84101	-83.2811
111.258	123.516	2.63908	4.31344	-81.4874
110.539	122.277	2.67669	2.91793	-83.7275
111.014	124.239	2.83236	3.20188	-82.2505
111.832	123.728	2.84547	5.76631	-84.7044
110.329	121.215	2.68906	3.83918	-83.1999
111.389	122.551	2.63032	4.15885	-81.382
111.064	123.514	2.60841	4.33728	-81.5823
111.117	124.353	2.54457	4.61086	-81.9882
112.986	123.077	2.74226	5.0009	-83.3413
111.659	122.597	2.78345	3.61273	-81.1684
110.763	123.689	2.74467	3.03138	-82.5593
112.362	119.869	2.57761	4.30104	-85.1067
110.873	122.73	2.77932	4.23193	-81.5795
110.915	121.342	2.74105	3.63422	-82.6455
111.881	122.808	2.57551	4.136	-81.3058
110.853	123.032	2.67546	3.67889	-81.2109
112.79	124.346	2.67546	3.24187	-83.2816
111.098	123.011	2.8238	3.39368	-81.3004
109.81	121.756	2.53859	5.26321	-83.724
111.583	125.454	2.77374	4.34268	-82.9682
110.384	123.05	2.68087	4.33713	-82.0128
113.315	125.302	2.76743	4.74454	-84.303
110.411	120.259	2.59437	4.30237	-84.6166
110.92	122.163	2.53979	3.74441	-80.4527
110.73	124.03	2.76404	3.74441	-81.5403
111.361	122.241	2.77276	3.18947	-82.1088
111.361	121.608	2.77338	3.7477	-82.0039
111.7	121.444	2.62867	3.59126	-82.3721
110.44	124.724	2.55752	3.28857	-82.416
112.658	123.484	2.8334	4.8355	-82.7685
111.049	122.898	2.80032	3.07846	-82.0958
112.044	123.633	2.73909	3.43064	-81.4098
111.911	124.588	2.59118	4.01283	-81.8006
112.268	124.158	2.79539	4.03841	-81.6489
110.033	121.508	2.57399	4.13754	-81.7486
111.167	124.934	2.62682	3.56142	-82.3616
111.974	124.031	2.66363	4.03255	-81.4138
110.104	121.447	2.56828	4.43363	-82.0917
111.841	124.522	2.56828	3.34974	-81.9774
111.929	124.504	2.67359	4.38497	-82.0723
110.594	122.469	2.79242	5.14517	-83.4885
110.592	122.326	2.65441	5.1315	-83.5105
112.191	122.242	2.68658	3.76075	-81.5742
110.112	123.16	2.60627	2.98829	-83.5732
112.517	124.435	2.80072	4.74625	-82.8596
110.906	121.887	2.60925	3.89984	-81.8441
111.085	125.54	2.83812	3.89984	-83.0818
110.922	121.783	2.74718	4.28257	-82.1801
110.4	124.315	2.53763	3.79231	-81.2826
111.554	121.67	2.60596	4.44526	-82.321
111.272	123.686	2.5397	3.19076	-80.9433
112.445	122.997	2.5397	4.68916	-82.0696
112.651	124.527	2.65898	4.77414	-83.0567
112.167	124.47	2.65898	5.18156	-83.588
113.229	121.957	2.57066	3.3086	-83.6142
111.138	123.565	2.574	3.87131	-80.4329
112.249	123.509	2.80566	4.2756	-81.5962
111.851	124.439	2.68462	4.17773	-81.7676
112.564	124.019	2.68462	3.99765	-81.7822
111.668	121.416	2.65874	4.07189	-82.2461
110.426	121.744	2.5349	3.74986	-81.0151
110.959	124.031	2.6692	4.29437	-81.7424
112.019	123.749	2.73422	4.63342	-82.1099
111.79	124.538	2.64601	5.0986	-83.3585
110.025	121.504	2.70555	3.44118	-83.7545
110.911	123.155	2.77552	3.45783	-81.3077
110.932	125.072	2.60593	3.58895	-82.6547
111.095	123.745	2.6301	4.19585	-81.4436
112.266	124.496	2.65754	5.30511	-83.9158
110.394	124.727	2.78319	4.12779	-82.5126
110.695	123.428	2.66872	5.08283	-83.1759
112.139	120.707	2.54904	4.10389	-82.6356
110.964	122.629	2.81313	4.93388	-82.7919
110.938	122.394	2.68044	4.45289	-81.9856
111.191	120.333	2.38296	4.03573	-87.2455
110.913	122.728	2.81166	3.7319	-81.246
111.614	122.247	2.73977	3.9223	-81.3679
111.614	124.22	2.83818	3.93952	-81.3952
111.663	124.866	2.78457	4.3919	-82.3444
110.991	122.734	2.77619	3.16266	-81.9412
111.343	122.243	2.76839	3.19925	-82.0816
111.008	122.003	2.60212	3.33746	-82.1376
110.789	123.673	2.60908	4.10591	-81.4838
111.31	122.891	2.75385	5.17107	-83.1824
112.437	121.374	2.69694	3.95026	-82.6442
112.219	125.175	2.7257	3.47518	-83.1467
112.591	122.852	2.54129	3.47518	-81.4301
110.314	124.667	2.77806	4.73103	-83.2315
110.914	121.941	2.77883	4.47091	-82.2962
111.331	122.731	2.77883	4.08439	-81.2468
110.543	122.581	2.73214	3.95541	-81.6409
113.387	122.077	2.73214	5.08703	-84.1846
110.912	122.231	2.78168	3.60473	-81.6
111.203	124.061	2.71483	4.8038	-82.5286
110.993	121.965	2.54987	3.53464	-80.6273
111.429	122.163	2.84961	4.2577	-81.7031
111.429	124.172	2.63814	3.19111	-82.079
111.437	122.074	2.60995	4.51867	-82.1276
110.819	120.897	2.60166	4.50391	-83.4489
109.437	121.794	2.55916	5.32124	-84.1453
111.707	123.579	2.61027	3.22765	-81.6103
112.519	123.67	2.84266	4.78686	-82.615
112.339	123.817	2.63857	4.39177	-81.8842
109.609	123.156	2.56485	4.01013	-81.4336
112.313	122.885	2.71422	3.95905	-81.3685
110.308	122.964	2.58571	3.80323	-81.7281
112.448	122.176	2.82148	3.9647	-81.8263
113.045	123.558	2.80445	4.25867	-82.2989
112.004	123.558	2.71211	3.7517	-81.1337
111.983	123.158	2.5753	4.14849	-80.8625
110.636	123.57	2.5753	4.12333	-80.7937
112.08	123.57	2.70268	4.35754	-81.635
110.061	124.57	2.84938	4.17517	-82.768
111.996	123.833	2.84957	3.23887	-81.8594
109.722	122.654	2.55031	3.63869	-81.2081
110.722	122.742	2.85653	4.56981	-82.1677
110.473	123.676	2.69417	3.94616	-81.6316
112.906	121.487	2.69417	4.04239	-82.9832
111.116	123.308	2.82387	2.81283	-83.1887
111.382	123.469	2.8057	4.62388	-81.9763
110.158	122.804	2.56816	4.31234	-81.1998
112.286	125.346	2.78314	4.38794	-83.0738
111.741	124.804	2.65825	4.46717	-82.3919
112.757	121.581	2.48993	5.29557	-85.6572
111.066	123.734	2.76166	4.54655	-81.9687
113.105	122.856	2.56452	4.81699	-82.9755
110.344	122.741	2.671	3.15466	-82.6596
111.781	122.846	2.72312	5.48825	-83.9576
112.018	124.809	2.69738	3.68891	-82.1364
112.471	121.568	2.51113	4.04658	-84.5178
111.027	124.276	2.57448	4.08891	-81.1644
112.203	121.153	2.57253	4.19319	-82.1155
111.111	122.316	2.59577	4.20239	-81.6186
111.997	124.832	2.8015	4.40738	-82.401
110.225	122.728	2.83177	2.96648	-83.5983
110.966	122.206	2.79369	3.84348	-81.5229
109.254	123.281	2.85215	4.87798	-84.206
109.984	124.565	2.85215	4.1921	-82.8725
110.759	120.507	2.76916	3.32709	-85.2365
112.526	122.427	2.76665	4.1118	-81.8067
110.316	122.542	2.78382	4.35574	-82.2307
112.647	122.156	2.82757	3.76111	-82.0633
109.316	124.641	2.59782	4.05538	-84.0124
110.092	124.557	2.79171	3.70948	-82.737
111.584	122.476	2.64832	3.35456	-81.5252
112.134	123.427	2.60503	4.12743	-81.3572
110.902	124.4	2.70861	3.74407	-81.7106
111.414	122.967	2.86045	3.52672	-81.0762
109.266	123.499	2.58653	5.21781	-84.8051
112.649	124.775	2.6338	3.98492	-82.4901
111.458	124.49	2.73922	3.91246	-81.6076
108.892	122.187	2.54859	4.94492	-83.8156
110.348	122.345	2.55581	3.75613	-80.6309
