"res1"	"res2"	"tau1"	"Y1_gamma1"	"LogPost"
77.9891	82.2965	8.2802	3.87774	-96.0812
79.5836	81.7664	8.57079	3.2154	-97.2197
77.8754	82.1114	8.26181	4.35228	-97.2121
78.4293	82.5506	8.49217	2.79207	-96.7519
79.4239	82.6664	8.1914	3.77906	-96.3255
79.8832	82.7694	8.78857	3.3145	-97.203
78.6244	82.5079	8.52782	3.09788	-95.9528
79.591	81.0143	8.59998	3.09788	-98.8004
78.2822	85.068	8.55005	4.14649	-98.0389
79.205	83.0993	8.28511	3.84118	-96.2605
78.6332	83.9281	8.15363	3.38051	-96.1384
77.6394	80.8435	8.58788	3.21562	-98.9901
79.0057	82.8414	8.43992	3.86671	-96.2182
79.4998	81.1306	8.43992	3.58152	-97.741
77.7751	85.6238	8.64963	4.38031	-99.6523
79.9035	81.9468	8.76287	3.45673	-97.6775
79.9038	83.9713	8.83488	3.34141	-97.5032
77.2233	82.4867	8.20685	3.83091	-95.9578
78.1611	82.6493	8.28124	2.97588	-95.7834
79.6047	83.2892	8.77831	4.36074	-97.885
79.2142	83.6536	8.9949	3.95266	-97.0546
77.6348	82.6928	8.16795	4.74623	-97.8322
79.0746	83.9442	8.8123	3.70963	-96.5606
78.9346	84.7112	8.22925	3.03302	-98.2904
79.2859	84.3941	8.63569	3.32481	-96.9138
79.5234	83.2137	8.40169	4.51084	-98.0358
78.3003	84.2301	8.89375	3.31584	-97.4352
79.4438	83.0306	8.79208	3.85861	-96.7926
79.2479	84.1539	8.89074	3.7171	-96.9499
77.3319	83.8419	8.59431	4.19011	-98.1764
78.4871	84.8341	8.78349	3.04924	-97.9231
79.5336	84.7705	9.06121	3.7922	-97.5959
78.3753	83.7558	8.62629	3.18041	-96.7026
80.4324	83.9143	8.39684	4.73016	-100.129
77.4579	83.4565	8.74953	4.77036	-99.5913
77.4579	84.1051	8.63747	4.72535	-99.6341
77.6997	84.1565	8.20461	2.84113	-97.2674
78.6836	81.2118	8.09228	4.47421	-99.0919
79.8677	80.6012	8.63754	3.32054	-99.7536
79.8677	83.223	8.52767	3.02634	-97.3701
78.3868	84.0657	8.89571	3.9282	-97.3756
79.0589	81.8241	8.41361	3.68832	-96.3662
80.6938	80.8422	8.57335	4.60388	-101.23
77.7608	81.7176	8.26026	3.0379	-96.6731
78.5155	83.5927	8.87735	3.51656	-96.8199
78.4222	80.6832	8.20298	3.57753	-97.0747
78.4744	81.0265	8.21478	3.03574	-96.8294
78.615	83.6774	8.52435	3.60866	-95.9515
78.5246	83.6774	9.02087	3.90452	-97.118
78.4526	82.3288	8.96507	3.69609	-97.2004
76.7251	84.3938	8.24431	3.42347	-98.9839
79.0574	81.806	9.056	3.66164	-97.3136
77.7411	83.1103	9.04777	3.48413	-98.0511
78.3908	84.5855	8.38973	3.35523	-96.9297
77.7806	82.586	8.3241	2.48144	-98.7791
78.3618	80.176	9.01169	3.51026	-100.093
79.6322	80.8841	8.90328	5.4285	-101.924
77.7429	83.3449	8.3705	4.20314	-97.0338
78.7547	83.519	8.36507	3.40046	-95.7145
77.6117	82.1673	8.17884	3.37454	-95.0627
77.8322	83.2994	8.75504	4.36873	-98.1566
78.9231	82.0348	8.57032	3.8306	-96.4563
77.7912	84.2636	8.47584	3.23268	-97.1678
77.8205	82.3523	8.25537	3.53852	-95.7788
77.8529	82.5842	8.28531	3.9567	-96.4125
79.032	82.2726	8.96318	3.81531	-97.0922
79.1217	82.1942	8.27213	3.72094	-96.1376
77.6505	83.288	8.57769	3.86277	-96.7835
78.769	84.994	8.4282	3.54963	-97.6077
80.0182	84.5572	8.53547	3.6795	-98.1616
78.9615	84.1552	8.20095	2.98353	-96.9962
78.4875	83.6277	8.72783	3.52595	-96.3979
79.5554	82.5947	8.95447	4.0896	-97.5679
81.3905	83.2132	8.56601	5.05229	-102.506
80.4418	82.3618	8.36694	4.45781	-99.3323
77.2508	82.3618	8.15002	3.6785	-95.5428
76.9174	82.3145	8.15002	3.27615	-95.8706
76.6494	82.2703	8.15002	4.41135	-97.6338
78.9942	85.6109	8.16138	4.34384	-100.569
78.889	82.6475	8.24804	3.52951	-95.625
78.8202	82.5786	8.86361	2.95386	-97.4553
77.7255	81.9985	8.2728	3.38637	-96.0356
80.0235	82.6599	8.17605	3.18477	-97.6052
79.4218	83.3344	8.36197	3.41961	-96.2141
77.8049	81.2385	8.19954	3.93715	-96.5796
78.3577	81.9816	8.70247	3.78947	-97.095
78.8445	80.2283	8.8348	3.75706	-99.4497
77.6662	83.1753	8.2261	4.64696	-98.0507
77.831	83.1854	8.3171	3.33787	-95.9307
78.9567	82.9633	8.79587	3.46668	-96.2057
77.9731	83.4196	8.16664	3.41169	-95.2791
76.9274	81.929	8.15773	3.67051	-96.1069
78.9147	83.5995	8.61726	3.44176	-95.9249
78.5787	80.9772	8.16352	2.64204	-98.3035
78.0742	83.0829	8.24287	3.66701	-95.7176
78.0674	83.9723	8.40625	3.16381	-96.4135
78.4875	84.3743	8.46527	3.79104	-96.6859
79.7226	82.3681	9.15992	2.96278	-98.5754
78.3638	83.3547	8.70767	2.87568	-97.275
79.0333	82.9792	8.65946	3.01669	-96.5779
79.0333	81.2236	8.43667	3.36444	-97.2102
79.0289	80.2885	8.11736	3.52666	-99.354
76.8972	85.5386	8.16629	4.88075	-101.421
78.9225	82.6659	8.16998	4.22836	-96.6266
78.3084	80.7839	8.20264	2.7677	-98.3115
78.4238	85.1029	8.64937	3.47271	-97.701
78.3442	83.2104	8.22676	3.1741	-95.5766
78.6844	83.3701	8.22676	2.92233	-96.1339
79.2645	83.9459	8.49154	3.39373	-96.3492
79.0148	80.8145	8.53924	4.53618	-99.0151
78.758	82.5843	9.09753	4.29504	-97.8921
79.0008	82.9931	8.64061	2.97197	-96.6646
79.5371	83.5709	8.56306	3.12797	-96.6477
79.6822	82.0484	8.45462	3.30734	-96.9999
78.1164	82.8897	8.73456	3.45802	-96.7254
80.0342	83.4627	9.0045	3.42065	-97.5359
79.087	80.879	8.95737	3.42065	-98.5387
79.5718	81.9658	8.46624	4.0962	-97.4556
78.1485	84.8466	9.09705	3.34108	-97.9935
78.2462	83.2595	8.2629	2.85333	-96.2319
79.6391	81.8689	8.59244	3.73969	-97.2128
79.3633	81.7656	8.97444	3.7759	-97.5222
78.8999	83.9164	8.6117	3.46783	-96.0875
78.9824	82.7061	8.74267	3.77942	-96.5134
79.298	82.2889	8.74924	4.44797	-98.0759
79.3608	82.6193	8.43298	2.55178	-98.102
78.9019	82.9603	8.9679	2.95544	-97.2439
78.3565	80.9955	9.11031	3.59052	-98.8992
79.2948	83.0243	8.5533	4.21958	-97.098
77.8236	83.0243	8.22022	3.01221	-95.21
79.2916	80.9978	8.23546	4.59039	-98.9463
79.4515	81.3537	8.18109	2.91528	-97.7208
78.0649	83.778	8.25994	3.77123	-96.2727
77.9516	82.7975	8.73288	4.03003	-97.417
79.4139	83.4911	8.67765	2.89458	-97.1873
77.6495	83.1774	8.40714	3.18791	-96.3
78.459	81.8451	8.36463	3.35406	-95.9905
77.5178	84.7842	8.36463	3.59402	-97.9222
77.5436	83.1164	8.27998	3.42847	-96.0483
78.3942	81.2829	8.604	2.64877	-99.6299
77.8631	80.9771	8.12437	3.42107	-98.9171
79.7729	84.7726	8.64579	3.53644	-97.7762
78.362	80.9486	8.59249	3.6138	-97.7915
79.0566	83.6716	8.75899	3.47328	-96.295
79.0545	82.3006	8.41621	3.03173	-96.1224
78.5502	82.6269	8.29189	3.45934	-95.5239
77.5651	85.532	8.64737	4.09818	-99.5104
77.7717	83.2325	8.31808	3.52632	-96.0225
77.7115	84.1707	8.29868	4.24443	-97.6237
77.4524	83.442	8.67423	3.40668	-98.0455
79.9562	82.998	8.81909	3.85475	-97.57
78.2648	81.7191	8.26124	3.25616	-95.9831
80.2106	86.0692	8.97339	4.63305	-100.801
79.8271	81.1038	8.91528	3.10249	-99.4416
78.2131	83.2142	8.19891	4.32428	-96.6451
77.7972	82.4021	8.19891	3.44237	-95.039
78.2801	81.8994	8.20959	3.44237	-95.2097
77.6256	83.2168	8.40406	3.83827	-96.4623
78.1948	83.6523	8.37428	2.94483	-96.3859
78.8582	82.2392	8.73846	3.62804	-96.5776
79.1966	80.7531	8.40637	4.62676	-99.2937
78.3727	82.0153	8.19566	2.97207	-95.2513
79.3355	83.487	8.59	3.16205	-96.2665
77.9162	83.0356	8.696	3.8289	-97.1606
78.2615	84.3627	8.43556	3.2358	-96.7237
78.5114	81.9912	8.49359	2.9468	-96.7092
79.0319	84.8428	8.31862	3.48632	-97.495
78.3296	85.939	8.5617	4.17482	-99.4019
78.4524	82.3539	8.76347	3.99269	-97.07
78.9244	83.3717	8.99242	3.70913	-96.6898
78.1103	84.4591	8.77594	3.48745	-97.2818
77.468	83.8114	8.3706	3.88996	-97.0143
78.7343	82.4646	8.52826	3.52946	-95.842
77.7103	82.1761	8.60801	4.19036	-97.7478
78.0014	82.7233	8.34826	4.91717	-98.7638
78.821	82.6826	8.36692	4.29404	-96.9554
76.7659	81.9447	8.28356	4.07983	-98.4189
78.7604	83.5048	8.40958	2.82392	-96.4783
77.7777	82.5525	8.23732	4.155	-96.678
79.3027	86.7217	9.15412	3.54947	-99.5408
78.3695	81.5609	8.70957	3.49192	-97.3772
79.2799	83.5122	8.6216	3.02047	-96.7407
79.1919	80.9699	8.78846	3.4657	-98.082
80.0957	83.0348	8.41098	3.4708	-97.428
77.932	82.5729	8.38691	3.12023	-95.9923
77.9422	82.9991	8.18226	3.45274	-94.983
79.022	83.3552	9.03492	3.56176	-96.5853
79.022	80.3282	8.36356	3.3779	-98.8115
77.8964	81.3518	8.5838	3.86551	-97.4505
78.9344	83.3598	8.47561	3.86551	-96.2151
77.9922	82.635	8.34779	3.90109	-96.2071
76.5719	84.0621	8.16426	3.6117	-97.6675
79.487	83.4228	8.37149	3.6117	-96.424
77.9508	83.564	8.56569	4.41727	-97.6311
77.9022	81.738	8.18129	4.41908	-97.0359
78.4218	83.7892	8.18129	2.80246	-96.6852
78.6798	83.7892	8.2095	3.46883	-95.7128
78.5968	82.1993	8.49996	3.38652	-95.954
78.5567	83.2867	8.75419	2.32304	-100.316
77.854	83.1798	8.26333	3.19859	-95.8224
78.9523	83.0326	8.26333	3.60139	-95.7711
79.209	83.824	9.00964	4.40724	-97.9938
79.3872	83.8885	8.46277	3.87825	-96.7855
79.0718	80.9789	8.51261	3.33006	-97.6917
77.2436	83.0417	8.77135	4.01188	-98.5609
78.0247	82.6814	8.23655	3.17067	-95.5862
79.5108	81.9777	8.75585	3.49944	-97.0718
79.5362	83.1341	8.30979	2.76031	-97.457
78.1865	83.1341	8.71759	3.76549	-96.7596
78.5529	83.6824	8.24572	3.85341	-96.2565
77.2745	81.5443	8.70438	3.85341	-99.1974
77.9704	82.1357	8.20584	3.85496	-95.5962
78.4435	85.963	8.62872	3.06239	-100.215
78.3013	84.2804	8.78488	3.49453	-96.9052
77.9915	86.0574	8.7162	3.62108	-99.6772
78.4089	83.9896	8.72951	3.78093	-96.7815
78.0706	81.7578	8.9602	4.17632	-98.5123
80.078	80.7375	8.56822	5.4131	-102.221
79.2208	84.2653	8.93544	3.19611	-97.1088
77.4065	81.8072	8.25826	3.58102	-96.6044
77.7837	83.3098	8.96176	4.33445	-98.6187
77.2475	81.7828	8.158	3.83993	-96.0425
77.9214	82.962	8.58504	3.74829	-96.3026
78.9839	82.394	8.58435	3.95551	-96.4822
78.6771	85.1028	8.7047	3.97629	-97.7852
77.189	83.3613	8.16208	4.18879	-96.782
78.4572	82.5891	8.40022	3.86899	-95.9986
78.0405	82.0997	9.11983	3.86899	-98.2341
78.5122	83.1688	8.2018	3.46734	-95.0854
78.9884	84.2155	8.29385	3.63817	-96.5684
79.1476	82.6113	8.66439	3.01622	-96.7587
78.6116	81.9081	9.1337	4.09014	-97.9714
78.3983	84.8677	8.68965	3.70112	-97.4208
78.612	82.7258	8.22797	3.73365	-95.7095
79.0381	84.2417	8.41701	3.61235	-96.6183
77.2751	82.8048	8.25984	3.34971	-96.4187
77.2858	83.0121	8.29767	3.02263	-97.3361
76.7236	82.5373	8.28473	3.79604	-98.0064
76.971	84.367	9.08818	3.8894	-100.502
77.6508	83.6119	8.56958	4.18194	-97.3932
78.4192	82.0308	8.30202	3.59322	-95.9097
78.4192	82.0567	8.40224	3.17794	-95.8996
79.475	82.132	8.50016	3.48981	-96.5593
78.4504	81.9718	8.23264	4.01094	-96.3906
78.8325	82.0779	8.61814	3.74529	-96.7867
78.7684	82.001	8.23494	2.67212	-97.1182
78.7684	81.8394	8.29465	3.08494	-96.2656
76.9635	84.0209	8.47536	4.06362	-98.5042
77.785	82.5617	8.47248	3.70726	-96.4928
78.2	85.0817	8.94924	3.46436	-98.2275
79.3232	83.1307	8.28599	2.8984	-96.601
78.7172	82.6215	8.58517	2.92622	-96.2199
78.9146	82.8745	8.43061	4.07272	-96.4684
79.7356	83.1944	8.56356	4.14258	-97.4119
79.0657	84.4725	9.10406	4.50672	-98.2739
78.2247	83.6301	8.26296	4.44888	-97.4901
79.1965	83.8188	8.50215	3.27411	-96.2246
77.9668	82.7883	8.25127	3.34576	-95.5427
78.9589	82.9965	8.1996	2.92153	-95.6483
79.9415	83.5125	8.74448	4.36901	-98.2927
79.9087	86.6219	9.12811	3.98194	-99.6092
78.4801	83.22	8.56754	3.62472	-95.8284
77.6226	81.9176	8.52186	4.24988	-97.8138
78.4327	82.3247	8.34657	3.65564	-95.7903
79.8262	83.3594	8.36723	2.91263	-97.7242
79.4481	83.1674	8.3142	3.79561	-96.4723
