res1           Y1_gamma1      LogPost        
   0.808230E+02   0.621986E+00  -0.122255E+02
   0.820427E+02   0.611839E+00  -0.117536E+02
   0.821302E+02   0.263062E+00  -0.115711E+02
   0.823103E+02   0.854664E+00  -0.128521E+02
   0.808139E+02   0.965188E+00  -0.127952E+02
   0.817201E+02   0.560766E+00  -0.111424E+02
   0.818913E+02   0.734521E-01  -0.108108E+02
   0.817627E+02   0.124680E+01  -0.128759E+02
   0.818970E+02   0.225815E+00  -0.109091E+02
   0.810325E+02   0.588778E+00  -0.116377E+02
   0.824773E+02   0.379585E+00  -0.130674E+02
   0.818377E+02   0.144712E+01  -0.134615E+02
   0.806858E+02   0.328269E+01  -0.179130E+02
   0.817643E+02   0.348798E+00  -0.108258E+02
   0.819569E+02   0.348798E+00  -0.111658E+02
   0.814317E+02   0.349340E+00  -0.107011E+02
   0.810773E+02   0.935111E+00  -0.122553E+02
   0.813981E+02   0.113064E+00  -0.104938E+02
   0.818943E+02   0.159253E+01  -0.138835E+02
   0.816637E+02   0.450393E+00  -0.108884E+02
   0.816637E+02   0.898674E+00  -0.118937E+02
   0.808481E+02   0.116354E+01  -0.131367E+02
   0.820903E+02   0.165146E+01  -0.142068E+02
   0.809385E+02   0.210237E+01  -0.152645E+02
   0.822898E+02   0.343950E+01  -0.181999E+02
   0.816674E+02   0.806319E+00  -0.116622E+02
   0.819334E+02   0.370081E+00  -0.111404E+02
   0.810922E+02   0.137288E+01  -0.133248E+02
   0.823073E+02   0.163821E+01  -0.144450E+02
   0.808720E+02   0.401004E+00  -0.118469E+02
   0.824103E+02   0.199449E+00  -0.127190E+02
   0.813958E+02   0.729635E+00  -0.114601E+02
   0.815830E+02   0.336343E+00  -0.106671E+02
   0.813072E+02   0.906263E+00  -0.119444E+02
   0.811188E+02   0.112926E+01  -0.126760E+02
   0.813688E+02   0.112703E+01  -0.124911E+02
   0.824734E+02   0.123209E+01  -0.139240E+02
   0.819188E+02   0.590785E+00  -0.114661E+02
   0.813922E+02   0.375800E-01  -0.104740E+02
   0.822938E+02   0.571996E+00  -0.124139E+02
   0.816456E+02   0.170417E+00  -0.105172E+02
   0.813400E+02   0.334040E+00  -0.107487E+02
   0.814414E+02   0.789683E+00  -0.115880E+02
   0.823168E+02   0.806203E+00  -0.127942E+02
   0.823304E+02   0.331448E+00  -0.123760E+02
   0.812712E+02   0.331448E+00  -0.108268E+02
   0.813671E+02   0.703924E+00  -0.114157E+02
   0.811943E+02   0.297218E+00  -0.109096E+02
   0.812029E+02   0.371565E+00  -0.109825E+02
