"res1"	"res2"	"tau1"	"Y1_gamma1"	"LogPost"
96.4299	91.8345	3.91611	1.25249	-29.3901
95.4889	91.6378	3.92864	0.484801	-28.0263
96.2643	93.3161	3.91364	0.775215	-29.0193
95.7543	93.0487	3.91364	0.511617	-28.2416
95.2874	91.2181	3.90564	0.511617	-29.5895
96.0621	92.2414	3.89714	0.352451	-26.3543
96.4777	93.1937	3.89714	0.30252	-28.1075
95.7638	91.7038	3.89714	0.267029	-26.8685
95.2196	91.7038	3.90884	0.024411	-28.5815
95.9271	92.0451	3.90922	0.905706	-28.0368
95.9552	92.0451	3.90336	0.983981	-28.3042
96.7991	91.7989	3.90336	0.0129529	-26.9867
96.5668	92.1105	3.94406	0.0129529	-26.2864
96.2153	91.6951	3.90449	0.245199	-26.3922
97.0579	90.9721	3.90608	0.406074	-29.8832
96.6611	91.7896	3.90608	0.516302	-27.2041
95.869	92.2447	3.90608	0.286439	-26.4672
96.3113	93.1565	3.94106	0.659757	-28.3578
96.6842	93.7814	3.38332	0.962555	-34.819
96.8977	91.1343	3.90956	0.794131	-29.4134
95.6187	91.859	3.93176	0.847715	-28.4087
96.1875	92.415	3.93622	0.0658127	-26.1198
96.6145	93.0487	3.93272	0.0658127	-27.7766
96.4419	92.3013	3.93272	0.351009	-26.451
95.4238	92.4737	3.9216	0.248182	-27.7604
97.2581	92.0287	3.89987	0.285304	-28.7564
97.4925	92.6383	3.89987	1.0917	-31.1525
96.5857	93.3907	3.89987	0.697324	-29.3259
96.7203	91.2401	3.92692	0.0794293	-27.8399
96.0988	92.1994	3.93139	0.0794293	-26.0179
96.132	93.1049	3.93139	0.780701	-28.5227
96.0365	92.355	3.89431	1.02653	-28.4427
96.8504	91.4741	3.94746	0.320752	-27.7972
95.8268	91.9144	3.91126	1.06192	-28.7929
95.3776	91.9558	4.15097	1.74388	-33.962
95.7377	93.7225	3.81322	0.716712	-33.5015
96.9274	92.2462	3.92373	0.96114	-28.8539
96.3347	92.8907	3.89421	1.00705	-28.8206
96.0452	92.311	3.89421	0.134874	-26.1325
95.134	91.5026	3.90163	0.57513	-29.7415
96.3421	91.4066	3.94325	0.0966966	-26.8269
95.7971	91.6933	3.94152	1.21717	-29.584
95.3397	92.2293	4.12472	0.969922	-32.857
95.8631	92.4791	4.01557	0.0212322	-35.5029
96.9568	92.4341	3.82831	1.75061	-34.8041
96.6275	92.2115	3.9326	0.862886	-27.9766
95.7448	91.561	3.93396	0.449591	-27.4054
96.91	92.1654	3.93396	1.01445	-28.9813
95.1901	93.117	3.91406	0.357058	-30.1222
96.4301	92.5546	3.93179	0.275782	-26.5664
95.973	91.8048	3.93413	0.069396	-26.2555
96.3626	92.4176	3.94244	0.0618115	-26.1824
96.1242	91.5051	3.9426	0.234315	-26.6966
96.7441	91.4216	3.9426	0.143307	-27.4739
96.0949	92.177	3.91113	0.0183717	-25.9988
97.1699	92.5349	3.90377	0.749892	-29.1577
95.2092	92.5218	3.94595	0.434461	-28.8974
95.5357	91.5118	3.94046	0.434461	-27.988
95.6038	92.2087	3.94046	0.580451	-27.5939
95.829	92.2087	3.93984	0.375789	-26.6665
96.2931	91.3645	3.92447	0.375789	-27.1748
95.4905	91.8556	3.908	0.0236429	-27.3036
97.0332	92.2986	3.908	0.496901	-28.0579
96.4875	91.9216	3.908	0.59451	-27.0379
96.4517	91.5166	3.908	0.166732	-26.7427
95.6912	92.5721	3.90968	0.627158	-27.7514
95.1409	92.2923	3.90168	0.103813	-28.7712
95.3805	92.8871	3.90712	0.526306	-28.9285
95.3829	92.8944	3.90712	0.147752	-28.5967
96.6016	92.252	3.92575	0.940912	-28.223
96.7111	92.0638	3.93861	0.535324	-27.1964
96.3921	92.1485	3.93861	0.708253	-27.229
96.6032	91.6329	3.94733	0.708253	-27.7493
96.4023	92.6806	3.94733	1.17997	-29.245
96.402	92.6891	3.94733	0.247166	-26.7143
95.5305	91.414	3.91539	0.253436	-27.96
96.4996	91.8853	3.9397	0.253436	-26.4138
96.4966	91.4622	3.92254	0.915679	-28.4896
96.0176	91.6358	3.89423	0.0838453	-26.4273
96.4542	92.5036	3.93836	0.0863418	-26.3769
96.2114	92.0709	3.93946	0.552653	-26.7292
96.7053	92.3137	3.94729	0.680435	-27.5786
96.9031	92.3587	3.92205	0.339351	-27.4453
96.865	92.7922	3.94507	0.761321	-28.6062
96.2796	92.1254	3.91945	0.428352	-26.4397
96.4783	91.453	3.91945	0.0110067	-26.8433
96.4783	92.2788	3.91102	0.0110067	-26.1922
96.4783	92.8815	3.90448	0.229653	-27.1782
96.0535	92.1423	3.91875	0.500792	-26.652
96.2484	92.5907	3.91875	0.42196	-26.7331
96.0693	92.1335	3.91785	0.336882	-26.3008
96.1473	92.2179	3.90596	0.422318	-26.4401
95.6432	92.5986	3.90069	0.448322	-27.5083
96.4926	92.5085	3.90069	0.672366	-27.3814
95.0072	92.5513	3.90349	0.219069	-29.7855
95.6942	92.6133	3.89658	0.277026	-27.1503
96.4883	90.9844	3.92446	0.46649	-28.4903
96.1795	92.2013	3.91951	0.290775	-26.1944
96.129	92.6847	3.94637	1.2329	-29.4575
96.5376	91.8831	3.90374	0.569386	-27.0566
96.1603	91.9041	3.91593	0.130298	-26.0818
96.9476	91.212	3.91231	0.715693	-29.2117
96.5101	93.4337	3.90904	0.0766993	-28.9754
96.2552	92.7747	3.90905	0.153538	-26.7153
96.2552	92.3249	3.91549	0.0586385	-26.0501
96.2308	92.1573	3.91549	0.172238	-26.0452
96.2308	91.989	3.93106	0.281008	-26.1941
96.1882	92.5771	3.89259	0.265886	-26.4698
96.0547	90.9371	3.91833	0.043384	-28.2243
95.6233	92.0679	3.91981	0.272546	-26.9567
96.1993	92.0679	3.93577	0.866068	-27.7229
97.3417	92.2597	3.92808	2.1231	-34.0961
96.5041	91.7183	3.93739	0.193048	-26.5191
96.2155	93.4389	3.8909	1.42435	-32.1735
96.9176	91.4889	3.93231	0.857479	-28.9577
96.8866	92.488	3.92172	0.14775	-27.3597
96.2908	90.4638	3.92172	0.14775	-30.321
96.2908	92.7329	3.90325	0.335078	-26.8268
96.2908	91.916	3.90325	0.0813471	-26.0612
95.6391	92.8778	3.90325	0.539088	-28.1565
95.6939	92.1671	3.93015	0.95678	-28.5526
95.6615	91.2417	3.94506	0.570552	-28.4559
95.8181	91.5625	3.90974	0.145781	-26.8558
96.7831	92.853	3.90514	1.10085	-29.5231
