X1_obs         X1_true        Y1_obs         Y1_unbiased    Y1_sim         Y1_res         Y1_stdres      
   0.137931E+01   0.137931E+01   0.116326E+03   0.116326E+03   0.116164E+03   0.161564E+00   0.877860E-01
   0.148315E+01   0.148315E+01   0.113986E+03   0.113986E+03   0.116164E+03  -0.217836E+01  -0.114409E+01
   0.158126E+01   0.158126E+01   0.115050E+03   0.115050E+03   0.116164E+03  -0.111380E+01  -0.116824E+01
   0.199412E+01   0.199412E+01   0.115690E+03   0.115690E+03   0.116164E+03  -0.473761E+00  -0.393396E+00
   0.252463E+01   0.252463E+01   0.116418E+03   0.116418E+03   0.116164E+03   0.253868E+00   0.201743E+00
   0.300622E+01   0.300622E+01   0.117257E+03   0.117257E+03   0.116164E+03   0.109319E+01   0.110516E+01
   0.367561E+01   0.367561E+01   0.118153E+03   0.118153E+03   0.116164E+03   0.198919E+01   0.127955E+01
   0.416510E+01   0.416510E+01   0.118894E+03   0.118894E+03   0.116164E+03   0.273046E+01   0.104537E+01
   0.442782E+01   0.442782E+01   0.115141E+03   0.115141E+03   0.116164E+03  -0.102327E+01  -0.856769E+00
   0.483348E+01   0.483348E+01   0.116782E+03   0.116782E+03   0.116164E+03   0.618425E+00   0.852577E+00
   0.497228E+01   0.497228E+01   0.115289E+03   0.115289E+03   0.116164E+03  -0.874836E+00  -0.990732E+00
   0.509555E+01   0.509555E+01   0.116289E+03   0.116289E+03   0.116164E+03   0.124837E+00   0.146911E+00
   0.607785E+01   0.607785E+01   0.116801E+03   0.116801E+03   0.116164E+03   0.636902E+00   0.462253E+00
   0.633432E+01   0.633432E+01   0.115822E+03   0.115822E+03   0.116164E+03  -0.342297E+00  -0.343705E+00
   0.685235E+01   0.685235E+01   0.116342E+03   0.116342E+03   0.116164E+03   0.178496E+00   0.178289E+00
   0.694222E+01   0.694222E+01   0.117563E+03   0.117563E+03   0.116164E+03   0.139854E+01   0.616793E+00
   0.719208E+01   0.719208E+01   0.115856E+03   0.115856E+03   0.116164E+03  -0.308034E+00  -0.368987E+00
   0.768631E+01   0.768631E+01   0.116606E+03   0.116606E+03   0.116164E+03   0.441666E+00   0.255551E+00
   0.811744E+01   0.811744E+01   0.116088E+03   0.116088E+03   0.116164E+03  -0.760245E-01  -0.714440E-01
   0.816357E+01   0.816357E+01   0.117168E+03   0.117168E+03   0.116164E+03   0.100409E+01   0.995131E+00
   0.839324E+01   0.839324E+01   0.116006E+03   0.116006E+03   0.116164E+03  -0.158135E+00  -0.109894E+00
   0.863817E+01   0.863817E+01   0.116093E+03   0.116093E+03   0.116164E+03  -0.712662E-01  -0.666295E-01
   0.882068E+01   0.882068E+01   0.115941E+03   0.115941E+03   0.116164E+03  -0.223289E+00  -0.363359E+00
   0.888646E+01   0.888646E+01   0.116576E+03   0.116576E+03   0.116164E+03   0.411738E+00   0.281773E+00
   0.929113E+01   0.929113E+01   0.115570E+03   0.115570E+03   0.116164E+03  -0.593640E+00  -0.531947E+00
