"res1"	"res2"	"tau1"	"Y1_gamma1"	"LogPost"
99.4724	90.0158	1.10521	0.387575	-29.2469
99.263	89.6786	1.05891	0.587991	-30.7863
99.5407	90.7507	1.10616	0.642164	-28.3727
99.5905	90.7507	0.793749	0.591308	-28.3194
100.552	90.2938	0.935494	0.827063	-28.909
99.0906	89.7137	0.995327	1.01789	-30.3124
100.469	90.9309	0.906433	0.537387	-28.9912
100.119	90.994	0.943243	1.70738	-30.1249
100.091	90.6792	0.816735	1.06001	-28.5355
98.6408	90.3544	1.07204	1.0059	-30.0685
99.8318	90.4354	1.10141	0.838976	-28.1757
98.9657	90.2323	0.786445	1.02433	-29.4102
99.8528	91.8972	0.900928	0.325586	-34.7619
100.024	90.3552	0.847422	0.631443	-28.0918
99.8007	90.7495	0.787472	0.0463497	-28.2514
100.125	89.2902	0.986281	1.12674	-31.3586
99.237	90.2035	1.09712	0.455295	-29.2728
101.36	90.2869	0.909398	2.37921	-32.8151
101.563	90.7175	0.972669	0.648208	-32.6891
99.8156	90.3405	0.973801	0.245088	-28.0466
99.6158	90.4048	0.792829	0.81818	-28.2655
99.1366	90.2569	0.804188	0.614729	-29.2513
100.292	90.2569	0.961923	1.40767	-29.3918
100.716	89.8147	0.970221	0.385177	-30.7494
100.151	91.0044	0.8809	0.411875	-28.7948
100.674	91.0794	1.05813	0.376141	-30.1106
100.049	90.529	0.952158	0.376141	-27.918
99.4939	90.153	0.736913	0.91488	-28.7121
99.106	90.1191	0.888461	1.94549	-30.8089
98.7855	89.9872	1.0583	2.09008	-31.5029
98.5516	90.5356	0.891222	2.23095	-31.827
100.577	90.7284	1.05327	1.9778	-30.9576
99.2299	91.1113	0.881963	0.396723	-30.2807
99.6178	90.363	0.923611	0.396723	-28.2345
99.0621	90.4073	1.1058	0.916693	-29.0697
99.9922	90.5902	0.914102	0.581099	-27.9884
100.531	91.0678	0.842078	1.68949	-30.448
98.628	90.1487	1.00409	2.51792	-32.6447
98.9782	91.2711	1.01691	1.71216	-30.7431
99.4611	90.073	0.952538	0.465779	-29.0228
99.2489	90.5569	0.789267	1.11269	-28.846
100.25	91.163	0.847286	1.21444	-29.4974
99.2195	89.9651	0.796983	2.53874	-32.5327
98.5816	91.5262	0.727827	2.17954	-32.4247
98.9739	90.3638	1.04035	2.28409	-31.697
102.189	91.1028	0.801936	1.30828	-34.1956
99.5726	90.8422	0.926544	1.19973	-28.8594
100.376	90.9892	1.04382	0.791402	-28.9529
99.7337	90.171	0.88583	0.205612	-28.4432
100.06	90.5607	0.995283	0.027201	-27.9009
100.06	91.4731	1.06194	0.766111	-30.2824
98.8208	90.5141	0.92083	0.799884	-29.7247
100.651	90.9125	1.05197	1.28683	-29.6684
100.36	89.5495	1.05015	1.33874	-30.6278
99.8863	90.0722	1.05666	1.13039	-28.9226
99.2822	90.613	1.02193	0.580325	-28.7417
100.26	90.883	0.942742	0.227362	-28.6157
100.171	90.7191	0.813385	0.830174	-28.3431
100.008	89.5709	1.03821	1.60656	-30.6877
99.9171	89.4703	0.949947	1.00083	-30.5827
99.5523	90.5774	1.02636	0.330482	-28.3203
99.4056	91.2975	0.72223	0.0245506	-31.4112
99.1626	90.8336	0.763528	0.965871	-29.0363
98.9083	90.8584	0.718161	0.977449	-29.5576
100.373	90.3735	1.08293	1.34058	-29.255
100.482	90.3526	0.922758	0.930895	-28.8116
100.306	90.4226	0.84517	1.10557	-28.7615
99.7488	90.4226	0.903537	0.856424	-28.2165
100.233	90.6075	0.948565	0.530827	-28.1367
100.014	89.366	0.80541	1.07575	-31.0084
100.931	89.0645	1.0726	0.765259	-34.9321
97.6966	90.0245	0.979361	1.50866	-32.624
99.6741	90.0495	0.740216	0.217278	-28.8767
99.72	90.2435	1.04749	1.14438	-28.7207
99.6731	90.2619	0.743462	0.823415	-28.3639
99.5889	90.5397	0.742939	0.896773	-28.3082
99.6843	90.8728	0.879222	1.02585	-28.6167
100.636	90.4339	0.793241	0.0207982	-28.9219
100.094	90.9323	0.733554	0.392631	-28.5442
99.612	90.1408	1.10588	0.829384	-28.5918
99.3391	89.5315	0.941237	1.21679	-30.5342
99.0938	90.5283	0.873817	0.924786	-28.9725
99.3798	90.6787	0.887477	0.189419	-28.9534
100.928	90.789	1.01597	0.910208	-29.8152
100.754	90.6754	0.971702	1.12272	-29.4428
99.219	90.6197	0.972658	0.0831072	-29.5398
98.409	90.6197	1.04171	1.84045	-31.0885
100.175	90.2721	1.08527	0.287317	-28.1628
98.6533	90.4984	1.09875	0.830645	-30.213
100.381	90.8038	0.912408	1.99156	-30.8852
98.5446	90.7586	1.07084	0.923585	-30.5042
100.88	91.0601	1.10678	0.542386	-30.4992
99.1684	91.3359	0.940504	1.17858	-30.0769
102.307	90.7448	0.98947	1.53274	-33.8563
100.303	90.8099	0.809084	0.823772	-28.567
99.8842	90.4	1.06787	0.551788	-28.0008
100.441	90.3621	0.993016	0.531072	-28.5022
98.9833	90.933	0.766946	0.986289	-29.5021
100.756	91.3809	0.896393	1.16276	-30.6596
99.6145	90.3786	0.990625	0.382183	-28.2291
100.003	90.1428	1.00349	1.43683	-29.3938
100.963	90.8374	0.734242	1.12826	-30.0097
100.373	90.4412	0.734242	0.808988	-28.4875
100.392	91.3383	0.723068	0.524869	-30.3642
100.332	89.9427	1.0417	1.31612	-29.6582
100.693	90.8073	1.09685	0.878733	-29.2556
99.3645	90.6829	1.07488	0.120056	-29.0616
100.121	90.5015	1.08704	0.83478	-28.2338
100.016	90.579	1.00647	0.291536	-27.9131
99.8789	90.7048	0.991815	0.571139	-28.0648
99.8789	90.3719	1.10813	0.512167	-28.0104
100.318	90.8572	0.769684	0.679113	-28.5841
99.6539	91.366	0.738566	0.679113	-29.9734
98.9185	90.2938	1.00903	1.28908	-29.5776
100.544	90.5335	0.910679	0.514607	-28.6448
100.055	90.6188	0.771833	0.390927	-27.9637
100.055	90.3795	0.973534	0.21638	-27.9412
99.3936	90.9629	0.869162	0.98691	-28.9196
99.4515	90.7812	0.776203	0.347949	-28.7702
100.473	90.952	1.0986	0.725962	-29.0192
100.574	91.4265	0.728302	1.85159	-31.3559
99.1573	90.1022	0.865542	0.810286	-29.2944
98.3562	90.1145	0.750819	2.69002	-33.3249
99.5009	90.701	0.722462	0.077663	-28.7085
99.0696	90.2105	1.04959	0.524831	-29.6712
99.0238	89.5597	1.03521	1.45774	-30.8624
99.1215	90.3413	0.871518	1.61637	-29.87
99.4724	90.4063	1.04644	0.432992	-28.44
101.088	90.4718	0.769176	1.73421	-30.9382
100.057	89.5001	0.989481	1.58291	-30.8366
100.336	90.4252	0.817714	0.496216	-28.2607
99.3488	90.5395	0.872112	0.144633	-28.9638
99.5472	89.5728	0.987731	1.30671	-30.3132
100.502	90.852	1.07827	0.839766	-28.9245
100.288	90.0973	0.867502	0.839766	-28.8219
99.7723	89.8639	0.962522	1.56274	-29.9926
99.1972	90.0836	0.95637	1.47452	-29.7331
98.6228	90.7338	0.797221	0.417791	-31.8577
98.8042	90.7484	0.899547	0.947844	-29.7049
100.527	89.8273	0.956149	1.3923	-30.1867
99.6631	90.3447	0.935587	0.796647	-28.2636
100.897	90.1564	0.938855	0.898451	-29.9047
99.4088	90.9693	0.927494	0.510267	-29.1118
99.7522	91.0349	0.933073	1.03803	-28.8682
98.9392	90.8048	0.789717	0.784306	-29.5786
99.8237	90.2845	0.896716	0.3467	-28.1145
100.668	89.9915	0.96414	1.11181	-29.774
99.279	89.8569	1.06582	0.612059	-29.9423
99.0253	90.8409	0.948292	0.55545	-29.7818
98.039	89.6308	1.06312	0.83214	-34.6681
100.156	89.4134	0.781083	0.153297	-32.4293
99.9733	90.4323	0.902462	1.11826	-28.5608
99.72	91.2016	1.05343	1.53509	-29.9202
99.1822	89.7599	0.977856	1.20006	-30.024
99.7298	90.7103	0.739065	1.64881	-29.6937
99.702	91.1411	1.06786	1.1648	-29.2202
100.52	90.802	1.07273	0.713477	-28.8408
100.525	89.8381	0.856282	1.00316	-29.8398
99.7385	90.7904	0.747712	0.324581	-28.3124
99.2166	90.7904	0.808266	0.099561	-29.8263
98.9499	90.7904	0.926089	0.972974	-29.3903
99.1612	90.583	0.862124	0.500201	-29.1465
100.214	90.9778	0.902698	0.731067	-28.7179
100.337	90.873	0.87168	0.720773	-28.6502
99.45	90.2892	0.793813	0.863833	-28.5443
98.3863	90.1337	1.08955	1.48815	-30.825
99.2062	91.2851	1.08719	3.23127	-34.6976
99.1	90.2343	0.960724	0.963998	-29.152
101.007	90.4357	0.977209	1.51833	-30.4228
100.45	90.4102	0.884276	1.17	-29.0268
100.765	89.457	0.993062	1.89195	-31.9665
100.529	91.2396	0.929077	1.03065	-29.8573
99.562	90.5852	0.8454	0.328454	-28.3072
100.3	90.335	0.985406	1.24098	-29.0251
100.135	90.9881	0.734252	0.744616	-28.6758
100.744	90.23	1.11566	0.548072	-29.4282
100.873	90.46	0.907449	0.754402	-29.5406
100.459	90.107	1.11966	0.350633	-28.9766
99.0155	90.0189	0.786727	0.771506	-29.8461
100.623	90.3701	1.11724	1.49492	-29.8358
99.3008	90.4945	1.01734	0.432223	-28.8143
100.14	90.6329	0.90809	0.49557	-28.0512
100.686	91.1665	1.05742	1.33692	-30.1638
99.4831	89.6247	0.913816	1.47739	-30.379
99.7593	90.518	0.912753	0.905808	-28.2359
100.159	90.518	1.08008	0.916246	-28.3495
99.7569	91.3666	0.873373	2.03432	-31.3267
97.8678	92.0301	0.774575	2.03217	-34.1502
98.8163	90.731	0.775328	1.48987	-29.9522
100.019	91.5939	0.997876	0.671863	-31.0489
100.184	90.795	0.935853	0.897498	-28.4914
99.65	90.1584	1.06465	0.0274586	-28.6378
99.8886	91.2602	0.73269	2.18036	-31.5958
101.11	90.8724	1.09637	0.883397	-30.474
99.9365	90.1914	0.87889	0.632544	-28.2991
100.012	90.3838	0.787978	1.04073	-28.4772
99.7665	90.9924	0.821451	0.317688	-28.8422
100.096	90.6732	0.95433	0.432505	-28.04
100.498	90.7211	0.908794	2.31467	-31.8543
100.481	90.8212	0.947762	0.628904	-28.7805
99.8896	90.2626	1.05958	0.921065	-28.3993
99.4508	90.3442	0.74219	0.124991	-28.7369
99.682	89.7731	0.875162	0.528949	-29.736
99.0968	90.4839	1.04695	1.49517	-29.5967
98.3658	91.2414	0.747307	1.70306	-31.4473
99.0757	90.2791	0.854666	1.91975	-30.6629
100.265	89.719	0.976487	0.943038	-29.8566
100.176	90.8941	0.797335	0.528356	-28.4778
100.231	90.6125	1.00488	1.02495	-28.5589
100.012	91.8331	1.00488	1.64782	-31.6031
99.2191	89.5348	1.11791	0.891831	-30.9124
100.084	90.6564	0.861302	0.978665	-28.4064
99.7963	91.1522	0.926384	0.0664577	-29.7211
100.248	90.1417	0.748998	0.256741	-28.5157
99.2599	90.4661	1.10119	1.83798	-30.2876
100.536	90.3085	0.954469	0.308933	-28.7428
100.282	90.2095	0.825324	0.0261749	-28.3821
99.4899	90.4028	1.01937	0.488238	-28.3817
100.973	89.9057	0.891364	0.548185	-31.0869
100.973	90.5591	0.855995	1.33985	-30.0862
99.7924	89.5351	1.04868	0.0857764	-31.5762
99.6559	90.9962	0.946252	0.339954	-28.9661
100.142	91.2282	0.979399	0.0679964	-30.0767
100.8	89.6067	0.83702	1.07196	-31.0525
100.271	89.7276	0.855923	1.56474	-30.4183
99.9142	90.5067	1.05673	1.5227	-29.3617
100.66	90.3267	0.839579	1.18448	-29.3953
101.506	89.93	1.04536	1.71696	-32.0524
99.3834	90.8932	1.09763	0.520697	-28.9608
100.455	90.2542	1.11683	0.80473	-28.7711
99.0161	89.8723	0.945495	1.66102	-30.5086
99.9927	90.2215	1.01735	1.96998	-30.6719
100.415	90.6253	1.10214	1.3349	-29.2562
99.5018	89.8499	0.947875	1.42924	-29.8228
99.2773	90.5182	0.880834	0.0370841	-29.2645
99.7012	90.5182	1.03407	0.526417	-28.051
100.466	90.7622	1.05994	0.952724	-28.8411
99.24	90.5523	0.989834	0.725592	-28.723
99.0177	89.3777	0.89702	1.7634	-31.6377
99.9047	90.5954	0.851143	0.0966558	-27.9428
99.9047	90.3461	0.796514	0.0966558	-27.9809
99.548	90.6486	1.02526	1.62858	-29.6465
99.3365	90.2618	0.719372	1.12401	-28.8993
99.1517	91.0951	0.779436	0.429047	-30.3856
100.911	90.659	0.872535	0.073266	-30.1253
99.8215	89.8806	0.834288	0.504371	-29.2044
99.7762	90.1034	1.01465	0.91755	-28.6404
99.7762	91.3511	0.838753	0.950324	-29.642
100.383	90.3085	0.950412	1.7637	-30.256
99.5943	90.8083	0.922303	1.26245	-28.9236
99.9723	91.0277	0.793335	0.144231	-28.9883
98.3995	91.6945	0.990168	1.465	-32.3211
100.918	90.5643	1.11189	1.53004	-30.2824
99.0505	91.4584	0.741938	1.43752	-30.6667
100.982	90.2677	0.911496	0.904065	-29.9853
100.633	90.9557	1.02201	0.30535	-29.6177
100.166	90.0026	1.05539	0.666532	-28.8536
100.812	90.1822	0.727512	0.718919	-29.6608
99.742	91.3077	1.039	1.05425	-29.5308
99.8815	90.1335	1.03498	0.546198	-28.3977
100.16	91.246	1.072	1.03759	-29.4591
99.3833	91.5428	1.0834	1.4208	-30.5931
100.086	90.2758	1.0491	0.591043	-28.1913
99.8303	90.7135	1.08648	0.564991	-28.0863
100.003	90.7135	0.963569	1.9469	-30.5505
99.3036	90.305	0.72338	2.60397	-32.5492
100.766	90.7574	1.02363	1.0089	-29.4252
99.2388	91.6078	0.997468	0.926099	-31.1298
99.783	90.6553	0.748846	0.831976	-28.1897
100.126	91.062	0.76278	0.423517	-28.9668
99.2906	90.6064	0.812055	0.0262423	-29.2677
100.332	89.845	0.9962	1.54474	-30.2113
99.2183	91.0409	0.946655	0.313895	-30.2507
99.288	90.1948	0.852397	1.30445	-29.2511
100.526	90.1923	0.875356	0.304728	-28.9245
98.9831	90.3156	0.779837	1.61735	-30.0067
99.005	90.919	0.742239	1.32239	-29.6184
99.6292	90.5806	0.909448	0.780516	-28.1987
100.191	90.4617	0.96242	0.24381	-27.9865
99.6801	92.0857	0.802425	1.85106	-32.5387
99.554	91.0697	1.10408	1.25048	-29.247
99.8592	90.1654	0.909404	0.161633	-28.3381
100.295	90.1654	0.842966	0.792287	-28.6732
98.0888	90.6322	0.932699	1.7516	-31.4656
96.9939	91.2974	0.920104	1.82808	-34.6604
100.023	91.1237	0.976847	0.35793	-29.2179
99.3191	90.8732	0.790341	1.43877	-29.4496
98.7368	90.8543	0.770716	1.2168	-29.9025
99.8876	90.3854	0.974465	3.24252	-34.4808
100.402	90.5262	0.759734	0.91003	-28.6015
100.538	90.2452	0.749149	0.177982	-28.849
100.471	90.3038	0.72002	0.52086	-28.6236
100.368	90.734	1.11528	0.0509112	-28.4526
100.117	90.306	0.9069	0.218163	-28.0544
99.9028	90.5825	0.850656	0.224351	-27.9281
99.8715	90.2005	1.06313	0.827653	-28.3951
100.229	91.1066	0.737157	0.809365	-29.0643
98.5126	90.5921	1.02089	1.16395	-30.2479
99.1336	89.3109	0.866014	1.27707	-31.5044
98.8657	90.344	0.865718	1.35457	-29.6971
98.5104	90.9287	0.946983	0.833986	-31.0689
100.336	91.6173	0.71953	1.03546	-30.8798
100.608	90.9916	1.00287	1.28072	-29.6971
99.8587	90.1955	0.859846	0.860259	-28.4294
100.55	90.1906	0.735718	1.69641	-30.3043
101.312	89.3946	0.726629	1.9218	-32.8558
97.8426	90.3404	0.767997	2.47555	-33.1954
99.7292	90.8212	0.927242	0.107917	-28.495
99.8558	90.0157	0.991486	1.15162	-29.0444
100.78	90.2201	0.991486	0.652822	-29.5202
99.3818	90.2815	0.750994	1.52099	-29.5216
99.5341	90.7904	1.00137	1.03631	-28.6125
99.3814	91.0741	1.01283	0.472265	-29.5606
100.214	90.6172	1.03074	0.490139	-28.1064
99.6455	90.4628	1.06216	0.334731	-28.1462
100.492	90.5764	0.759083	0.567406	-28.5494
100.393	90.9309	0.739149	0.0228528	-29.0404
98.8721	91.2271	1.01624	0.921076	-30.4647
99.6217	90.6936	0.810415	0.0237321	-28.4261
100.113	91.3093	0.827551	0.536126	-29.8718
99.5984	90.7667	0.787498	1.26582	-28.8961
99.4897	89.9498	1.05678	0.586237	-29.246
98.9494	90.5486	0.801922	1.35607	-29.5259
98.5484	91.8343	0.732423	1.74259	-32.4789
100.891	90.6764	0.834453	1.55845	-30.3144
100.598	90.8892	0.847634	0.922932	-29.1929
99.9413	90.1689	1.07101	0.572001	-28.3222
99.953	89.859	1.0134	1.17113	-29.4058
100.165	90.5336	1.0134	0.312367	-27.9747
99.1833	90.5872	1.11681	1.4847	-29.4984
101.132	90.1876	0.800321	0.924464	-30.538
100.208	89.6805	0.946327	1.39174	-30.2141
101.226	90.1286	1.09986	0.0166482	-32.2853
99.6196	91.3633	0.873571	0.708376	-29.9477
99.6072	90.4605	0.915247	2.17575	-31.1661
98.6064	90.778	1.09729	1.54287	-30.3609
100.347	91.4196	1.08063	0.726731	-30.3634
99.4343	90.2789	1.02988	0.200388	-28.8336
100.589	91.3441	0.961825	1.5522	-30.6748
99.2962	90.4535	0.9975	0.961368	-28.6719
99.5832	91.0132	0.7631	1.7916	-30.2842
99.6422	90.4208	1.06946	0.989587	-28.4007
99.5182	90.2869	0.766649	1.02199	-28.6077
100.703	91.2528	0.829563	1.43662	-30.4742
