X1_obs         X1_true        Y1_obs         Y1_unbiased    Y1_sim         Y1_res         Y1_stdres      
   0.385026E+00   0.385026E+00   0.997258E+02   0.997258E+02   0.101610E+03  -0.188424E+01  -0.132988E+01
   0.494906E+00   0.494906E+00   0.991189E+02   0.991189E+02   0.101610E+03  -0.249106E+01  -0.123782E+01
   0.504458E+00   0.504458E+00   0.100812E+03   0.100812E+03   0.101610E+03  -0.798496E+00  -0.830247E+00
   0.114198E+01   0.114198E+01   0.100830E+03   0.100830E+03   0.101610E+03  -0.779790E+00  -0.361181E+00
   0.130364E+01   0.130364E+01   0.100066E+03   0.100066E+03   0.101610E+03  -0.154449E+01  -0.123299E+01
   0.142282E+01   0.142282E+01   0.100228E+03   0.100228E+03   0.101610E+03  -0.138190E+01  -0.809741E+00
   0.180396E+01   0.180396E+01   0.103951E+03   0.103951E+03   0.101610E+03   0.234073E+01   0.106685E+01
   0.186397E+01   0.186397E+01   0.102895E+03   0.102895E+03   0.101610E+03   0.128543E+01   0.116185E+01
   0.226610E+01   0.226610E+01   0.104469E+03   0.104469E+03   0.101610E+03   0.285907E+01   0.158977E+01
   0.262396E+01   0.262396E+01   0.102552E+03   0.102552E+03   0.101610E+03   0.941505E+00   0.360341E+00
   0.279122E+01   0.279122E+01   0.101206E+03   0.101206E+03   0.101610E+03  -0.403971E+00  -0.463068E+00
   0.282524E+01   0.282524E+01   0.104133E+03   0.104133E+03   0.101610E+03   0.252316E+01   0.103956E+01
   0.293929E+01   0.293929E+01   0.102343E+03   0.102343E+03   0.101610E+03   0.732541E+00   0.112443E+01
   0.295968E+01   0.295968E+01   0.101384E+03   0.101384E+03   0.101610E+03  -0.226087E+00  -0.132627E+00
