"res1"	"Y1_gamma1"	"LogPost"
108.531	0.253412	-14.0143
108.137	0.490626	-14.5819
108.595	0.235737	-14.1545
108.483	0.250393	-13.9297
108.397	0.756822	-14.9907
107.755	0.553718	-16.1252
108.001	0.243709	-14.6522
109.076	0.682427	-16.3572
108.044	1.46081	-17.4487
108.079	1.67546	-18.0764
108.727	0.678371	-15.1372
107.756	0.149143	-16.1672
108.379	0.478001	-14.2686
107.554	0.406882	-17.5303
108.226	0.714712	-14.9778
108.203	0.573183	-14.6436
108.344	1.01678	-15.8023
108.503	0.976164	-15.6803
107.949	0.0105965	-14.8262
108.097	0.175701	-14.2075
108.542	0.111157	-13.9366
107.352	0.363266	-19.5809
109.117	0.00266642	-17.8868
108.197	0.144929	-13.894
108.504	0.227303	-13.9365
108.927	1.11904	-16.6714
108.237	0.93901	-15.6227
108.55	0.170984	-13.9876
107.622	0.682175	-16.9116
108.66	0.376962	-14.468
108.271	0.295432	-13.9724
108.103	1.0216	-16.032
108.366	1.01424	-15.7882
107.86	0.481284	-15.5412
108.218	0.40159	-14.2404
108.568	0.272025	-14.1151
108.574	0.570975	-14.615
108.753	0.622743	-15.09
108.845	0.541534	-15.2659
108.503	0.479586	-14.3313
108.334	0.0907491	-13.6827
108.354	0.257756	-13.8579
108.26	0.211982	-13.8611
108.604	0.808766	-15.2556
108.733	0.212266	-14.6659
108.19	0.308208	-14.1226
108.329	0.40899	-14.1354
108.185	0.521836	-14.553
109.093	0.313776	-16.8686
109.504	2.34752	-20.877
108.435	0.759447	-15.0005
107.797	0.815024	-16.2738
108.89	0.518857	-15.4296
108.578	0.433898	-14.3524
108.578	0.564458	-14.6056
108.981	0.17428	-16.3015
107.988	0.534125	-15.0912
107.705	0.110293	-16.6279
108.118	0.416301	-14.4817
108.118	0.360247	-14.3835
108.304	0.144845	-13.7405
108.127	0.224553	-14.1624
108.685	0.115355	-14.4517
108.374	0.663847	-14.7322
108.49	0.388614	-14.1432
108.483	1.34459	-16.8734
107.773	0.229271	-15.9936
108.293	0.25263	-13.8823
108.299	0.175443	-13.7754
108.322	0.111154	-13.7011
108.43	0.304441	-13.9492
108.527	0.157266	-13.9238
108.61	0.381054	-14.3408
108.663	0.4938	-14.6352
108.908	0.762988	-15.7974
108.602	0.0304291	-14.1066
108.768	0.531403	-14.9856
108.484	0.754384	-15.0022
108.461	0.0712281	-13.7526
108.259	0.634092	-14.7235
107.915	0.0858345	-15.0366
108.217	0.403731	-14.2463
109.027	0.576785	-16.0868
108.734	0.584275	-14.9697
108.366	0.00128659	-13.6538
108.366	0.00128659	-13.6538
108.366	0.109691	-13.6932
108.786	0.662378	-15.2528
108.699	0.512041	-14.7567
108.709	0.138081	-14.5598
108.157	0.18174	-14.0283
108.203	0.240585	-13.9936
108.088	0.0943309	-14.1814
108.4	0.0943309	-13.6969
108.796	0.499857	-15.0445
108.523	0.414616	-14.2311
107.498	0.939579	-17.6865
108.451	0.193457	-13.824
