res1           Y1_gamma1      LogPost        
   0.891601E+02   0.116963E+02  -0.235519E+03
   0.888455E+02   0.121377E+02  -0.235306E+03
   0.895540E+02   0.124931E+02  -0.235798E+03
   0.882666E+02   0.118661E+02  -0.235089E+03
   0.865709E+02   0.133539E+02  -0.235864E+03
   0.873604E+02   0.951044E+01  -0.238370E+03
   0.880402E+02   0.123620E+02  -0.235103E+03
   0.843920E+02   0.124317E+02  -0.237126E+03
   0.855224E+02   0.131164E+02  -0.236260E+03
   0.882313E+02   0.109594E+02  -0.235526E+03
   0.888565E+02   0.119469E+02  -0.235306E+03
   0.873109E+02   0.118220E+02  -0.235039E+03
   0.883590E+02   0.118108E+02  -0.235120E+03
   0.870186E+02   0.120578E+02  -0.235096E+03
   0.896328E+02   0.123587E+02  -0.235825E+03
   0.892449E+02   0.119503E+02  -0.235528E+03
   0.868386E+02   0.118279E+02  -0.235153E+03
   0.877529E+02   0.123634E+02  -0.235077E+03
   0.880728E+02   0.107431E+02  -0.235723E+03
   0.874089E+02   0.124586E+02  -0.235119E+03
   0.885819E+02   0.118845E+02  -0.235189E+03
   0.856354E+02   0.119999E+02  -0.235842E+03
   0.879505E+02   0.131608E+02  -0.235525E+03
   0.901870E+02   0.127875E+02  -0.236412E+03
   0.852956E+02   0.123322E+02  -0.236143E+03
   0.883970E+02   0.120184E+02  -0.235123E+03
   0.867783E+02   0.108042E+02  -0.235794E+03
   0.879570E+02   0.119724E+02  -0.235028E+03
   0.889083E+02   0.150141E+02  -0.237793E+03
   0.894591E+02   0.108629E+02  -0.236352E+03
   0.848545E+02   0.124128E+02  -0.236590E+03
   0.892571E+02   0.113181E+02  -0.235764E+03
   0.848304E+02   0.121124E+02  -0.236618E+03
   0.894836E+02   0.112668E+02  -0.235979E+03
   0.861876E+02   0.121552E+02  -0.235455E+03
   0.869248E+02   0.129569E+02  -0.235461E+03
   0.885296E+02   0.126313E+02  -0.235320E+03
   0.878304E+02   0.118804E+02  -0.235017E+03
   0.867793E+02   0.104940E+02  -0.236220E+03
   0.884103E+02   0.120005E+02  -0.235126E+03
   0.864640E+02   0.111865E+02  -0.235586E+03
   0.909281E+02   0.110762E+02  -0.237903E+03
   0.899919E+02   0.117032E+02  -0.236202E+03
   0.869374E+02   0.106846E+02  -0.235879E+03
   0.897502E+02   0.110786E+02  -0.236390E+03
   0.909910E+02   0.128036E+02  -0.237264E+03
   0.894753E+02   0.128938E+02  -0.235909E+03
   0.876550E+02   0.113639E+02  -0.235151E+03
   0.897814E+02   0.129975E+02  -0.236177E+03
   0.862880E+02   0.114410E+02  -0.235530E+03
   0.877551E+02   0.985467E+01  -0.237337E+03
   0.891297E+02   0.113018E+02  -0.235685E+03
   0.907553E+02   0.128481E+02  -0.237006E+03
   0.858040E+02   0.123265E+02  -0.235728E+03
   0.872563E+02   0.114599E+02  -0.235141E+03
   0.872419E+02   0.105163E+02  -0.236030E+03
   0.853037E+02   0.114705E+02  -0.236330E+03
   0.884301E+02   0.120212E+02  -0.235133E+03
   0.857351E+02   0.126075E+02  -0.235854E+03
   0.871656E+02   0.126807E+02  -0.235249E+03
   0.877914E+02   0.132852E+02  -0.235612E+03
   0.889719E+02   0.115721E+02  -0.235446E+03
   0.878352E+02   0.101324E+02  -0.236691E+03
   0.860770E+02   0.122587E+02  -0.235535E+03
   0.886293E+02   0.111841E+02  -0.235483E+03
   0.847053E+02   0.125757E+02  -0.236776E+03
   0.866392E+02   0.129227E+02  -0.235527E+03
   0.886113E+02   0.118256E+02  -0.235206E+03
