"loglikelihood"	"logprio"	"logposterior"
-230.913829814012	-4.60517018598809	-235.519
-230.700829814012	-4.60517018598809	-235.306
-231.192829814012	-4.60517018598809	-235.798
-230.483829814012	-4.60517018598809	-235.089
-231.258829814012	-4.60517018598809	-235.864
-233.764829814012	-4.60517018598809	-238.37
-230.497829814012	-4.60517018598809	-235.103
-232.520829814012	-4.60517018598809	-237.126
-231.654829814012	-4.60517018598809	-236.26
-230.920829814012	-4.60517018598809	-235.526
-230.700829814012	-4.60517018598809	-235.306
-230.433829814012	-4.60517018598809	-235.039
-230.514829814012	-4.60517018598809	-235.12
-230.490829814012	-4.60517018598809	-235.096
-231.219829814012	-4.60517018598809	-235.825
-230.922829814012	-4.60517018598809	-235.528
-230.547829814012	-4.60517018598809	-235.153
-230.471829814012	-4.60517018598809	-235.077
-231.117829814012	-4.60517018598809	-235.723
-230.513829814012	-4.60517018598809	-235.119
-230.583829814012	-4.60517018598809	-235.189
-231.236829814012	-4.60517018598809	-235.842
-230.919829814012	-4.60517018598809	-235.525
-231.806829814012	-4.60517018598809	-236.412
-231.537829814012	-4.60517018598809	-236.143
-230.517829814012	-4.60517018598809	-235.123
-231.188829814012	-4.60517018598809	-235.794
-230.422829814012	-4.60517018598809	-235.028
-233.187829814012	-4.60517018598809	-237.793
-231.746829814012	-4.60517018598809	-236.352
-231.984829814012	-4.60517018598809	-236.59
-231.158829814012	-4.60517018598809	-235.764
-232.012829814012	-4.60517018598809	-236.618
-231.373829814012	-4.60517018598809	-235.979
-230.849829814012	-4.60517018598809	-235.455
-230.855829814012	-4.60517018598809	-235.461
-230.714829814012	-4.60517018598809	-235.32
-230.411829814012	-4.60517018598809	-235.017
-231.614829814012	-4.60517018598809	-236.22
-230.520829814012	-4.60517018598809	-235.126
-230.980829814012	-4.60517018598809	-235.586
-233.297829814012	-4.60517018598809	-237.903
-231.596829814012	-4.60517018598809	-236.202
-231.273829814012	-4.60517018598809	-235.879
-231.784829814012	-4.60517018598809	-236.39
-232.658829814012	-4.60517018598809	-237.264
-231.303829814012	-4.60517018598809	-235.909
-230.545829814012	-4.60517018598809	-235.151
-231.571829814012	-4.60517018598809	-236.177
-230.924829814012	-4.60517018598809	-235.53
