res1           res2           tau1           Y1_gamma1      LogPost        
   0.117420E+03   0.117227E+03   0.698038E+01   0.136219E+01  -0.135975E+02
   0.117660E+03   0.117589E+03   0.641317E+01   0.176062E+00  -0.115776E+02
   0.118893E+03   0.117459E+03   0.737141E+01   0.176062E+00  -0.137893E+02
   0.117179E+03   0.116455E+03   0.740344E+01   0.176062E+00  -0.118646E+02
   0.118774E+03   0.116455E+03   0.743179E+01   0.720240E+00  -0.136769E+02
   0.117951E+03   0.116440E+03   0.781162E+01   0.526086E+00  -0.123736E+02
   0.117951E+03   0.117118E+03   0.696058E+01   0.526086E+00  -0.117954E+02
   0.115798E+03   0.116688E+03   0.815677E+01   0.166899E+01  -0.160195E+02
   0.117766E+03   0.116314E+03   0.832350E+01   0.158429E+01  -0.139185E+02
   0.117166E+03   0.116417E+03   0.832480E+01   0.692079E+00  -0.119186E+02
   0.118434E+03   0.115532E+03   0.830274E+01   0.234580E+00  -0.130982E+02
   0.117493E+03   0.118699E+03   0.836405E+01   0.273010E+00  -0.137895E+02
   0.117493E+03   0.117129E+03   0.715923E+01   0.178123E+00  -0.111945E+02
   0.117505E+03   0.116289E+03   0.804885E+01   0.355482E-01  -0.112300E+02
   0.117505E+03   0.118010E+03   0.761188E+01   0.355482E-01  -0.123391E+02
   0.118142E+03   0.116589E+03   0.830795E+01   0.118173E+01  -0.131784E+02
   0.117779E+03   0.115266E+03   0.828994E+01   0.568340E+00  -0.122747E+02
   0.117779E+03   0.116780E+03   0.826657E+01   0.427945E+00  -0.112983E+02
   0.116867E+03   0.117215E+03   0.715871E+01   0.420832E+00  -0.121155E+02
   0.117865E+03   0.115247E+03   0.722330E+01   0.549023E+00  -0.153316E+02
   0.117594E+03   0.116729E+03   0.777017E+01   0.436534E+00  -0.116996E+02
   0.116430E+03   0.116544E+03   0.811461E+01   0.436534E+00  -0.134503E+02
   0.116913E+03   0.114407E+03   0.834570E+01   0.436534E+00  -0.144367E+02
   0.117539E+03   0.116482E+03   0.737008E+01   0.436534E+00  -0.118600E+02
   0.118269E+03   0.117618E+03   0.718249E+01   0.436534E+00  -0.124341E+02
   0.117011E+03   0.116065E+03   0.708271E+01   0.436534E+00  -0.130055E+02
   0.117037E+03   0.116065E+03   0.802121E+01   0.194993E+00  -0.121716E+02
   0.117624E+03   0.116670E+03   0.645284E+01   0.771015E+00  -0.126623E+02
   0.118654E+03   0.117593E+03   0.696942E+01   0.956353E+00  -0.136749E+02
   0.117254E+03   0.116881E+03   0.641648E+01   0.198734E+00  -0.116066E+02
   0.117373E+03   0.116881E+03   0.821366E+01   0.635043E+00  -0.116948E+02
   0.117959E+03   0.116762E+03   0.836277E+01   0.635043E+00  -0.118348E+02
   0.117749E+03   0.117568E+03   0.706946E+01   0.661542E-01  -0.115088E+02
   0.116896E+03   0.116916E+03   0.766387E+01   0.117835E+01  -0.133901E+02
   0.118549E+03   0.117936E+03   0.649147E+01   0.272852E+00  -0.134236E+02
   0.117919E+03   0.117936E+03   0.641511E+01   0.342007E+00  -0.124629E+02
   0.116454E+03   0.117936E+03   0.641488E+01   0.117497E+01  -0.140078E+02
   0.117672E+03   0.118045E+03   0.711451E+01   0.112232E+00  -0.124470E+02
   0.117672E+03   0.117642E+03   0.695476E+01   0.112232E+00  -0.116049E+02
   0.116494E+03   0.117630E+03   0.662944E+01   0.112232E+00  -0.125742E+02
   0.117811E+03   0.117016E+03   0.745802E+01   0.112232E+00  -0.112085E+02
   0.118042E+03   0.118280E+03   0.823260E+01   0.108388E+01  -0.140860E+02
   0.118042E+03   0.118715E+03   0.659669E+01   0.108388E+01  -0.152597E+02
   0.118042E+03   0.116535E+03   0.781885E+01   0.665122E+00  -0.125779E+02
   0.117696E+03   0.116418E+03   0.680717E+01   0.998287E-01  -0.116736E+02
   0.118236E+03   0.118189E+03   0.723343E+01   0.709835E+00  -0.137288E+02
   0.118440E+03   0.117359E+03   0.837871E+01   0.571053E+00  -0.130707E+02
   0.118311E+03   0.118144E+03   0.846104E+01   0.571053E+00  -0.139425E+02
   0.117395E+03   0.116491E+03   0.793614E+01   0.571053E+00  -0.121479E+02
   0.119046E+03   0.116491E+03   0.692746E+01   0.839430E+00  -0.143296E+02
   0.117634E+03   0.116782E+03   0.656322E+01   0.590319E+00  -0.122057E+02
   0.116909E+03   0.117071E+03   0.835382E+01   0.138291E-01  -0.118881E+02
   0.117497E+03   0.117185E+03   0.700361E+01   0.879697E+00  -0.124105E+02
   0.115799E+03   0.116705E+03   0.650911E+01   0.127935E+01  -0.146188E+02
   0.117867E+03   0.116474E+03   0.789597E+01   0.136721E+01  -0.139215E+02
   0.118995E+03   0.117033E+03   0.643061E+01   0.200328E+01  -0.157128E+02
   0.118683E+03   0.117255E+03   0.675394E+01   0.107850E+01  -0.136898E+02
   0.116600E+03   0.116936E+03   0.664125E+01   0.641829E+00  -0.126182E+02
   0.117981E+03   0.116390E+03   0.669245E+01   0.688722E+00  -0.132036E+02
   0.118845E+03   0.116390E+03   0.697887E+01   0.100340E+01  -0.141312E+02
   0.116032E+03   0.116422E+03   0.760721E+01   0.100340E+01  -0.146577E+02
   0.116808E+03   0.116422E+03   0.809226E+01   0.106756E+01  -0.133097E+02
   0.118556E+03   0.117147E+03   0.787614E+01   0.166362E+01  -0.149143E+02
   0.117121E+03   0.118892E+03   0.829424E+01   0.250965E+01  -0.171011E+02
   0.117366E+03   0.116464E+03   0.650981E+01   0.618997E+00  -0.127394E+02
   0.119062E+03   0.118413E+03   0.785221E+01   0.121509E+01  -0.160035E+02
   0.117950E+03   0.115833E+03   0.826870E+01   0.459194E+00  -0.117449E+02
   0.117950E+03   0.117395E+03   0.648716E+01   0.312483E+00  -0.117551E+02
   0.118905E+03   0.117132E+03   0.764700E+01   0.312483E+00  -0.135963E+02
   0.116598E+03   0.116468E+03   0.696586E+01   0.312483E+00  -0.129978E+02
   0.117723E+03   0.117626E+03   0.685708E+01   0.349687E+00  -0.117936E+02
   0.117723E+03   0.117626E+03   0.666256E+01   0.349687E+00  -0.118144E+02
   0.118318E+03   0.117235E+03   0.740811E+01   0.543240E-02  -0.119311E+02
   0.116834E+03   0.117235E+03   0.779497E+01   0.652620E+00  -0.124440E+02
   0.117317E+03   0.117235E+03   0.747634E+01   0.364686E+00  -0.115108E+02
   0.118279E+03   0.116850E+03   0.717813E+01   0.846234E-01  -0.118688E+02
