res1           Y1_gamma1      LogPost        
   0.100012E+03   0.749266E+01  -0.929478E+01
   0.877786E+02   0.206021E+02  -0.127610E+02
   0.102215E+03   0.150292E+01  -0.634636E+01
   0.103612E+03   0.237396E+01  -0.623105E+01
   0.103957E+03   0.109226E+01  -0.544548E+01
   0.101679E+03   0.176531E+01  -0.696691E+01
   0.103599E+03   0.101916E+01  -0.534286E+01
   0.103599E+03   0.386025E+01  -0.720369E+01
   0.102300E+03   0.556664E+01  -0.821613E+01
   0.103282E+03   0.418171E+00  -0.512795E+01
   0.104421E+03   0.117682E+01  -0.572326E+01
   0.102976E+03   0.485792E+00  -0.529692E+01
   0.104978E+03   0.264975E+01  -0.665737E+01
   0.105127E+03   0.652158E+01  -0.858311E+01
   0.103766E+03   0.100332E+00  -0.512230E+01
   0.103700E+03   0.276259E+01  -0.649637E+01
   0.997593E+02   0.637746E+01  -0.905908E+01
   0.112431E+03   0.161418E+02  -0.115427E+02
   0.115936E+03   0.140982E+02  -0.118113E+02
   0.105859E+03   0.293084E+01  -0.720911E+01
   0.103874E+03   0.257095E+01  -0.636613E+01
   0.102573E+03   0.151917E+01  -0.604152E+01
   0.100730E+03   0.684510E+01  -0.896323E+01
   0.101277E+03   0.482564E+01  -0.812787E+01
   0.984381E+02   0.640793E+01  -0.950355E+01
   0.102601E+03   0.238614E+01  -0.648916E+01
   0.103411E+03   0.288416E+01  -0.659769E+01
   0.105985E+03   0.389056E+01  -0.762142E+01
   0.101709E+03   0.626418E+01  -0.858885E+01
   0.105242E+03   0.205871E+01  -0.655411E+01
   0.100481E+03   0.946633E+01  -0.976049E+01
   0.104766E+03   0.483522E+01  -0.779357E+01
   0.103510E+03   0.265374E+01  -0.643211E+01
   0.101834E+03   0.680142E+01  -0.877246E+01
   0.986411E+02   0.293795E+02  -0.129531E+02
   0.107296E+03   0.578009E+01  -0.870353E+01
   0.102568E+03   0.126691E+01  -0.593377E+01
   0.102783E+03   0.634861E+00  -0.549970E+01
   0.102476E+03   0.281820E+01  -0.678638E+01
   0.988564E+02   0.121831E+02  -0.105524E+02
   0.984169E+02   0.100178E+02  -0.101708E+02
   0.103034E+03   0.179809E+01  -0.594886E+01
   0.102779E+03   0.274667E+01  -0.663869E+01
   0.105225E+03   0.762484E+00  -0.688390E+01
   0.105225E+03   0.566536E+00  -0.707770E+01
   0.104624E+03   0.151908E+01  -0.596196E+01
   0.102258E+03   0.642721E+01  -0.857935E+01
   0.103141E+03   0.800310E+00  -0.532502E+01
   0.104863E+03   0.655320E+01  -0.857595E+01
   0.103029E+03   0.183459E+01  -0.597436E+01
   0.104705E+03   0.127807E+01  -0.596994E+01
   0.103636E+03   0.127807E+01  -0.548943E+01
   0.103872E+03   0.868514E+00  -0.532371E+01
   0.104340E+03   0.737392E-01  -0.564504E+01
