X1_obs         X1_true        Y1_obs         Y1_unbiased    Y1_sim         Y1_res         Y1_stdres      
   0.812709E+01   0.812709E+01   0.100699E+03   0.100699E+03   0.100927E+03  -0.227648E+00  -0.788813E-01
   0.818281E+01   0.818281E+01   0.102390E+03   0.102390E+03   0.100927E+03   0.146330E+01   0.509090E+00
   0.819900E+01   0.819900E+01   0.100596E+03   0.100596E+03   0.100927E+03  -0.331376E+00  -0.121656E+00
   0.834210E+01   0.834210E+01   0.104731E+03   0.104731E+03   0.100927E+03   0.380393E+01   0.102626E+01
   0.842920E+01   0.842920E+01   0.102739E+03   0.102739E+03   0.100927E+03   0.181226E+01   0.608727E+00
   0.874951E+01   0.874951E+01   0.980011E+02   0.980011E+02   0.100927E+03  -0.292589E+01  -0.107522E+01
   0.883508E+01   0.883508E+01   0.102355E+03   0.102355E+03   0.100927E+03   0.142814E+01   0.450660E+00
   0.887435E+01   0.887435E+01   0.108257E+03   0.108257E+03   0.100927E+03   0.733020E+01   0.277299E+01
   0.893171E+01   0.893171E+01   0.109039E+03   0.109039E+03   0.100927E+03   0.811168E+01   0.280641E+01
   0.894364E+01   0.894364E+01   0.108625E+03   0.108625E+03   0.100927E+03   0.769793E+01   0.273444E+01
   0.903451E+01   0.903451E+01   0.109868E+03   0.109868E+03   0.100927E+03   0.894098E+01   0.325187E+01
   0.916959E+01   0.916959E+01   0.108314E+03   0.108314E+03   0.100927E+03   0.738703E+01   0.265403E+01
   0.921940E+01   0.921940E+01   0.104946E+03   0.104946E+03   0.100927E+03   0.401947E+01   0.114993E+01
   0.947659E+01   0.947659E+01   0.110390E+03   0.110390E+03   0.100927E+03   0.946257E+01   0.288274E+01
   0.967251E+01   0.967251E+01   0.107769E+03   0.107769E+03   0.100927E+03   0.684225E+01   0.253785E+01
   0.970852E+01   0.970852E+01   0.107714E+03   0.107714E+03   0.100927E+03   0.678666E+01   0.243561E+01
   0.999267E+01   0.999267E+01   0.108292E+03   0.108292E+03   0.100927E+03   0.736546E+01   0.254215E+01
