res1           Y1_gamma1      LogPost        
   0.101290E+03   0.262031E+01  -0.248738E+03
   0.101221E+03   0.272596E+01  -0.248581E+03
   0.100354E+03   0.268484E+01  -0.249716E+03
   0.101124E+03   0.252575E+01  -0.248245E+03
   0.100670E+03   0.288192E+01  -0.248898E+03
   0.100842E+03   0.286431E+01  -0.248557E+03
   0.100990E+03   0.258645E+01  -0.247950E+03
   0.100306E+03   0.260314E+01  -0.250073E+03
   0.100552E+03   0.291303E+01  -0.249387E+03
   0.101248E+03   0.239669E+01  -0.249124E+03
   0.101004E+03   0.263307E+01  -0.247970E+03
   0.101605E+03   0.260318E+01  -0.250711E+03
   0.100866E+03   0.270721E+01  -0.248033E+03
   0.100850E+03   0.289669E+01  -0.248702E+03
   0.101419E+03   0.256784E+01  -0.249451E+03
   0.101335E+03   0.247008E+01  -0.249221E+03
   0.101159E+03   0.264737E+01  -0.248278E+03
   0.100967E+03   0.277557E+01  -0.248213E+03
   0.101037E+03   0.238768E+01  -0.248533E+03
   0.100892E+03   0.279837E+01  -0.248274E+03
   0.101148E+03   0.261400E+01  -0.248234E+03
   0.101027E+03   0.233041E+01  -0.248861E+03
   0.101127E+03   0.274547E+01  -0.248358E+03
   0.101215E+03   0.266423E+01  -0.248467E+03
   0.101136E+03   0.256514E+01  -0.248223E+03
   0.101271E+03   0.249684E+01  -0.248826E+03
   0.101092E+03   0.237182E+01  -0.248729E+03
   0.101041E+03   0.256479E+01  -0.248024E+03
   0.101248E+03   0.270944E+01  -0.248643E+03
   0.101368E+03   0.240577E+01  -0.249697E+03
   0.100728E+03   0.274306E+01  -0.248285E+03
   0.101457E+03   0.261103E+01  -0.249636E+03
   0.100494E+03   0.249792E+01  -0.249140E+03
   0.101370E+03   0.272113E+01  -0.249192E+03
   0.100653E+03   0.262528E+01  -0.248311E+03
   0.100896E+03   0.317387E+01  -0.250486E+03
   0.100914E+03   0.294198E+01  -0.248920E+03
   0.101080E+03   0.261316E+01  -0.248076E+03
   0.100851E+03   0.231143E+01  -0.248946E+03
   0.101206E+03   0.256122E+01  -0.248443E+03
   0.100783E+03   0.247282E+01  -0.248208E+03
   0.101054E+03   0.244883E+01  -0.248296E+03
   0.101054E+03   0.258528E+01  -0.248033E+03
   0.100556E+03   0.253388E+01  -0.248748E+03
   0.101218E+03   0.261964E+01  -0.248453E+03
   0.101095E+03   0.286536E+01  -0.248709E+03
   0.101242E+03   0.288499E+01  -0.249173E+03
   0.100846E+03   0.252194E+01  -0.248011E+03
   0.101308E+03   0.287747E+01  -0.249381E+03
   0.100764E+03   0.253873E+01  -0.248094E+03
   0.100780E+03   0.228019E+01  -0.249302E+03
   0.101201E+03   0.257462E+01  -0.248413E+03
   0.101555E+03   0.278087E+01  -0.250390E+03
   0.100465E+03   0.303225E+01  -0.250351E+03
   0.100781E+03   0.245140E+01  -0.248280E+03
   0.100778E+03   0.224605E+01  -0.249617E+03
   0.101015E+03   0.245372E+01  -0.248219E+03
   0.100829E+03   0.257356E+01  -0.247965E+03
   0.101060E+03   0.270116E+01  -0.248129E+03
   0.100674E+03   0.271708E+01  -0.248351E+03
   0.100795E+03   0.250661E+01  -0.248101E+03
   0.101067E+03   0.251741E+01  -0.248132E+03
   0.100819E+03   0.223257E+01  -0.249677E+03
   0.100627E+03   0.265325E+01  -0.248403E+03
   0.100763E+03   0.244064E+01  -0.248355E+03
   0.100374E+03   0.271597E+01  -0.249621E+03
   0.100795E+03   0.278461E+01  -0.248296E+03
   0.101224E+03   0.256755E+01  -0.248499E+03
   0.100935E+03   0.263759E+01  -0.247929E+03
   0.101337E+03   0.258175E+01  -0.248979E+03
   0.100943E+03   0.247260E+01  -0.248101E+03
   0.100966E+03   0.259416E+01  -0.247930E+03
   0.100691E+03   0.258256E+01  -0.248212E+03
   0.100850E+03   0.282451E+01  -0.248387E+03
   0.101001E+03   0.251394E+01  -0.248042E+03
   0.101121E+03   0.277733E+01  -0.248433E+03
   0.100526E+03   0.257019E+01  -0.248822E+03
   0.101158E+03   0.261742E+01  -0.248262E+03
   0.100625E+03   0.268616E+01  -0.248443E+03
   0.100794E+03   0.228519E+01  -0.249232E+03
   0.101306E+03   0.244076E+01  -0.249186E+03
   0.101306E+03   0.246917E+01  -0.249075E+03
   0.101168E+03   0.213968E+01  -0.251173E+03
   0.100888E+03   0.281342E+01  -0.248329E+03
   0.101215E+03   0.255380E+01  -0.248482E+03
   0.100924E+03   0.315683E+01  -0.250354E+03
   0.100929E+03   0.322993E+01  -0.250944E+03
   0.100749E+03   0.304220E+01  -0.249640E+03
   0.100503E+03   0.275322E+01  -0.249020E+03
   0.100658E+03   0.258919E+01  -0.248302E+03
   0.101416E+03   0.257208E+01  -0.249425E+03
   0.101587E+03   0.249694E+01  -0.250857E+03
   0.100861E+03   0.277084E+01  -0.248195E+03
   0.101034E+03   0.274757E+01  -0.248195E+03
   0.100746E+03   0.247422E+01  -0.248273E+03
   0.100961E+03   0.224289E+01  -0.249511E+03
   0.101089E+03   0.248001E+01  -0.248265E+03
   0.100946E+03   0.262145E+01  -0.247924E+03
   0.100953E+03   0.261656E+01  -0.247925E+03
   0.101180E+03   0.261471E+01  -0.248327E+03
   0.100592E+03   0.277638E+01  -0.248736E+03
   0.101263E+03   0.284815E+01  -0.249090E+03
   0.100987E+03   0.295842E+01  -0.249040E+03
   0.101212E+03   0.249100E+01  -0.248600E+03
   0.101089E+03   0.297435E+01  -0.249255E+03
   0.101075E+03   0.257602E+01  -0.248075E+03
   0.100474E+03   0.267495E+01  -0.249042E+03
   0.101571E+03   0.276863E+01  -0.250476E+03
   0.101039E+03   0.327295E+01  -0.251381E+03
   0.100998E+03   0.275069E+01  -0.248164E+03
   0.100396E+03   0.246611E+01  -0.249843E+03
   0.101120E+03   0.272330E+01  -0.248290E+03
   0.101489E+03   0.302606E+01  -0.250957E+03
   0.101220E+03   0.296358E+01  -0.249498E+03
   0.100785E+03   0.266547E+01  -0.248045E+03
   0.101445E+03   0.266604E+01  -0.249546E+03
   0.100870E+03   0.273825E+01  -0.248100E+03
   0.100996E+03   0.297370E+01  -0.249135E+03
   0.100880E+03   0.291234E+01  -0.248767E+03
   0.101037E+03   0.302394E+01  -0.249483E+03
   0.100857E+03   0.282222E+01  -0.248374E+03
   0.100576E+03   0.249933E+01  -0.248746E+03
   0.101604E+03   0.293735E+01  -0.251207E+03
   0.100815E+03   0.269227E+01  -0.248046E+03
   0.100917E+03   0.268272E+01  -0.247978E+03
   0.100395E+03   0.268272E+01  -0.249467E+03
   0.101359E+03   0.279282E+01  -0.249300E+03
   0.100803E+03   0.241616E+01  -0.248387E+03
   0.101011E+03   0.248753E+01  -0.248112E+03
   0.100563E+03   0.277312E+01  -0.248828E+03
   0.100283E+03   0.286161E+01  -0.250488E+03
   0.101135E+03   0.225911E+01  -0.249687E+03
   0.101030E+03   0.281547E+01  -0.248408E+03
   0.100695E+03   0.273752E+01  -0.248343E+03
   0.101304E+03   0.237661E+01  -0.249507E+03
   0.100676E+03   0.247213E+01  -0.248463E+03
   0.100736E+03   0.262446E+01  -0.248099E+03
   0.101434E+03   0.282295E+01  -0.249768E+03
   0.101278E+03   0.262880E+01  -0.248687E+03
   0.101325E+03   0.275334E+01  -0.249043E+03
   0.100703E+03   0.247805E+01  -0.248366E+03
   0.101155E+03   0.268274E+01  -0.248304E+03
   0.101135E+03   0.246979E+01  -0.248410E+03
   0.101207E+03   0.247340E+01  -0.248633E+03
   0.100779E+03   0.229406E+01  -0.249187E+03
   0.100545E+03   0.286364E+01  -0.249197E+03
   0.101136E+03   0.261135E+01  -0.248202E+03
   0.101217E+03   0.254422E+01  -0.248504E+03
   0.101014E+03   0.259882E+01  -0.247973E+03
   0.101045E+03   0.250199E+01  -0.248126E+03
   0.100884E+03   0.258734E+01  -0.247921E+03
   0.100476E+03   0.266541E+01  -0.249026E+03
   0.101011E+03   0.244155E+01  -0.248257E+03
   0.100984E+03   0.251201E+01  -0.248030E+03
   0.101114E+03   0.278886E+01  -0.248455E+03
