"loglikelihood"	"logprio"	"logposterior"
-244.132829814012	-4.60517018598809	-248.738
-243.975829814012	-4.60517018598809	-248.581
-245.110829814012	-4.60517018598809	-249.716
-243.639829814012	-4.60517018598809	-248.245
-244.292829814012	-4.60517018598809	-248.898
-243.951829814012	-4.60517018598809	-248.557
-243.344829814012	-4.60517018598809	-247.95
-245.467829814012	-4.60517018598809	-250.073
-244.781829814012	-4.60517018598809	-249.387
-244.518829814012	-4.60517018598809	-249.124
-243.364829814012	-4.60517018598809	-247.97
-246.105829814012	-4.60517018598809	-250.711
-243.427829814012	-4.60517018598809	-248.033
-244.096829814012	-4.60517018598809	-248.702
-244.845829814012	-4.60517018598809	-249.451
-244.615829814012	-4.60517018598809	-249.221
-243.672829814012	-4.60517018598809	-248.278
-243.607829814012	-4.60517018598809	-248.213
-243.927829814012	-4.60517018598809	-248.533
-243.668829814012	-4.60517018598809	-248.274
-243.628829814012	-4.60517018598809	-248.234
-244.255829814012	-4.60517018598809	-248.861
-243.752829814012	-4.60517018598809	-248.358
-243.861829814012	-4.60517018598809	-248.467
-243.617829814012	-4.60517018598809	-248.223
-244.220829814012	-4.60517018598809	-248.826
-244.123829814012	-4.60517018598809	-248.729
-243.418829814012	-4.60517018598809	-248.024
-244.037829814012	-4.60517018598809	-248.643
-245.091829814012	-4.60517018598809	-249.697
-243.679829814012	-4.60517018598809	-248.285
-245.030829814012	-4.60517018598809	-249.636
-244.534829814012	-4.60517018598809	-249.14
-244.586829814012	-4.60517018598809	-249.192
-243.705829814012	-4.60517018598809	-248.311
-245.880829814012	-4.60517018598809	-250.486
-244.314829814012	-4.60517018598809	-248.92
-243.470829814012	-4.60517018598809	-248.076
-244.340829814012	-4.60517018598809	-248.946
-243.837829814012	-4.60517018598809	-248.443
-243.602829814012	-4.60517018598809	-248.208
-243.690829814012	-4.60517018598809	-248.296
-243.427829814012	-4.60517018598809	-248.033
-244.142829814012	-4.60517018598809	-248.748
-243.847829814012	-4.60517018598809	-248.453
-244.103829814012	-4.60517018598809	-248.709
-244.567829814012	-4.60517018598809	-249.173
-243.405829814012	-4.60517018598809	-248.011
-244.775829814012	-4.60517018598809	-249.381
-243.488829814012	-4.60517018598809	-248.094
-244.696829814012	-4.60517018598809	-249.302
-243.807829814012	-4.60517018598809	-248.413
-245.784829814012	-4.60517018598809	-250.39
-245.745829814012	-4.60517018598809	-250.351
-243.674829814012	-4.60517018598809	-248.28
-245.011829814012	-4.60517018598809	-249.617
-243.613829814012	-4.60517018598809	-248.219
-243.359829814012	-4.60517018598809	-247.965
-243.523829814012	-4.60517018598809	-248.129
-243.745829814012	-4.60517018598809	-248.351
-243.495829814012	-4.60517018598809	-248.101
-243.526829814012	-4.60517018598809	-248.132
-245.071829814012	-4.60517018598809	-249.677
-243.797829814012	-4.60517018598809	-248.403
-243.749829814012	-4.60517018598809	-248.355
-245.015829814012	-4.60517018598809	-249.621
-243.690829814012	-4.60517018598809	-248.296
-243.893829814012	-4.60517018598809	-248.499
-243.323829814012	-4.60517018598809	-247.929
-244.373829814012	-4.60517018598809	-248.979
-243.495829814012	-4.60517018598809	-248.101
-243.324829814012	-4.60517018598809	-247.93
-243.606829814012	-4.60517018598809	-248.212
-243.781829814012	-4.60517018598809	-248.387
-243.436829814012	-4.60517018598809	-248.042
-243.827829814012	-4.60517018598809	-248.433
-244.216829814012	-4.60517018598809	-248.822
-243.656829814012	-4.60517018598809	-248.262
-243.837829814012	-4.60517018598809	-248.443
-244.626829814012	-4.60517018598809	-249.232
-244.580829814012	-4.60517018598809	-249.186
-244.469829814012	-4.60517018598809	-249.075
-246.567829814012	-4.60517018598809	-251.173
-243.723829814012	-4.60517018598809	-248.329
-243.876829814012	-4.60517018598809	-248.482
-245.748829814012	-4.60517018598809	-250.354
-246.338829814012	-4.60517018598809	-250.944
-245.034829814012	-4.60517018598809	-249.64
-244.414829814012	-4.60517018598809	-249.02
-243.696829814012	-4.60517018598809	-248.302
-244.819829814012	-4.60517018598809	-249.425
-246.251829814012	-4.60517018598809	-250.857
-243.589829814012	-4.60517018598809	-248.195
-243.589829814012	-4.60517018598809	-248.195
-243.667829814012	-4.60517018598809	-248.273
-244.905829814012	-4.60517018598809	-249.511
-243.659829814012	-4.60517018598809	-248.265
-243.318829814012	-4.60517018598809	-247.924
-243.319829814012	-4.60517018598809	-247.925
-243.721829814012	-4.60517018598809	-248.327
-244.130829814012	-4.60517018598809	-248.736
-244.484829814012	-4.60517018598809	-249.09
-244.434829814012	-4.60517018598809	-249.04
-243.994829814012	-4.60517018598809	-248.6
-244.649829814012	-4.60517018598809	-249.255
-243.469829814012	-4.60517018598809	-248.075
-244.436829814012	-4.60517018598809	-249.042
-245.870829814012	-4.60517018598809	-250.476
-246.775829814012	-4.60517018598809	-251.381
-243.558829814012	-4.60517018598809	-248.164
-245.237829814012	-4.60517018598809	-249.843
-243.684829814012	-4.60517018598809	-248.29
-246.351829814012	-4.60517018598809	-250.957
-244.892829814012	-4.60517018598809	-249.498
-243.439829814012	-4.60517018598809	-248.045
-244.940829814012	-4.60517018598809	-249.546
-243.494829814012	-4.60517018598809	-248.1
-244.529829814012	-4.60517018598809	-249.135
-244.161829814012	-4.60517018598809	-248.767
-244.877829814012	-4.60517018598809	-249.483
-243.768829814012	-4.60517018598809	-248.374
-244.140829814012	-4.60517018598809	-248.746
-246.601829814012	-4.60517018598809	-251.207
-243.440829814012	-4.60517018598809	-248.046
-243.372829814012	-4.60517018598809	-247.978
-244.861829814012	-4.60517018598809	-249.467
-244.694829814012	-4.60517018598809	-249.3
-243.781829814012	-4.60517018598809	-248.387
-243.506829814012	-4.60517018598809	-248.112
-244.222829814012	-4.60517018598809	-248.828
-245.882829814012	-4.60517018598809	-250.488
-245.081829814012	-4.60517018598809	-249.687
-243.802829814012	-4.60517018598809	-248.408
-243.737829814012	-4.60517018598809	-248.343
-244.901829814012	-4.60517018598809	-249.507
-243.857829814012	-4.60517018598809	-248.463
-243.493829814012	-4.60517018598809	-248.099
-245.162829814012	-4.60517018598809	-249.768
-244.081829814012	-4.60517018598809	-248.687
-244.437829814012	-4.60517018598809	-249.043
-243.760829814012	-4.60517018598809	-248.366
-243.698829814012	-4.60517018598809	-248.304
-243.804829814012	-4.60517018598809	-248.41
-244.027829814012	-4.60517018598809	-248.633
-244.581829814012	-4.60517018598809	-249.187
-244.591829814012	-4.60517018598809	-249.197
-243.596829814012	-4.60517018598809	-248.202
-243.898829814012	-4.60517018598809	-248.504
-243.367829814012	-4.60517018598809	-247.973
-243.520829814012	-4.60517018598809	-248.126
-243.315829814012	-4.60517018598809	-247.921
-244.420829814012	-4.60517018598809	-249.026
-243.651829814012	-4.60517018598809	-248.257
-243.424829814012	-4.60517018598809	-248.03
-243.849829814012	-4.60517018598809	-248.455
-243.596829814012	-4.60517018598809	-248.202
-244.592829814012	-4.60517018598809	-249.198
-244.840829814012	-4.60517018598809	-249.446
-244.097829814012	-4.60517018598809	-248.703
-243.393829814012	-4.60517018598809	-247.999
-244.586829814012	-4.60517018598809	-249.192
-244.078829814012	-4.60517018598809	-248.684
-246.388829814012	-4.60517018598809	-250.994
-243.891829814012	-4.60517018598809	-248.497
-244.283829814012	-4.60517018598809	-248.889
-243.527829814012	-4.60517018598809	-248.133
-243.629829814012	-4.60517018598809	-248.235
-243.716829814012	-4.60517018598809	-248.322
-244.067829814012	-4.60517018598809	-248.673
-243.728829814012	-4.60517018598809	-248.334
-243.592829814012	-4.60517018598809	-248.198
-243.586829814012	-4.60517018598809	-248.192
-243.532829814012	-4.60517018598809	-248.138
-244.451829814012	-4.60517018598809	-249.057
-244.827829814012	-4.60517018598809	-249.433
-244.219829814012	-4.60517018598809	-248.825
-243.905829814012	-4.60517018598809	-248.511
-243.417829814012	-4.60517018598809	-248.023
-243.391829814012	-4.60517018598809	-247.997
-244.432829814012	-4.60517018598809	-249.038
-244.997829814012	-4.60517018598809	-249.603
-245.131829814012	-4.60517018598809	-249.737
-244.102829814012	-4.60517018598809	-248.708
-244.334829814012	-4.60517018598809	-248.94
-243.824829814012	-4.60517018598809	-248.43
-244.030829814012	-4.60517018598809	-248.636
-245.131829814012	-4.60517018598809	-249.737
-244.444829814012	-4.60517018598809	-249.05
-243.773829814012	-4.60517018598809	-248.379
-243.611829814012	-4.60517018598809	-248.217
-243.457829814012	-4.60517018598809	-248.063
-244.413829814012	-4.60517018598809	-249.019
-244.090829814012	-4.60517018598809	-248.696
-244.381829814012	-4.60517018598809	-248.987
-244.102829814012	-4.60517018598809	-248.708
-244.016829814012	-4.60517018598809	-248.622
-244.187829814012	-4.60517018598809	-248.793
-244.083829814012	-4.60517018598809	-248.689
-244.335829814012	-4.60517018598809	-248.941
-243.964829814012	-4.60517018598809	-248.57
-243.392829814012	-4.60517018598809	-247.998
-244.373829814012	-4.60517018598809	-248.979
-244.422829814012	-4.60517018598809	-249.028
-244.016829814012	-4.60517018598809	-248.622
-243.401829814012	-4.60517018598809	-248.007
-243.834829814012	-4.60517018598809	-248.44
-243.861829814012	-4.60517018598809	-248.467
-243.696829814012	-4.60517018598809	-248.302
-247.386829814012	-4.60517018598809	-251.992
-246.491829814012	-4.60517018598809	-251.097
-243.519829814012	-4.60517018598809	-248.125
-245.017829814012	-4.60517018598809	-249.623
-244.273829814012	-4.60517018598809	-248.879
-244.513829814012	-4.60517018598809	-249.119
-243.654829814012	-4.60517018598809	-248.26
-243.416829814012	-4.60517018598809	-248.022
-244.389829814012	-4.60517018598809	-248.995
-243.410829814012	-4.60517018598809	-248.016
-243.379829814012	-4.60517018598809	-247.985
-243.813829814012	-4.60517018598809	-248.419
-246.272829814012	-4.60517018598809	-250.878
-245.542829814012	-4.60517018598809	-250.148
-244.450829814012	-4.60517018598809	-249.056
-243.541829814012	-4.60517018598809	-248.147
-244.001829814012	-4.60517018598809	-248.607
-245.406829814012	-4.60517018598809	-250.012
-245.741829814012	-4.60517018598809	-250.347
-245.248829814012	-4.60517018598809	-249.854
-243.353829814012	-4.60517018598809	-247.959
-243.941829814012	-4.60517018598809	-248.547
-246.096829814012	-4.60517018598809	-250.702
-245.255829814012	-4.60517018598809	-249.861
-243.397829814012	-4.60517018598809	-248.003
-243.601829814012	-4.60517018598809	-248.207
-244.106829814012	-4.60517018598809	-248.712
-243.398829814012	-4.60517018598809	-248.004
-245.186829814012	-4.60517018598809	-249.792
-244.773829814012	-4.60517018598809	-249.379
-243.771829814012	-4.60517018598809	-248.377
-243.689829814012	-4.60517018598809	-248.295
-243.597829814012	-4.60517018598809	-248.203
-243.708829814012	-4.60517018598809	-248.314
-245.495829814012	-4.60517018598809	-250.101
-243.993829814012	-4.60517018598809	-248.599
-244.638829814012	-4.60517018598809	-249.244
-243.514829814012	-4.60517018598809	-248.12
-243.745829814012	-4.60517018598809	-248.351
-244.851829814012	-4.60517018598809	-249.457
-246.007829814012	-4.60517018598809	-250.613
-243.391829814012	-4.60517018598809	-247.997
-245.955829814012	-4.60517018598809	-250.561
-244.916829814012	-4.60517018598809	-249.522
-244.261829814012	-4.60517018598809	-248.867
-244.024829814012	-4.60517018598809	-248.63
-243.595829814012	-4.60517018598809	-248.201
-244.877829814012	-4.60517018598809	-249.483
-243.701829814012	-4.60517018598809	-248.307
-243.420829814012	-4.60517018598809	-248.026
-243.432829814012	-4.60517018598809	-248.038
