X1_obs         X1_true        Y1_obs         Y1_unbiased    Y1_sim         Y1_res         Y1_stdres      
   0.887435E+01   0.887435E+01   0.108257E+03   0.108257E+03   0.108566E+03  -0.308796E+00  -0.760968E+00
   0.893171E+01   0.893171E+01   0.109039E+03   0.109039E+03   0.108566E+03   0.472682E+00   0.381961E+00
   0.894364E+01   0.894364E+01   0.108625E+03   0.108625E+03   0.108566E+03   0.589350E-01   0.561365E-01
   0.903451E+01   0.903451E+01   0.109868E+03   0.109868E+03   0.108566E+03   0.130198E+01   0.151696E+01
   0.916959E+01   0.916959E+01   0.108314E+03   0.108314E+03   0.108566E+03  -0.251969E+00  -0.262148E+00
   0.921940E+01   0.921940E+01   0.104946E+03   0.104946E+03   0.108566E+03  -0.361953E+01  -0.155834E+01
   0.947659E+01   0.947659E+01   0.110390E+03   0.110390E+03   0.108566E+03   0.182357E+01   0.917336E+00
   0.967251E+01   0.967251E+01   0.107769E+03   0.107769E+03   0.107633E+03   0.136254E+00   0.204062E+00
   0.970852E+01   0.970852E+01   0.107714E+03   0.107714E+03   0.107633E+03   0.806637E-01   0.831481E-01
   0.999267E+01   0.999267E+01   0.108292E+03   0.108292E+03   0.107633E+03   0.659460E+00   0.526059E+00
