res1           res2           tau1           Y1_gamma1      LogPost        
   0.105575E+03   0.821849E+02   0.766115E+01   0.565845E+01  -0.923425E+02
   0.103739E+03   0.842099E+02   0.803666E+01   0.464132E+01  -0.908461E+02
   0.103934E+03   0.886736E+02   0.781180E+01   0.511445E+01  -0.928751E+02
   0.103408E+03   0.787257E+02   0.770090E+01   0.433497E+01  -0.943903E+02
   0.102807E+03   0.852367E+02   0.764190E+01   0.493722E+01  -0.918358E+02
   0.105400E+03   0.863030E+02   0.798571E+01   0.493647E+01  -0.919638E+02
   0.104944E+03   0.857957E+02   0.773654E+01   0.474267E+01  -0.913447E+02
   0.104112E+03   0.796347E+02   0.775029E+01   0.621842E+01  -0.934298E+02
   0.106467E+03   0.781927E+02   0.798627E+01   0.638529E+01  -0.960147E+02
   0.103276E+03   0.790019E+02   0.779548E+01   0.630493E+01  -0.941409E+02
   0.107923E+03   0.874336E+02   0.770641E+01   0.626883E+01  -0.973831E+02
   0.103076E+03   0.797579E+02   0.807157E+01   0.473194E+01  -0.930505E+02
   0.105374E+03   0.826424E+02   0.758675E+01   0.448867E+01  -0.916947E+02
   0.104598E+03   0.845692E+02   0.795219E+01   0.524016E+01  -0.910650E+02
   0.102744E+03   0.812351E+02   0.793819E+01   0.423720E+01  -0.932181E+02
   0.104638E+03   0.835369E+02   0.797498E+01   0.563885E+01  -0.914974E+02
   0.105680E+03   0.803954E+02   0.790420E+01   0.800529E+01  -0.969943E+02
   0.102955E+03   0.893920E+02   0.796432E+01   0.494827E+01  -0.942728E+02
   0.104567E+03   0.812809E+02   0.792813E+01   0.426729E+01  -0.918684E+02
   0.104237E+03   0.839744E+02   0.796485E+01   0.467618E+01  -0.907147E+02
   0.105347E+03   0.833761E+02   0.769765E+01   0.535574E+01  -0.916240E+02
   0.105924E+03   0.847506E+02   0.785614E+01   0.501939E+01  -0.922065E+02
   0.104503E+03   0.829568E+02   0.787135E+01   0.523068E+01  -0.910595E+02
   0.104363E+03   0.854756E+02   0.805458E+01   0.466876E+01  -0.909841E+02
   0.104297E+03   0.854756E+02   0.771443E+01   0.525060E+01  -0.911828E+02
   0.104204E+03   0.821382E+02   0.762824E+01   0.467662E+01  -0.910235E+02
   0.102412E+03   0.875200E+02   0.799455E+01   0.491719E+01  -0.934887E+02
   0.104293E+03   0.850339E+02   0.778646E+01   0.469005E+01  -0.908489E+02
   0.104293E+03   0.842401E+02   0.787527E+01   0.476674E+01  -0.907281E+02
   0.103473E+03   0.792142E+02   0.770664E+01   0.487226E+01  -0.930450E+02
   0.105803E+03   0.854624E+02   0.775840E+01   0.336291E+01  -0.966072E+02
   0.104456E+03   0.808883E+02   0.770962E+01   0.454148E+01  -0.917458E+02
   0.104104E+03   0.859588E+02   0.792334E+01   0.582601E+01  -0.919878E+02
   0.104473E+03   0.826322E+02   0.799796E+01   0.583251E+01  -0.918305E+02
   0.104474E+03   0.846291E+02   0.797722E+01   0.524328E+01  -0.910399E+02
   0.104104E+03   0.789318E+02   0.797722E+01   0.543913E+01  -0.930555E+02
   0.104865E+03   0.836665E+02   0.774601E+01   0.428294E+01  -0.912189E+02
   0.104883E+03   0.883751E+02   0.783838E+01   0.604249E+01  -0.934864E+02
   0.104089E+03   0.770805E+02   0.788226E+01   0.709336E+01  -0.962626E+02
   0.102938E+03   0.848417E+02   0.768303E+01   0.450971E+01  -0.917607E+02
   0.103293E+03   0.841212E+02   0.785015E+01   0.581395E+01  -0.919517E+02
   0.106095E+03   0.833856E+02   0.773719E+01   0.531287E+01  -0.925170E+02
   0.103906E+03   0.869291E+02   0.789774E+01   0.425894E+01  -0.921548E+02
   0.104022E+03   0.846653E+02   0.787034E+01   0.500931E+01  -0.908604E+02
   0.105336E+03   0.809548E+02   0.778715E+01   0.559219E+01  -0.924648E+02
   0.103876E+03   0.818199E+02   0.793022E+01   0.462002E+01  -0.912262E+02
   0.102890E+03   0.829982E+02   0.789194E+01   0.386460E+01  -0.932190E+02
   0.106438E+03   0.783018E+02   0.771424E+01   0.513426E+01  -0.957171E+02
   0.103473E+03   0.802221E+02   0.801554E+01   0.597099E+01  -0.929526E+02
   0.103048E+03   0.879559E+02   0.764275E+01   0.411270E+01  -0.942121E+02
   0.105231E+03   0.857890E+02   0.770167E+01   0.507480E+01  -0.916195E+02
   0.102575E+03   0.814658E+02   0.803895E+01   0.630595E+01  -0.936123E+02
   0.104759E+03   0.857209E+02   0.764316E+01   0.418067E+01  -0.916957E+02
   0.105756E+03   0.826369E+02   0.807612E+01   0.542398E+01  -0.922227E+02
   0.105092E+03   0.875514E+02   0.768133E+01   0.416679E+01  -0.932653E+02
   0.104485E+03   0.857008E+02   0.798885E+01   0.523605E+01  -0.912647E+02
   0.105844E+03   0.843519E+02   0.783183E+01   0.479220E+01  -0.920577E+02
   0.101506E+03   0.849146E+02   0.795579E+01   0.581354E+01  -0.942287E+02
   0.104835E+03   0.808110E+02   0.767827E+01   0.444416E+01  -0.920778E+02
   0.102544E+03   0.840922E+02   0.770253E+01   0.556232E+01  -0.923372E+02
   0.103505E+03   0.833409E+02   0.759374E+01   0.555926E+01  -0.915096E+02
   0.104058E+03   0.846954E+02   0.804196E+01   0.575684E+01  -0.916378E+02
   0.102817E+03   0.852594E+02   0.782110E+01   0.525514E+01  -0.919240E+02
   0.104220E+03   0.840505E+02   0.787027E+01   0.468925E+01  -0.907150E+02
   0.106033E+03   0.853878E+02   0.805912E+01   0.650797E+01  -0.939768E+02
   0.104155E+03   0.838854E+02   0.778352E+01   0.735692E+01  -0.946669E+02
   0.104701E+03   0.826443E+02   0.777981E+01   0.401376E+01  -0.917774E+02
   0.104701E+03   0.760382E+02   0.774387E+01   0.533666E+01  -0.960705E+02
   0.103907E+03   0.898896E+02   0.798807E+01   0.523536E+01  -0.939847E+02
   0.104487E+03   0.862876E+02   0.774070E+01   0.413751E+01  -0.919376E+02
   0.103718E+03   0.855150E+02   0.796439E+01   0.474018E+01  -0.910950E+02
   0.105082E+03   0.845567E+02   0.773080E+01   0.667457E+01  -0.934645E+02
   0.102262E+03   0.833731E+02   0.809251E+01   0.385700E+01  -0.946849E+02
   0.106451E+03   0.839420E+02   0.782190E+01   0.401382E+01  -0.947660E+02
   0.104424E+03   0.812623E+02   0.787966E+01   0.547218E+01  -0.917448E+02
   0.106031E+03   0.881955E+02   0.782721E+01   0.658156E+01  -0.949882E+02
   0.103479E+03   0.835018E+02   0.766472E+01   0.540831E+01  -0.913427E+02
   0.104578E+03   0.839476E+02   0.764008E+01   0.533828E+01  -0.911129E+02
   0.103344E+03   0.844294E+02   0.789913E+01   0.524625E+01  -0.912944E+02
   0.103470E+03   0.858612E+02   0.809944E+01   0.457456E+01  -0.914450E+02
   0.106151E+03   0.864269E+02   0.759929E+01   0.430596E+01  -0.939203E+02
   0.103786E+03   0.819425E+02   0.763392E+01   0.632241E+01  -0.928011E+02
   0.103786E+03   0.857247E+02   0.763392E+01   0.479700E+01  -0.911316E+02
   0.102625E+03   0.791307E+02   0.809249E+01   0.620721E+01  -0.944273E+02
   0.103653E+03   0.798882E+02   0.804177E+01   0.472810E+01  -0.924566E+02
   0.105137E+03   0.818476E+02   0.804177E+01   0.467611E+01  -0.915786E+02
   0.103190E+03   0.841691E+02   0.799313E+01   0.571069E+01  -0.918809E+02
