"loglikelihood"	"logprio"	"logposterior"
-87.7373298140119	-4.60517018598809	-92.3425
-86.2409298140119	-4.60517018598809	-90.8461
-88.2699298140119	-4.60517018598809	-92.8751
-89.7851298140119	-4.60517018598809	-94.3903
-87.2306298140119	-4.60517018598809	-91.8358
-87.3586298140119	-4.60517018598809	-91.9638
-86.7395298140119	-4.60517018598809	-91.3447
-88.8246298140119	-4.60517018598809	-93.4298
-91.4095298140119	-4.60517018598809	-96.0147
-89.5357298140119	-4.60517018598809	-94.1409
-92.7779298140119	-4.60517018598809	-97.3831
-88.4453298140119	-4.60517018598809	-93.0505
-87.0895298140119	-4.60517018598809	-91.6947
-86.4598298140119	-4.60517018598809	-91.065
-88.6129298140119	-4.60517018598809	-93.2181
-86.8922298140119	-4.60517018598809	-91.4974
-92.3891298140119	-4.60517018598809	-96.9943
-89.6676298140119	-4.60517018598809	-94.2728
-87.2632298140119	-4.60517018598809	-91.8684
-86.1095298140119	-4.60517018598809	-90.7147
-87.0188298140119	-4.60517018598809	-91.624
-87.6013298140119	-4.60517018598809	-92.2065
-86.4543298140119	-4.60517018598809	-91.0595
-86.3789298140119	-4.60517018598809	-90.9841
-86.5776298140119	-4.60517018598809	-91.1828
-86.4183298140119	-4.60517018598809	-91.0235
-88.8835298140119	-4.60517018598809	-93.4887
-86.2437298140119	-4.60517018598809	-90.8489
-86.1229298140119	-4.60517018598809	-90.7281
-88.4398298140119	-4.60517018598809	-93.045
-92.0020298140119	-4.60517018598809	-96.6072
-87.1406298140119	-4.60517018598809	-91.7458
-87.3826298140119	-4.60517018598809	-91.9878
-87.2253298140119	-4.60517018598809	-91.8305
-86.4347298140119	-4.60517018598809	-91.0399
-88.4503298140119	-4.60517018598809	-93.0555
-86.6137298140119	-4.60517018598809	-91.2189
-88.8812298140119	-4.60517018598809	-93.4864
-91.6574298140119	-4.60517018598809	-96.2626
-87.1555298140119	-4.60517018598809	-91.7607
-87.3465298140119	-4.60517018598809	-91.9517
-87.9118298140119	-4.60517018598809	-92.517
-87.5496298140119	-4.60517018598809	-92.1548
-86.2552298140119	-4.60517018598809	-90.8604
-87.8596298140119	-4.60517018598809	-92.4648
-86.6210298140119	-4.60517018598809	-91.2262
-88.6138298140119	-4.60517018598809	-93.219
-91.1119298140119	-4.60517018598809	-95.7171
-88.3474298140119	-4.60517018598809	-92.9526
-89.6069298140119	-4.60517018598809	-94.2121
-87.0143298140119	-4.60517018598809	-91.6195
-89.0071298140119	-4.60517018598809	-93.6123
-87.0905298140119	-4.60517018598809	-91.6957
-87.6175298140119	-4.60517018598809	-92.2227
-88.6601298140119	-4.60517018598809	-93.2653
-86.6595298140119	-4.60517018598809	-91.2647
-87.4525298140119	-4.60517018598809	-92.0577
-89.6235298140119	-4.60517018598809	-94.2287
-87.4726298140119	-4.60517018598809	-92.0778
-87.7320298140119	-4.60517018598809	-92.3372
-86.9044298140119	-4.60517018598809	-91.5096
-87.0326298140119	-4.60517018598809	-91.6378
-87.3188298140119	-4.60517018598809	-91.924
-86.1098298140119	-4.60517018598809	-90.715
-89.3716298140119	-4.60517018598809	-93.9768
-90.0617298140119	-4.60517018598809	-94.6669
-87.1722298140119	-4.60517018598809	-91.7774
-91.4653298140119	-4.60517018598809	-96.0705
-89.3795298140119	-4.60517018598809	-93.9847
-87.3324298140119	-4.60517018598809	-91.9376
-86.4898298140119	-4.60517018598809	-91.095
-88.8593298140119	-4.60517018598809	-93.4645
-90.0797298140119	-4.60517018598809	-94.6849
-90.1608298140119	-4.60517018598809	-94.766
-87.1396298140119	-4.60517018598809	-91.7448
-90.3830298140119	-4.60517018598809	-94.9882
-86.7375298140119	-4.60517018598809	-91.3427
-86.5077298140119	-4.60517018598809	-91.1129
-86.6892298140119	-4.60517018598809	-91.2944
-86.8398298140119	-4.60517018598809	-91.445
-89.3151298140119	-4.60517018598809	-93.9203
-88.1959298140119	-4.60517018598809	-92.8011
-86.5264298140119	-4.60517018598809	-91.1316
-89.8221298140119	-4.60517018598809	-94.4273
-87.8514298140119	-4.60517018598809	-92.4566
-86.9734298140119	-4.60517018598809	-91.5786
-87.2757298140119	-4.60517018598809	-91.8809
-88.5337298140119	-4.60517018598809	-93.1389
-88.2151298140119	-4.60517018598809	-92.8203
-86.9313298140119	-4.60517018598809	-91.5365
-87.5385298140119	-4.60517018598809	-92.1437
-87.6170298140119	-4.60517018598809	-92.2222
-89.3450298140119	-4.60517018598809	-93.9502
-86.3578298140119	-4.60517018598809	-90.963
-95.5458298140119	-4.60517018598809	-100.151
-88.3478298140119	-4.60517018598809	-92.953
-86.7294298140119	-4.60517018598809	-91.3346
-88.3353298140119	-4.60517018598809	-92.9405
-87.0885298140119	-4.60517018598809	-91.6937
-86.2371298140119	-4.60517018598809	-90.8423
-88.6549298140119	-4.60517018598809	-93.2601
-86.9575298140119	-4.60517018598809	-91.5627
-88.8786298140119	-4.60517018598809	-93.4838
-88.4517298140119	-4.60517018598809	-93.0569
-87.5329298140119	-4.60517018598809	-92.1381
-90.3647298140119	-4.60517018598809	-94.9699
-86.9856298140119	-4.60517018598809	-91.5908
-86.4516298140119	-4.60517018598809	-91.0568
-86.8708298140119	-4.60517018598809	-91.476
-86.5661298140119	-4.60517018598809	-91.1713
-86.9267298140119	-4.60517018598809	-91.5319
-86.9293298140119	-4.60517018598809	-91.5345
-86.2147298140119	-4.60517018598809	-90.8199
-87.2711298140119	-4.60517018598809	-91.8763
-87.3005298140119	-4.60517018598809	-91.9057
-86.6641298140119	-4.60517018598809	-91.2693
-86.9231298140119	-4.60517018598809	-91.5283
-88.9791298140119	-4.60517018598809	-93.5843
-86.6939298140119	-4.60517018598809	-91.2991
-90.4948298140119	-4.60517018598809	-95.1
-86.6900298140119	-4.60517018598809	-91.2952
-86.6386298140119	-4.60517018598809	-91.2438
-86.5700298140119	-4.60517018598809	-91.1752
-87.6758298140119	-4.60517018598809	-92.281
-89.9792298140119	-4.60517018598809	-94.5844
-87.3740298140119	-4.60517018598809	-91.9792
-86.4799298140119	-4.60517018598809	-91.0851
-87.2369298140119	-4.60517018598809	-91.8421
-88.6066298140119	-4.60517018598809	-93.2118
-87.8860298140119	-4.60517018598809	-92.4912
-86.8766298140119	-4.60517018598809	-91.4818
-86.7850298140119	-4.60517018598809	-91.3902
-86.8176298140119	-4.60517018598809	-91.4228
-87.3933298140119	-4.60517018598809	-91.9985
-87.1819298140119	-4.60517018598809	-91.7871
-88.6386298140119	-4.60517018598809	-93.2438
-87.2832298140119	-4.60517018598809	-91.8884
-87.6708298140119	-4.60517018598809	-92.276
-87.2687298140119	-4.60517018598809	-91.8739
-86.2339298140119	-4.60517018598809	-90.8391
-88.0128298140119	-4.60517018598809	-92.618
-87.2096298140119	-4.60517018598809	-91.8148
-88.1688298140119	-4.60517018598809	-92.774
-87.8827298140119	-4.60517018598809	-92.4879
-87.7833298140119	-4.60517018598809	-92.3885
-90.8986298140119	-4.60517018598809	-95.5038
-87.0103298140119	-4.60517018598809	-91.6155
-86.7403298140119	-4.60517018598809	-91.3455
-87.7675298140119	-4.60517018598809	-92.3727
-88.1423298140119	-4.60517018598809	-92.7475
-87.0000298140119	-4.60517018598809	-91.6052
-89.0364298140119	-4.60517018598809	-93.6416
-87.1407298140119	-4.60517018598809	-91.7459
-86.9999298140119	-4.60517018598809	-91.6051
-87.1005298140119	-4.60517018598809	-91.7057
-87.9318298140119	-4.60517018598809	-92.537
-87.9357298140119	-4.60517018598809	-92.5409
-87.9540298140119	-4.60517018598809	-92.5592
-86.5735298140119	-4.60517018598809	-91.1787
-88.6056298140119	-4.60517018598809	-93.2108
-88.1193298140119	-4.60517018598809	-92.7245
-86.6498298140119	-4.60517018598809	-91.255
-86.6472298140119	-4.60517018598809	-91.2524
-86.7728298140119	-4.60517018598809	-91.378
-86.7863298140119	-4.60517018598809	-91.3915
-88.2466298140119	-4.60517018598809	-92.8518
-86.9499298140119	-4.60517018598809	-91.5551
-87.2395298140119	-4.60517018598809	-91.8447
-86.6927298140119	-4.60517018598809	-91.2979
-86.9536298140119	-4.60517018598809	-91.5588
-86.8807298140119	-4.60517018598809	-91.4859
-88.0798298140119	-4.60517018598809	-92.685
-95.3318298140119	-4.60517018598809	-99.937
-88.8877298140119	-4.60517018598809	-93.4929
-87.5388298140119	-4.60517018598809	-92.144
-87.9671298140119	-4.60517018598809	-92.5723
-91.4418298140119	-4.60517018598809	-96.047
-88.4978298140119	-4.60517018598809	-93.103
-88.4997298140119	-4.60517018598809	-93.1049
-86.5858298140119	-4.60517018598809	-91.191
-87.9448298140119	-4.60517018598809	-92.55
-86.9298298140119	-4.60517018598809	-91.535
-86.7275298140119	-4.60517018598809	-91.3327
-87.8015298140119	-4.60517018598809	-92.4067
-88.4126298140119	-4.60517018598809	-93.0178
-88.3453298140119	-4.60517018598809	-92.9505
-86.1949298140119	-4.60517018598809	-90.8001
-86.9890298140119	-4.60517018598809	-91.5942
-86.1847298140119	-4.60517018598809	-90.7899
-88.6180298140119	-4.60517018598809	-93.2232
-88.8935298140119	-4.60517018598809	-93.4987
-87.1523298140119	-4.60517018598809	-91.7575
-86.5097298140119	-4.60517018598809	-91.1149
-90.7916298140119	-4.60517018598809	-95.3968
-90.5823298140119	-4.60517018598809	-95.1875
-87.6472298140119	-4.60517018598809	-92.2524
-88.2751298140119	-4.60517018598809	-92.8803
-87.4493298140119	-4.60517018598809	-92.0545
-88.3361298140119	-4.60517018598809	-92.9413
-87.1972298140119	-4.60517018598809	-91.8024
-87.3311298140119	-4.60517018598809	-91.9363
-87.0266298140119	-4.60517018598809	-91.6318
-86.4914298140119	-4.60517018598809	-91.0966
-87.3662298140119	-4.60517018598809	-91.9714
-86.2639298140119	-4.60517018598809	-90.8691
-87.0827298140119	-4.60517018598809	-91.6879
-91.7420298140119	-4.60517018598809	-96.3472
-88.1320298140119	-4.60517018598809	-92.7372
-87.1089298140119	-4.60517018598809	-91.7141
-87.5601298140119	-4.60517018598809	-92.1653
-87.4339298140119	-4.60517018598809	-92.0391
-89.0188298140119	-4.60517018598809	-93.624
-87.4738298140119	-4.60517018598809	-92.079
-87.3095298140119	-4.60517018598809	-91.9147
-87.5773298140119	-4.60517018598809	-92.1825
-86.5853298140119	-4.60517018598809	-91.1905
-88.7099298140119	-4.60517018598809	-93.3151
-88.8034298140119	-4.60517018598809	-93.4086
-88.1804298140119	-4.60517018598809	-92.7856
-86.4337298140119	-4.60517018598809	-91.0389
-90.5042298140119	-4.60517018598809	-95.1094
-87.5753298140119	-4.60517018598809	-92.1805
-90.3407298140119	-4.60517018598809	-94.9459
-87.4717298140119	-4.60517018598809	-92.0769
-89.3953298140119	-4.60517018598809	-94.0005
-86.9513298140119	-4.60517018598809	-91.5565
-86.5442298140119	-4.60517018598809	-91.1494
-87.2054298140119	-4.60517018598809	-91.8106
-86.9787298140119	-4.60517018598809	-91.5839
-88.3984298140119	-4.60517018598809	-93.0036
-89.0947298140119	-4.60517018598809	-93.6999
-86.9970298140119	-4.60517018598809	-91.6022
-88.4506298140119	-4.60517018598809	-93.0558
-87.5215298140119	-4.60517018598809	-92.1267
-88.6823298140119	-4.60517018598809	-93.2875
-87.9800298140119	-4.60517018598809	-92.5852
-89.4215298140119	-4.60517018598809	-94.0267
-87.2254298140119	-4.60517018598809	-91.8306
-87.9120298140119	-4.60517018598809	-92.5172
-86.6694298140119	-4.60517018598809	-91.2746
-89.4825298140119	-4.60517018598809	-94.0877
-86.6710298140119	-4.60517018598809	-91.2762
-87.5485298140119	-4.60517018598809	-92.1537
-86.5150298140119	-4.60517018598809	-91.1202
-87.7951298140119	-4.60517018598809	-92.4003
-86.2852298140119	-4.60517018598809	-90.8904
-86.9180298140119	-4.60517018598809	-91.5232
-86.9727298140119	-4.60517018598809	-91.5779
-88.4931298140119	-4.60517018598809	-93.0983
-86.1462298140119	-4.60517018598809	-90.7514
-88.5783298140119	-4.60517018598809	-93.1835
-87.1496298140119	-4.60517018598809	-91.7548
-87.3644298140119	-4.60517018598809	-91.9696
-86.9872298140119	-4.60517018598809	-91.5924
-86.9682298140119	-4.60517018598809	-91.5734
-87.7116298140119	-4.60517018598809	-92.3168
-88.2463298140119	-4.60517018598809	-92.8515
-87.1113298140119	-4.60517018598809	-91.7165
-86.7819298140119	-4.60517018598809	-91.3871
-86.6005298140119	-4.60517018598809	-91.2057
-87.6157298140119	-4.60517018598809	-92.2209
-86.5111298140119	-4.60517018598809	-91.1163
-86.2944298140119	-4.60517018598809	-90.8996
-88.1733298140119	-4.60517018598809	-92.7785
-86.8306298140119	-4.60517018598809	-91.4358
-86.7720298140119	-4.60517018598809	-91.3772
-88.3488298140119	-4.60517018598809	-92.954
-87.1466298140119	-4.60517018598809	-91.7518
-90.0896298140119	-4.60517018598809	-94.6948
-86.5722298140119	-4.60517018598809	-91.1774
-90.2143298140119	-4.60517018598809	-94.8195
-86.9515298140119	-4.60517018598809	-91.5567
-89.2119298140119	-4.60517018598809	-93.8171
-87.1468298140119	-4.60517018598809	-91.752
-86.7490298140119	-4.60517018598809	-91.3542
-86.3677298140119	-4.60517018598809	-90.9729
-87.0957298140119	-4.60517018598809	-91.7009
-87.4925298140119	-4.60517018598809	-92.0977
-87.7938298140119	-4.60517018598809	-92.399
-92.1196298140119	-4.60517018598809	-96.7248
-88.6942298140119	-4.60517018598809	-93.2994
-86.5077298140119	-4.60517018598809	-91.1129
-86.6537298140119	-4.60517018598809	-91.2589
-87.7516298140119	-4.60517018598809	-92.3568
-86.6472298140119	-4.60517018598809	-91.2524
-87.9889298140119	-4.60517018598809	-92.5941
-86.7719298140119	-4.60517018598809	-91.3771
-86.6202298140119	-4.60517018598809	-91.2254
-88.0816298140119	-4.60517018598809	-92.6868
-86.9760298140119	-4.60517018598809	-91.5812
-88.4680298140119	-4.60517018598809	-93.0732
-87.9100298140119	-4.60517018598809	-92.5152
-87.1541298140119	-4.60517018598809	-91.7593
-86.2155298140119	-4.60517018598809	-90.8207
-86.9558298140119	-4.60517018598809	-91.561
-87.0396298140119	-4.60517018598809	-91.6448
-86.3278298140119	-4.60517018598809	-90.933
-87.5674298140119	-4.60517018598809	-92.1726
-87.5520298140119	-4.60517018598809	-92.1572
-88.1805298140119	-4.60517018598809	-92.7857
-86.6941298140119	-4.60517018598809	-91.2993
-89.6640298140119	-4.60517018598809	-94.2692
-87.1843298140119	-4.60517018598809	-91.7895
-89.2933298140119	-4.60517018598809	-93.8985
-88.0243298140119	-4.60517018598809	-92.6295
-89.0542298140119	-4.60517018598809	-93.6594
-87.1914298140119	-4.60517018598809	-91.7966
-87.1692298140119	-4.60517018598809	-91.7744
-88.7280298140119	-4.60517018598809	-93.3332
-87.5851298140119	-4.60517018598809	-92.1903
-88.1631298140119	-4.60517018598809	-92.7683
-86.3350298140119	-4.60517018598809	-90.9402
