"res1"	"res2"	"tau1"	"Y1_gamma1"	"LogPost"
100.617	114.069	5.67411	3.36529	-85.4908
101.527	111.924	5.78991	3.89443	-86.1148
100.523	115.603	5.80004	3.4374	-86.8683
100.582	115.647	5.47237	3.68323	-86.4607
100.301	113.316	5.57492	4.03546	-85.1566
101.024	113.533	6.18824	3.599	-85.0571
101.045	115.289	6.341	4.26516	-85.9414
101.119	114.923	6.28979	4.60042	-86.0579
100.455	110.329	5.76591	4.41424	-88.1657
100.847	110.956	5.86004	4.22919	-87.0791
101.747	112.397	6.33541	3.85413	-85.886
100.338	113.476	6.13485	5.2013	-86.8897
101.362	114.358	5.82192	4.14705	-85.3457
102.446	107.138	5.36021	6.35399	-95.9209
100.515	113.943	5.80273	4.35647	-85.3402
99.6961	113.521	5.65761	4.8198	-86.4988
101.961	114.533	6.22817	4.24922	-85.9852
100.42	114.528	5.54114	3.80848	-85.3068
100.437	114.13	5.79908	4.43036	-85.4987
99.6898	113.147	5.76186	2.93905	-88.2044
100.549	114.218	5.78465	3.40702	-85.4976
99.8986	113.605	5.67648	3.21783	-86.4582
100.256	114.085	6.30196	3.9789	-85.2025
97.7895	113.106	6.27037	5.85934	-90.8822
102.264	114.11	6.0943	3.91889	-86.1426
101.34	114.58	5.48528	4.13225	-85.433
100.195	112.351	5.59706	4.5273	-86.0662
100.362	112.305	5.83446	3.94393	-85.606
101.422	113.859	6.1654	3.93829	-85.1424
98.6749	112.646	5.37434	4.92031	-89.3086
99.5072	112.45	5.77037	4.37509	-86.4476
101.037	111.59	6.07382	4.10775	-86.2379
100.326	112.259	5.92453	3.5488	-85.9698
101.207	112.193	6.12863	3.67414	-85.7834
96.9958	114.564	6.34206	5.10812	-91.8012
101.058	113.524	6.07456	2.90991	-86.9796
100.304	116.507	5.51678	4.00933	-87.6499
100.791	114.859	5.48384	4.42228	-85.745
101.022	117.127	5.53933	4.16993	-88.5737
98.4089	115.016	6.28498	4.76185	-88.6244
100.267	115.156	5.55054	4.19559	-85.9148
101.688	114.18	5.60726	4.0195	-85.448
102.883	114.18	5.48295	3.4408	-88.2763
101.918	116.812	5.51723	3.41807	-90.1604
101.007	116.609	6.29689	4.13825	-87.6255
102.305	113.165	6.26384	4.41069	-86.3642
100.816	111.675	5.54825	3.43324	-86.7636
100.279	114.685	5.85516	3.88965	-85.4699
99.6414	115.229	6.34393	3.87426	-86.585
99.8679	114.081	5.63058	3.97499	-85.5298
99.6378	112.746	5.77392	4.92981	-86.8989
99.9357	113.403	5.91288	4.01468	-85.417
100.455	112.992	5.82333	3.05552	-86.6217
102.359	112.047	5.94054	5.62806	-88.9053
100.975	113.805	6.30702	3.82365	-84.9472
102.059	114.052	6.19192	3.72199	-85.9228
99.5876	112.714	5.76206	4.8109	-86.7574
100.928	113.079	6.35769	3.28446	-85.6831
100.827	111.702	6.33608	2.95172	-88.6565
101.575	108.756	5.51533	4.44713	-91.5834
101.37	112.316	6.29342	3.59823	-85.8416
100.5	113.952	6.27816	3.73953	-85.0546
100.092	114.133	6.11181	3.98022	-85.3361
100.678	113.74	6.11379	3.53878	-85.1208
100.533	113.841	5.67085	3.51087	-85.2166
100.14	115.624	5.86126	4.20736	-86.4632
101.122	114.158	6.37821	3.91632	-85.0673
100.025	112.766	6.21047	3.36008	-86.1925
103.156	113.113	5.74148	5.36072	-88.9269
102.685	113.448	5.54486	4.33465	-86.8416
100.338	112.995	6.02943	4.11129	-85.2636
97.3912	114.21	6.11427	4.82607	-90.5999
98.228	111.274	6.25456	4.03669	-90.2454
101.675	113.361	6.37019	3.85026	-85.3483
100.309	113.771	5.73719	3.69929	-85.1492
100.621	112.34	5.87714	4.73148	-86.2258
102.242	115.1	5.99725	3.60785	-87.0896
101.849	114.077	5.70429	2.9868	-87.5468
100.457	115.2	5.88605	4.3616	-85.9917
99.8796	112.292	5.30883	4.48532	-87.7813
100.421	111.605	6.15952	4.48965	-86.5214
98.0665	114.762	6.37894	5.22904	-89.6102
100.587	112.905	5.62615	4.48367	-85.5886
101.703	113.815	5.86651	3.86621	-85.3632
102.928	111.298	5.93225	3.88263	-89.1415
95.9587	114.868	4.31598	8.01122	-101.902
100.621	112.305	6.38515	5.51897	-87.8601
101.505	114.703	6.01339	4.06285	-85.5727
99.4073	112.147	6.16481	5.04194	-87.5943
102.055	111.479	6.05093	4.44675	-87.2
98.6324	112.459	6.05418	4.76939	-88.0885
99.8885	114.676	6.01009	4.78247	-86.5279
100.325	111.479	5.57263	3.39919	-87.3766
99.6205	116.446	5.86019	5.10709	-88.6647
100.417	114.448	5.49829	3.96416	-85.2554
101.198	114.338	5.47187	4.64146	-85.8631
102.574	116.489	6.02053	4.76197	-88.9299
101.232	113.718	5.65794	4.13058	-85.1193
100.821	112.409	5.52476	4.13058	-85.4588
100.712	113.054	5.79465	4.58191	-85.6688
100.813	114.424	6.14302	3.90834	-85.1354
101.081	113.483	5.51462	2.90083	-87.0412
99.3718	114.115	5.73865	3.76884	-86.3214
101.555	115.469	5.6098	3.85257	-86.3319
101.221	112.721	6.31276	3.97932	-85.2774
100.883	113.883	6.32627	3.36263	-85.402
100.266	115.108	5.76379	4.43837	-86.0792
100.389	114.438	5.57854	3.74423	-85.2976
100.389	114.488	6.0085	4.54634	-85.7991
101.356	112.769	5.93835	3.56837	-85.5075
101.937	111.922	5.90215	3.69001	-86.7288
102.889	112.661	6.33328	4.10053	-87.4537
99.9295	112.992	5.75296	4.10053	-85.5555
101.351	113.727	6.1022	4.02838	-85.1151
101.436	114.556	5.81507	3.89487	-85.4079
100.296	114.028	5.88374	3.67975	-85.2216
102.211	112.533	5.44769	3.86048	-86.3885
100.195	114.425	6.26655	4.68513	-86.0733
101.124	114.568	5.76263	3.17426	-86.3141
101.838	112.494	5.91988	4.03458	-85.8855
98.8885	114.027	6.32954	4.3596	-87.0569
102.04	114.241	5.63965	3.77669	-85.9209
101.151	114.241	6.28216	3.30786	-85.7195
101.588	112.736	6.36587	3.97797	-85.495
100.173	111.933	5.99171	3.05492	-88.0985
100.052	114.146	6.25406	3.95085	-85.3694
100.187	112.348	6.16453	3.95085	-85.6809
101.529	114.525	5.51581	3.73709	-85.5121
100.263	111.737	6.17437	3.88197	-86.2581
100.66	111.421	6.03197	5.351	-88.0233
100.695	113.54	5.9042	3.57371	-85.0761
100.9	112.515	6.31286	3.99277	-85.3307
100.108	112.278	5.5319	5.18025	-87.271
101.311	114.095	5.5319	3.09301	-86.4081
100.833	110.149	5.79395	4.54798	-88.4415
100.817	114.943	5.8166	4.42424	-85.8012
99.7329	114.271	5.52382	3.73092	-85.8506
100.864	114.468	6.11021	4.29951	-85.3924
101.301	114.38	6.33553	3.63959	-85.3389
101.177	111.789	6.16853	3.6729	-86.2399
101.177	115.318	6.2763	3.74881	-85.9934
101.237	111.4	5.80425	3.8091	-86.6598
100.988	112.683	5.96337	4.70808	-86.0086
102.121	114.928	6.30646	3.73694	-86.5281
100.795	114.462	5.6304	4.44621	-85.5645
100.351	113.127	5.81367	4.29295	-85.3658
98.992	114.345	5.81445	4.61135	-87.1638
101.432	113.805	6.03853	4.81071	-86.1382
101.165	116.626	5.56228	5.71689	-89.5264
100.252	113.719	5.75449	5.77567	-88.2941
99.4298	114.487	6.0552	4.73305	-86.791
102.762	114.872	6.23014	3.82411	-87.6008
101.311	111.635	5.64085	4.0848	-86.2777
101.302	114.133	5.73806	3.9875	-85.1497
99.1596	112.866	5.92181	3.93854	-86.6838
101.695	112.214	5.93033	3.65614	-86.1555
99.963	111.951	6.04311	4.90533	-87.0328
98.4868	114.399	5.96024	4.70503	-88.1294
99.9633	112.626	5.91858	3.70758	-85.7866
100.991	111.389	5.17265	5.74392	-89.7356
101.031	111.976	5.36607	4.91921	-88.0791
101.986	112.892	6.2757	4.34857	-86.0083
100.53	113.028	5.71099	4.63879	-85.7986
99.9283	114.788	6.02372	5.25687	-87.4506
100.989	112.644	6.04061	3.11762	-86.517
100.008	111.512	6.16941	3.72972	-86.9147
99.7847	113.422	5.93865	4.58264	-86.0571
100.427	115.137	5.84279	3.92891	-85.754
98.6063	114.703	5.97783	3.85427	-88.1934
100.056	112.188	5.78844	3.86844	-85.9446
100.557	111.959	5.49262	4.47526	-86.1424
101.968	114.871	5.94979	2.87475	-89.1114
101.735	113.877	6.30512	3.52881	-85.6635
100.522	112.56	6.33582	3.53092	-85.6084
99.904	113.059	6.20492	3.41717	-86.0453
100.323	115.445	6.19715	4.4259	-86.3224
99.538	111.132	5.47947	4.78874	-87.9494
100.039	111.109	5.85993	4.2973	-87.1821
100.853	111.863	5.78663	4.97066	-86.9379
101.373	113.298	5.78564	4.26155	-85.3237
101.107	111.839	5.78564	4.25653	-86.0501
101.079	111.237	6.02152	5.41604	-88.3183
101.482	110.842	5.92401	3.76035	-87.8126
102.063	115.195	5.99001	3.51653	-87.0701
102.935	113.675	6.19037	5.07379	-88.0721
100.245	114.013	5.64287	5.82708	-88.4501
100.838	114.151	5.75491	3.81627	-85.0194
99.9744	113.323	6.24754	3.9353	-85.3806
100.962	112.41	5.62335	4.71228	-86.1447
98.9471	113.763	5.51921	5.8402	-89.3054
101.529	112.365	5.32003	3.16981	-90.1929
100.957	113.544	5.62003	3.85241	-84.9341
102.053	112.543	5.99275	4.15891	-86.1327
98.5071	115.767	6.34112	5.4628	-89.839
98.4586	111.148	6.03227	4.61441	-89.4067
99.549	113.58	6.33735	4.19805	-85.913
100.101	113.802	5.57676	4.99697	-86.5572
100.434	113.808	5.55629	5.73779	-88.155
101.072	111.359	5.32448	3.5778	-88.961
100.098	116.378	5.74191	3.16302	-89.824
101.288	116.272	5.47393	4.47038	-87.2716
101.996	112.972	5.463	3.66658	-85.9679
100.101	112.096	5.56477	4.0973	-85.9716
100.21	113.948	5.52531	4.37407	-85.4939
100.246	115.209	6.33661	4.02668	-85.9208
101.703	113.773	5.19233	3.93135	-88.3742
101.72	114.437	5.77278	4.21108	-85.6768
101.003	115.172	5.45716	3.35168	-86.4044
99.9484	113.236	5.56996	3.0373	-87.1643
101.926	113.236	6.09573	3.27746	-86.5178
102.364	113.34	5.57916	4.11827	-86.2436
102.574	114.868	5.54262	4.64992	-87.3086
101.255	113.957	5.54213	3.94737	-85.0694
100.518	115.121	5.53215	3.86918	-85.7138
98.3811	115.417	5.98577	4.81783	-89.0015
102.7	114.155	6.03022	3.85163	-87.0139
101.334	113.737	6.23892	3.88533	-85.0689
100.465	114.393	5.52909	4.85426	-86.2535
100.436	110.971	6.36685	4.74921	-87.4986
102.076	112.873	5.98371	4.58491	-86.3749
99.4299	113.24	5.81176	5.65819	-88.4735
102.177	110.202	5.80487	5.05442	-89.4426
100.598	112.396	6.03935	5.24798	-87.206
101.471	112.652	6.21139	3.96792	-85.453
96.8557	114.936	5.35376	6.41064	-94.6442
100.65	112.228	6.03168	5.03168	-86.8322
101.572	114.496	6.26995	3.70279	-85.5556
100.923	113.299	5.83034	3.54665	-85.1308
100.383	113.248	5.23181	4.60237	-87.6372
99.855	113.039	6.01341	5.22099	-87.2227
100.914	113.541	5.48487	3.47363	-85.1873
101.328	112.856	6.06601	5.00219	-86.5802
100.796	111.004	4.78159	3.61904	-92.3728
101.07	113.358	5.66278	3.45778	-85.2674
99.9117	110.922	5.22211	5.33749	-89.4143
101.206	111.418	5.76358	4.24302	-86.5321
101.317	110.84	6.30299	4.42225	-87.4192
103.173	113.09	5.5717	3.75828	-88.3141
99.794	115.131	5.64453	4.0906	-86.244
99.0841	113.229	5.80645	4.98836	-87.4619
101.263	113.528	5.45903	4.48145	-85.517
101.332	114.606	6.09947	4.02696	-85.3942
101.265	111.949	5.57742	3.76804	-85.9914
100.403	113.269	5.57544	4.40145	-85.4377
100.122	116.715	6.24377	4.6719	-88.1546
101.583	111.806	5.98689	4.19492	-86.2864
101.349	115.126	6.25206	4.54906	-86.2015
101.15	114.717	5.7827	3.796	-85.3872
100.793	112.086	5.71301	3.40136	-86.2647
101.889	113.089	6.24066	3.44731	-86.0966
99.2535	113.344	6.33299	3.96869	-86.3478
101.516	114.421	6.1722	4.45141	-85.7613
99.2593	116.171	5.98523	4.57985	-88.1831
99.8231	112.689	5.58066	4.63788	-86.2962
100.997	115.118	6.16613	3.24121	-86.6502
101.213	113.226	5.73387	4.42266	-85.4549
100.557	112.249	5.57433	5.11579	-87.0047
102.424	111.946	6.10204	4.76539	-87.5182
99.9957	113.645	6.19032	3.72335	-85.3947
100.276	114.397	6.01844	4.77539	-86.1777
100.25	114.372	6.25434	4.99118	-86.5866
100.111	113.843	5.97594	4.74065	-86.0748
100.984	113.894	6.29118	3.92895	-84.9692
100.579	114.808	5.50362	4.2957	-85.6053
100.595	112.185	6.35001	4.13216	-85.6596
99.8984	113.677	5.83488	5.27385	-87.2505
102.12	111.116	4.84184	4.41232	-91.2564
101.451	115.669	6.25421	3.72997	-86.6203
101.132	110.82	5.46425	5.22759	-88.3587
101.154	112.645	5.60324	3.86012	-85.29
99.8174	112.295	6.3582	3.50729	-86.5445
100.743	114.172	6.09509	4.9972	-86.4292
101.103	114.21	6.21924	4.58728	-85.7117
101.791	111.38	5.93559	4.0761	-86.9512
102.427	115.54	5.50734	3.98166	-87.4575
101.275	113.649	5.52591	3.64168	-85.1162
99.4916	114.183	6.26808	3.70994	-86.2005
100.107	112.735	5.63763	3.71591	-85.564
