"res1"	"res2"	"tau1"	"Y1_gamma1"	"LogPost"
99.4626	110.457	5.8026	3.44656	-281.649
98.8211	109.691	5.87204	3.7893	-280.41
98.9168	110.18	5.85065	3.59955	-280.192
99.0915	109.917	5.88381	3.95708	-280.672
98.5304	110.007	5.74752	3.36588	-285.708
98.8724	111.577	5.77605	3.60664	-282.576
98.8989	109.956	5.81933	3.85801	-280.302
99.3737	108.596	5.82163	3.81691	-283.676
99.2461	110.257	5.78037	3.51271	-280.793
98.4061	110.906	5.88576	3.81326	-280.992
98.0326	110.161	5.84984	4.22579	-282.205
99.4042	108.87	5.89838	4.02612	-283.056
98.8361	108.322	5.88451	3.8224	-284.067
99.1948	110.317	5.84567	4.01771	-280.907
99.4313	110.215	5.81914	4.06954	-281.476
98.5003	109.723	5.81738	3.57549	-280.605
99.6958	110.298	5.89551	3.79969	-281.768
98.7456	109.73	5.87257	3.75586	-280.344
99.2996	109.389	5.89977	4.02983	-281.74
99.1989	110.201	5.89202	4.10121	-281.157
99.0689	110.492	5.80492	4.25017	-281.689
99.2237	110.087	5.85115	3.90618	-280.681
97.8925	109.766	5.87224	3.51408	-282.202
99.1794	109.375	5.80995	4.00725	-281.512
98.5243	111.015	5.86411	4.1361	-281.755
99.078	109.831	5.89865	3.75376	-280.428
98.7024	109.924	5.88917	3.9874	-280.573
98.4164	110.406	5.78966	3.49363	-280.691
98.3572	110.406	5.77645	3.30774	-281.575
98.3921	109.653	5.84119	3.80278	-280.732
98.0598	110.855	5.81785	3.6352	-281.702
98.9375	109.686	5.87326	3.93068	-280.668
98.641	110.052	5.78082	3.60978	-280.194
98.8449	110.259	5.7695	3.39981	-280.673
98.1961	111.634	5.86844	3.7543	-283.179
99.0092	108.983	5.89792	3.5349	-282.232
99.3066	110.698	5.8538	3.33005	-282.02
98.8103	111.071	5.88039	4.02851	-281.42
99.2212	110.091	5.86512	3.74901	-280.501
99.1537	110.23	5.84072	3.39574	-281.004
98.1424	110.634	5.84987	3.92421	-281.262
98.7482	110.879	5.83123	3.3456	-281.58
98.291	109.817	5.85164	3.7148	-280.702
99.3872	110.82	5.7947	3.53117	-281.593
98.5619	110.436	5.85425	3.56583	-280.37
98.7423	111.087	5.78768	3.52313	-281.338
98.8116	109.455	5.85892	3.78402	-280.735
99.0811	110.237	5.89216	3.95095	-280.574
98.3998	111.11	5.81813	4.25387	-282.485
98.5727	110.821	5.83868	3.83833	-280.711
98.1263	109.818	5.84159	3.52747	-281.34
97.2074	110.37	5.89101	3.93377	-284.745
99.4874	109.573	5.85494	3.62449	-281.631
100.07	109.734	5.82757	4.1939	-284.089
98.6257	109.696	5.91278	3.36262	-281.199
98.472	111.32	5.79531	3.47541	-282.312
98.6626	110.321	5.77354	3.56443	-280.248
99.3567	110.941	5.77308	3.86174	-281.483
98.9554	109.905	5.83718	3.94328	-280.526
99.4629	108.697	5.83163	3.86631	-283.537
99.5417	109.355	5.88811	4.11574	-282.558
99.1128	110.091	5.79128	4.51455	-283.035
97.9052	109.694	5.89632	4.11731	-282.375
100.143	109.874	5.86968	3.82342	-283.791
100.47	109.666	5.79712	3.82903	-285.854
99.4477	110.72	5.85533	3.41062	-282.041
99.1555	110.147	5.80602	3.78371	-280.406
99.3528	109.413	5.89736	3.6564	-281.503
99.458	111.415	5.88587	4.05507	-283.024
98.8334	110.226	5.76535	3.98349	-280.493
98.291	110.473	5.77677	3.65303	-280.672
99.2843	110.391	5.76655	3.80452	-280.688
98.4732	110.613	5.84911	3.78217	-280.502
99.0093	109.731	5.88082	3.44726	-280.884
98.7766	110.473	5.88082	3.65452	-280.202
99.0662	110.502	5.79851	3.66843	-280.391
99.3289	110.393	5.91134	3.64216	-280.792
98.7927	111.082	5.78714	3.55705	-281.242
98.6886	109.409	5.77196	4.01346	-281.198
99.7344	109.211	5.77547	3.74215	-282.999
98.8306	111.136	5.87041	3.69736	-281.176
98.7508	109.886	5.78582	3.34188	-281.037
99.7064	109.552	5.83711	3.63184	-282.391
98.2778	110.037	5.85118	4.03202	-281.059
97.7375	109.542	5.86656	3.60175	-282.882
100.06	109.668	5.89686	3.43215	-284.628
99.3261	111.112	5.90903	3.9024	-281.782
99.3721	110.097	5.90903	3.73874	-280.805
98.282	109.205	5.84796	3.60802	-281.827
98.9877	109.142	5.80845	3.64172	-281.53
98.5302	111.392	5.80543	3.57428	-282.153
98.9469	110.781	5.82548	3.39507	-281.236
98.8621	109.248	5.87183	4.20102	-282.088
98.7461	109.117	5.82113	3.84662	-281.463
98.8213	108.803	5.87342	3.43005	-283.138
98.7504	109.74	5.89344	3.9245	-280.552
98.6166	109.246	5.77742	3.92834	-281.332
99.4624	110.388	5.85694	3.69469	-281.084
98.8407	110.82	5.85366	4.20437	-281.65
98.8699	109.783	5.8784	3.43721	-280.754
99.427	109.382	5.8784	3.64272	-281.767
98.724	110.579	5.91036	3.64272	-280.303
98.724	110.782	5.77796	3.59896	-280.601
98.3342	109.684	5.84915	3.95678	-281.015
99.1569	110.628	5.77344	4.78646	-284.975
98.5669	110.894	5.84183	3.31392	-281.885
98.5353	109.512	5.82833	3.54166	-280.939
99.1327	109.622	5.82373	4.09537	-281.364
99.0678	110.718	5.83065	3.68645	-280.605
99.0853	110.051	5.89442	3.50162	-280.563
98.6631	108.938	5.76925	3.78567	-281.922
99.1735	108.773	5.86276	4.08236	-283.046
98.4274	110.752	5.78115	3.57445	-280.841
99.1624	110.144	5.83093	3.98839	-280.765
98.765	110.736	5.86899	4.20056	-281.532
98.6946	109.682	5.86894	3.4865	-280.712
