res1           res2           tau1           Y1_gamma1      LogPost        
   0.104071E+03   0.998784E+02   0.807010E-01   0.532898E-01  -0.466520E+02
   0.105051E+03   0.996248E+02   0.108657E+00   0.239242E+00  -0.474391E+02
   0.101663E+03   0.999056E+02   0.449829E+00   0.422097E+00  -0.474523E+02
   0.101405E+03   0.999056E+02   0.321075E+00   0.200488E+00  -0.470610E+02
   0.104095E+03   0.995210E+02   0.224509E+00   0.676332E-01  -0.475513E+02
   0.103257E+03   0.995220E+02   0.219657E+00   0.560607E+00  -0.480356E+02
   0.105801E+03   0.996458E+02   0.219657E+00   0.591810E-01  -0.476060E+02
   0.100371E+03   0.997601E+02   0.292569E+00   0.710853E-01  -0.474698E+02
   0.100564E+03   0.999392E+02   0.175083E+00   0.336358E-01  -0.476745E+02
   0.100263E+03   0.100135E+03   0.228265E+01   0.557146E+00  -0.493173E+02
   0.100263E+03   0.101463E+03   0.246950E+01   0.526655E+00  -0.497558E+02
   0.100239E+03   0.100083E+03   0.210739E+01   0.433180E+00  -0.490198E+02
   0.100239E+03   0.998257E+02   0.182511E+01   0.955267E+00  -0.490693E+02
   0.992088E+02   0.100181E+03   0.334185E+00   0.545277E+00  -0.498023E+02
   0.100587E+03   0.995299E+02   0.426116E+00   0.551686E+00  -0.485658E+02
   0.101770E+03   0.997043E+02   0.851173E-01   0.136727E+00  -0.468307E+02
   0.103534E+03   0.997043E+02   0.431290E+00   0.829127E+00  -0.500222E+02
   0.999222E+02   0.989322E+02   0.237488E+01   0.922795E+00  -0.494931E+02
   0.100946E+03   0.997660E+02   0.421590E+00   0.350688E+00  -0.473064E+02
   0.105980E+03   0.997161E+02   0.290276E+00   0.270568E+00  -0.477305E+02
   0.105166E+03   0.100018E+03   0.207588E+00   0.363787E-03  -0.477599E+02
   0.103596E+03   0.997952E+02   0.206985E+00   0.295757E+00  -0.466560E+02
   0.101160E+03   0.100289E+03   0.244695E+00   0.108269E+01  -0.499641E+02
   0.103853E+03   0.992023E+02   0.126658E+00   0.781080E+00  -0.506975E+02
   0.100647E+03   0.999947E+02   0.181443E+01   0.735914E+00  -0.496903E+02
   0.100188E+03   0.100386E+03   0.156142E+01   0.524335E+00  -0.499643E+02
   0.990936E+02   0.100245E+03   0.126299E+01   0.411010E+00  -0.503133E+02
   0.994803E+02   0.100004E+03   0.520465E-01   0.105782E+01  -0.502011E+02
   0.100496E+03   0.998912E+02   0.371951E+00   0.774862E+00  -0.484097E+02
   0.102652E+03   0.998117E+02   0.112024E+00   0.122310E+01  -0.496125E+02
   0.104328E+03   0.998117E+02   0.297032E+00   0.711259E+00  -0.476572E+02
   0.104848E+03   0.997579E+02   0.168155E+00   0.141510E+00  -0.468487E+02
   0.102475E+03   0.996286E+02   0.178974E+00   0.579444E+00  -0.476365E+02
   0.102556E+03   0.998289E+02   0.475463E-01   0.361782E+00  -0.467656E+02
   0.103863E+03   0.998289E+02   0.261088E+00   0.263381E+00  -0.466483E+02
   0.103592E+03   0.998289E+02   0.278576E+00   0.249503E+00  -0.465946E+02
   0.100149E+03   0.994352E+02   0.113900E+01   0.573567E-01  -0.502196E+02
   0.998407E+02   0.986716E+02   0.235310E+01   0.118508E+01  -0.506534E+02
   0.100382E+03   0.989226E+02   0.230589E+01   0.173995E+01  -0.533797E+02
   0.997420E+02   0.992575E+02   0.202490E+01   0.926703E+00  -0.497123E+02
   0.997420E+02   0.995753E+02   0.171181E+01   0.549663E+00  -0.487268E+02
   0.100337E+03   0.996309E+02   0.181929E+01   0.105176E+01  -0.493504E+02
   0.995056E+02   0.100276E+03   0.112400E+01   0.104392E+01  -0.504098E+02
   0.100244E+03   0.993429E+02   0.168891E+01   0.964889E+00  -0.494725E+02
   0.100199E+03   0.100546E+03   0.221577E+01   0.109347E+01  -0.503912E+02
   0.100199E+03   0.100198E+03   0.141072E+01   0.299232E+00  -0.493654E+02
   0.101945E+03   0.100109E+03   0.296395E+00   0.100654E+01  -0.489088E+02
   0.106059E+03   0.994869E+02   0.150945E+00   0.166060E+01  -0.531443E+02
   0.101966E+03   0.993070E+02   0.326525E+00   0.846048E+00  -0.500891E+02
   0.104611E+03   0.997039E+02   0.358802E+00   0.871162E+00  -0.484337E+02
   0.101118E+03   0.998674E+02   0.556346E+00   0.121843E+01  -0.507503E+02
   0.999960E+02   0.994153E+02   0.853187E+00   0.662024E+00  -0.500082E+02
   0.997342E+02   0.999109E+02   0.150043E+01   0.506474E+00  -0.485536E+02
   0.100011E+03   0.999535E+02   0.190950E+01   0.375582E+00  -0.481472E+02
   0.996475E+02   0.998692E+02   0.118816E+01   0.609669E-01  -0.478252E+02
   0.996475E+02   0.999424E+02   0.184942E+01   0.520744E+00  -0.493668E+02
   0.997488E+02   0.999801E+02   0.147943E+01   0.539473E+00  -0.483605E+02
   0.100418E+03   0.991690E+02   0.158973E+01   0.741376E+00  -0.497467E+02
   0.100036E+03   0.100069E+03   0.240826E+01   0.744731E+00  -0.488570E+02
   0.100036E+03   0.965686E+02   0.241365E+01   0.471752E+00  -0.503742E+02
   0.100036E+03   0.998375E+02   0.234682E+01   0.257825E+00  -0.484466E+02
   0.100156E+03   0.999236E+02   0.214479E+01   0.697058E+00  -0.486590E+02
   0.100156E+03   0.979910E+02   0.225926E+01   0.892969E-02  -0.500480E+02
   0.996901E+02   0.100562E+03   0.237691E+01   0.799867E-01  -0.482077E+02
   0.100197E+03   0.101996E+03   0.247741E+01   0.637585E+00  -0.497187E+02
   0.999281E+02   0.970159E+02   0.233353E+01   0.223964E+00  -0.497961E+02
   0.100064E+03   0.989475E+02   0.227631E+01   0.339803E+00  -0.483517E+02
   0.100064E+03   0.993439E+02   0.210843E+01   0.239137E+00  -0.480061E+02
   0.100110E+03   0.998347E+02   0.171473E+01   0.548580E+00  -0.482210E+02
   0.997931E+02   0.991639E+02   0.225538E+01   0.373642E+00  -0.481353E+02
   0.997931E+02   0.964689E+02   0.246402E+01   0.568135E+00  -0.505233E+02
   0.100337E+03   0.996859E+02   0.306430E+00   0.117818E+01  -0.503175E+02
   0.104448E+03   0.994858E+02   0.937142E-01   0.502705E+00  -0.483575E+02
   0.101291E+03   0.998091E+02   0.450720E+00   0.831574E+00  -0.483499E+02
   0.104712E+03   0.998091E+02   0.248937E+00   0.116951E+01  -0.495527E+02
   0.103070E+03   0.998091E+02   0.402969E-01   0.433612E+00  -0.468455E+02
   0.102977E+03   0.998091E+02   0.162917E+00   0.287027E+00  -0.466210E+02
   0.104314E+03   0.992806E+02   0.162020E+00   0.107857E+01  -0.508125E+02
   0.102521E+03   0.992806E+02   0.200573E+00   0.732499E+00  -0.499976E+02
   0.105741E+03   0.996450E+02   0.168932E+00   0.689135E+00  -0.485607E+02
   0.104359E+03   0.100432E+03   0.551328E-01   0.240302E+00  -0.514496E+02
   0.995899E+02   0.100055E+03   0.749261E-01   0.544653E+00  -0.489205E+02
   0.995811E+02   0.998048E+02   0.813358E+00   0.275775E+00  -0.482084E+02
   0.982866E+02   0.996393E+02   0.247341E+00   0.641478E-02  -0.498689E+02
   0.103454E+03   0.995498E+02   0.310389E+00   0.132983E+00  -0.472873E+02
   0.100613E+03   0.998227E+02   0.153346E+00   0.652357E+00  -0.481067E+02
   0.103687E+03   0.997720E+02   0.275197E+00   0.271874E+00  -0.466534E+02
   0.104440E+03   0.999577E+02   0.146963E+00   0.383529E+00  -0.470934E+02
   0.100753E+03   0.996277E+02   0.146963E+00   0.308224E-01  -0.475422E+02
   0.103076E+03   0.996277E+02   0.274497E+00   0.308224E-01  -0.467676E+02
   0.100084E+03   0.994985E+02   0.224129E+01   0.137235E+00  -0.486838E+02
   0.100084E+03   0.989946E+02   0.207161E+01   0.456100E+00  -0.485647E+02
   0.100084E+03   0.985913E+02   0.184575E+01   0.746929E+00  -0.503298E+02
   0.100170E+03   0.997551E+02   0.564167E+00   0.252963E+00  -0.482863E+02
   0.100019E+03   0.984683E+02   0.238426E+01   0.246903E+00  -0.487852E+02
   0.100019E+03   0.100552E+03   0.222327E+01   0.410003E+00  -0.487078E+02
   0.999085E+02   0.994869E+02   0.686433E+00   0.779432E+00  -0.498359E+02
   0.100156E+03   0.994869E+02   0.239571E+01   0.596054E+00  -0.489320E+02
   0.100156E+03   0.998257E+02   0.799759E+00   0.667246E+00  -0.487789E+02
   0.999752E+02   0.995903E+02   0.534974E+00   0.772510E+00  -0.492538E+02
   0.100208E+03   0.992799E+02   0.187224E+01   0.657726E+00  -0.481738E+02
   0.100041E+03   0.101220E+03   0.238208E+01   0.749980E+00  -0.491039E+02
   0.999114E+02   0.999796E+02   0.220381E+01   0.713038E+00  -0.487587E+02
   0.101137E+03   0.100488E+03   0.148346E+01   0.106456E+01  -0.534421E+02
   0.979552E+02   0.999804E+02   0.409635E-01   0.219840E+00  -0.504676E+02
   0.101637E+03   0.997861E+02   0.228060E+00   0.219840E+00  -0.468521E+02
   0.103614E+03   0.997861E+02   0.444525E+00   0.307115E+00  -0.495063E+02
   0.104878E+03   0.100266E+03   0.214923E+00   0.600651E-02  -0.502865E+02
   0.104324E+03   0.995664E+02   0.137158E+00   0.394297E+00  -0.476803E+02
   0.103420E+03   0.100163E+03   0.462546E-01   0.550885E+00  -0.477929E+02
   0.106833E+03   0.998204E+02   0.168235E+00   0.714566E+00  -0.490586E+02
   0.101065E+03   0.994956E+02   0.436926E+00   0.393808E+00  -0.483465E+02
   0.973409E+02   0.995900E+02   0.436926E+00   0.897895E+00  -0.542209E+02
   0.996951E+02   0.991983E+02   0.245998E+01   0.215485E+00  -0.483658E+02
   0.996951E+02   0.990806E+02   0.242841E+01   0.316398E+00  -0.485293E+02
   0.996951E+02   0.988429E+02   0.248718E+01   0.938549E-01  -0.483721E+02
   0.102959E+03   0.996675E+02   0.324779E+00   0.319900E+00  -0.469424E+02
   0.996408E+02   0.100012E+03   0.976818E+00   0.174084E+00  -0.481876E+02
   0.103401E+03   0.100019E+03   0.187907E+00   0.187817E+00  -0.471313E+02
   0.100195E+03   0.997890E+02   0.420159E+00   0.495281E+00  -0.479812E+02
   0.103170E+03   0.997890E+02   0.397505E-01   0.806788E+00  -0.478345E+02
   0.102020E+03   0.999140E+02   0.171426E+00   0.751373E+00  -0.477508E+02
   0.105412E+03   0.994721E+02   0.241340E+00   0.116063E+01  -0.505534E+02
   0.100776E+03   0.986473E+02   0.178381E+01   0.702976E+00  -0.537899E+02
   0.996227E+02   0.100429E+03   0.701615E+00   0.627438E+00  -0.500440E+02
   0.106211E+03   0.997969E+02   0.327738E+00   0.604837E-01  -0.476323E+02
   0.104528E+03   0.997435E+02   0.327738E+00   0.940947E-01  -0.467010E+02
   0.103429E+03   0.100070E+03   0.327605E+00   0.555318E+00  -0.474172E+02
   0.102873E+03   0.100187E+03   0.341115E+00   0.675763E-01  -0.488023E+02
   0.105378E+03   0.996087E+02   0.261745E+00   0.131774E+00  -0.475623E+02
   0.105319E+03   0.994586E+02   0.313640E+00   0.276676E-01  -0.485760E+02
   0.102171E+03   0.994586E+02   0.382940E+00   0.106046E+01  -0.501739E+02
   0.102459E+03   0.997845E+02   0.108346E+00   0.107071E+01  -0.489404E+02
   0.994810E+02   0.999046E+02   0.769770E+00   0.694442E+00  -0.490922E+02
   0.103434E+03   0.999046E+02   0.787535E-01   0.671057E-01  -0.466385E+02
   0.103105E+03   0.999046E+02   0.132091E+00   0.669978E+00  -0.473581E+02
   0.103137E+03   0.999260E+02   0.151276E+00   0.148467E+00  -0.467054E+02
   0.104455E+03   0.999260E+02   0.269859E+00   0.660124E+00  -0.475358E+02
   0.100891E+03   0.995337E+02   0.413923E+00   0.975494E+00  -0.495182E+02
   0.103007E+03   0.996520E+02   0.120126E+00   0.298325E+00  -0.469622E+02
   0.108612E+03   0.996520E+02   0.678966E-01   0.311947E+00  -0.507798E+02
   0.107194E+03   0.997809E+02   0.678966E-01   0.616904E+00  -0.492113E+02
   0.102489E+03   0.100144E+03   0.172996E+00   0.249504E+00  -0.479555E+02
   0.106634E+03   0.100144E+03   0.597750E-01   0.770512E+00  -0.494357E+02
   0.100258E+03   0.100166E+03   0.185238E+01   0.460254E+00  -0.490297E+02
   0.100258E+03   0.993680E+02   0.242054E+01   0.567795E+00  -0.494084E+02
   0.100138E+03   0.997263E+02   0.220333E+01   0.629368E+00  -0.486475E+02
   0.100138E+03   0.999263E+02   0.438671E+00   0.465239E+00  -0.480383E+02
   0.999931E+02   0.100963E+03   0.250221E+01   0.406000E-01  -0.485764E+02
   0.999046E+02   0.989216E+02   0.227791E+01   0.772433E+00  -0.488165E+02
   0.100502E+03   0.100268E+03   0.104245E+01   0.119278E+01  -0.509033E+02
   0.102166E+03   0.998987E+02   0.182734E+00   0.314205E+00  -0.468398E+02
   0.101006E+03   0.998987E+02   0.344604E+00   0.435509E-01  -0.472319E+02
   0.102555E+03   0.997568E+02   0.344604E+00   0.402185E-01  -0.464727E+02
   0.107180E+03   0.997568E+02   0.344604E+00   0.174714E+00  -0.486137E+02
   0.103250E+03   0.100442E+03   0.344604E+00   0.796692E+00  -0.496322E+02
   0.102938E+03   0.995543E+02   0.247001E+00   0.840544E+00  -0.485715E+02
   0.103207E+03   0.991995E+02   0.160291E+00   0.596625E+00  -0.506427E+02
   0.105586E+03   0.995761E+02   0.340989E+00   0.220895E+00  -0.479657E+02
   0.996852E+02   0.100027E+03   0.613140E+00   0.278780E+00  -0.486621E+02
   0.102813E+03   0.994946E+02   0.111255E+00   0.350452E+00  -0.479220E+02
   0.101611E+03   0.994946E+02   0.537241E-01   0.307105E+00  -0.481726E+02
   0.102880E+03   0.999540E+02   0.267083E+00   0.429243E+00  -0.469433E+02
   0.100842E+03   0.997958E+02   0.229116E+00   0.132807E+00  -0.471756E+02
   0.102747E+03   0.994745E+02   0.288431E+00   0.165379E+00  -0.479100E+02
   0.102934E+03   0.998628E+02   0.321735E+00   0.353405E+00  -0.467203E+02
   0.100914E+03   0.998628E+02   0.202707E+00   0.353405E+00  -0.473678E+02
   0.105174E+03   0.998628E+02   0.254101E+00   0.919249E+00  -0.486180E+02
   0.104009E+03   0.999804E+02   0.225955E+00   0.376498E+00  -0.470335E+02
   0.103797E+03   0.996671E+02   0.135326E+00   0.437757E+00  -0.471935E+02
   0.100211E+03   0.996671E+02   0.135326E+00   0.393831E+00  -0.481810E+02
   0.104230E+03   0.997984E+02   0.334540E+00   0.630900E-01  -0.465673E+02
   0.101107E+03   0.100103E+03   0.287566E+00   0.427574E+00  -0.479846E+02
   0.106554E+03   0.100103E+03   0.258869E+00   0.722836E+00  -0.491483E+02
   0.102926E+03   0.100103E+03   0.162883E+00   0.202898E+00  -0.476689E+02
   0.992355E+02   0.996445E+02   0.262124E+00   0.980831E+00  -0.504039E+02
   0.101314E+03   0.100417E+03   0.161784E+00   0.103298E+01  -0.502911E+02
   0.102075E+03   0.998325E+02   0.424515E+00   0.131787E+00  -0.473250E+02
   0.104773E+03   0.100175E+03   0.350813E+00   0.324047E-01  -0.490322E+02
   0.103410E+03   0.997617E+02   0.350813E+00   0.324047E-01  -0.464232E+02
   0.103647E+03   0.998862E+02   0.303344E+00   0.185740E+00  -0.466264E+02
   0.104392E+03   0.100239E+03   0.464403E-01   0.403659E+00  -0.485147E+02
   0.102459E+03   0.999593E+02   0.606395E-01   0.165408E+00  -0.469030E+02
   0.102706E+03   0.100133E+03   0.297549E+00   0.558347E+00  -0.476815E+02
   0.100606E+03   0.997082E+02   0.155342E+01   0.145204E+01  -0.514798E+02
   0.100864E+03   0.997082E+02   0.191660E+00   0.978680E+00  -0.491763E+02
   0.103373E+03   0.996512E+02   0.164531E+00   0.171724E-03  -0.466670E+02
   0.105762E+03   0.999245E+02   0.211307E+00   0.425055E+00  -0.477151E+02
   0.103367E+03   0.100067E+03   0.257181E+00   0.657854E-01  -0.475900E+02
   0.993070E+02   0.999705E+02   0.151503E+01   0.704601E+00  -0.510311E+02
   0.993070E+02   0.101266E+03   0.246397E+01   0.634848E+00  -0.516162E+02
   0.100449E+03   0.100694E+03   0.248890E+01   0.104980E+01  -0.509472E+02
   0.997678E+02   0.100014E+03   0.215856E+01   0.250648E+00  -0.483169E+02
   0.996690E+02   0.993026E+02   0.227018E+01   0.250648E+00  -0.483733E+02
   0.996690E+02   0.101195E+03   0.235330E+01   0.379364E+00  -0.488327E+02
   0.998280E+02   0.962749E+02   0.235330E+01   0.986147E+00  -0.514905E+02
   0.997160E+02   0.100461E+03   0.250238E+01   0.111757E+00  -0.481256E+02
   0.999604E+02   0.100089E+03   0.611696E+00   0.254253E+00  -0.486736E+02
   0.102018E+03   0.996968E+02   0.226578E+00   0.392277E-01  -0.466989E+02
   0.105059E+03   0.998714E+02   0.279192E+00   0.348744E+00  -0.471651E+02
   0.102046E+03   0.998317E+02   0.226478E+00   0.246598E+00  -0.467369E+02
   0.100658E+03   0.998317E+02   0.273866E+00   0.943809E+00  -0.489813E+02
   0.100039E+03   0.998151E+02   0.372401E+00   0.153759E+01  -0.520529E+02
   0.100039E+03   0.991890E+02   0.250022E+01   0.150007E+01  -0.519547E+02
   0.100304E+03   0.100627E+03   0.233502E+01   0.678637E+00  -0.498504E+02
   0.998823E+02   0.997001E+02   0.186957E+01   0.118219E+00  -0.475281E+02
   0.104239E+03   0.997001E+02   0.266200E+00   0.611074E-01  -0.466706E+02
   0.102000E+03   0.996813E+02   0.266200E+00   0.589358E+00  -0.475904E+02
   0.103303E+03   0.997462E+02   0.157796E+00   0.790223E+00  -0.478450E+02
   0.101264E+03   0.997462E+02   0.223140E+00   0.527565E+00  -0.475712E+02
   0.995650E+02   0.997462E+02   0.216436E+01   0.618301E-01  -0.488821E+02
   0.100128E+03   0.100910E+03   0.240502E+01   0.618301E-01  -0.495294E+02
   0.100128E+03   0.100152E+03   0.238530E+01   0.201869E+00  -0.490832E+02
   0.100177E+03   0.991831E+02   0.222442E+01   0.383947E+00  -0.487904E+02
   0.103996E+03   0.999879E+02   0.744997E-01   0.613342E+00  -0.473865E+02
   0.104095E+03   0.100338E+03   0.106561E+00   0.620248E+00  -0.489469E+02
   0.105420E+03   0.100331E+03   0.178453E+00   0.552965E+00  -0.494472E+02
   0.103350E+03   0.996400E+02   0.346491E+00   0.324040E+00  -0.470512E+02
   0.992552E+02   0.996400E+02   0.285413E+00   0.376745E+00  -0.490934E+02
   0.102534E+03   0.995157E+02   0.270307E+00   0.499308E+00  -0.480193E+02
   0.102362E+03   0.994306E+02   0.358210E+00   0.276792E+00  -0.484409E+02
   0.103429E+03   0.100067E+03   0.155042E+00   0.674370E+00  -0.476224E+02
   0.102191E+03   0.994027E+02   0.155042E+00   0.718788E+00  -0.491574E+02
   0.102434E+03   0.100273E+03   0.240259E+00   0.836898E+00  -0.487982E+02
   0.106418E+03   0.996326E+02   0.320623E+00   0.469099E+00  -0.486418E+02
   0.102884E+03   0.994790E+02   0.332361E+00   0.441049E+00  -0.481328E+02
