res1           res2           tau1           Y1_gamma1      LogPost        
   0.999885E+02   0.108118E+03   0.885275E+01   0.235258E+00  -0.162074E+03
   0.100020E+03   0.108244E+03   0.886218E+01   0.412234E+00  -0.162452E+03
   0.998125E+02   0.108369E+03   0.886218E+01   0.195439E+00  -0.162154E+03
   0.100054E+03   0.108352E+03   0.886218E+01   0.179369E+00  -0.162046E+03
   0.998390E+02   0.108467E+03   0.886218E+01   0.133524E+00  -0.161958E+03
   0.998410E+02   0.108467E+03   0.886718E+01   0.117319E+00  -0.161936E+03
   0.998937E+02   0.108160E+03   0.885386E+01   0.474939E+00  -0.162987E+03
   0.100000E+03   0.108211E+03   0.885386E+01   0.131886E+00  -0.161817E+03
   0.998125E+02   0.108058E+03   0.885986E+01   0.108589E+00  -0.162698E+03
   0.998566E+02   0.108565E+03   0.886573E+01   0.119131E+00  -0.162051E+03
   0.999412E+02   0.108422E+03   0.885360E+01   0.253030E+00  -0.161669E+03
   0.998436E+02   0.108283E+03   0.885360E+01   0.206066E+00  -0.161954E+03
   0.100022E+03   0.109010E+03   0.885360E+01   0.392242E+00  -0.164284E+03
   0.998140E+02   0.108080E+03   0.884966E+01   0.275392E+00  -0.162779E+03
   0.997965E+02   0.108739E+03   0.887058E+01   0.217791E+00  -0.163233E+03
   0.997965E+02   0.108528E+03   0.884393E+01   0.722840E+00  -0.166133E+03
   0.997054E+02   0.108484E+03   0.884757E+01   0.307379E+00  -0.163840E+03
   0.100002E+03   0.108441E+03   0.887264E+01   0.445110E+00  -0.162494E+03
   0.999215E+02   0.107672E+03   0.885148E+01   0.334592E+00  -0.164599E+03
   0.999076E+02   0.107916E+03   0.887091E+01   0.745111E+00  -0.166508E+03
   0.999865E+02   0.108396E+03   0.884907E+01   0.695985E+00  -0.164914E+03
   0.999402E+02   0.108137E+03   0.885335E+01   0.464458E+00  -0.162845E+03
   0.997464E+02   0.108665E+03   0.885686E+01   0.341009E+00  -0.163720E+03
