"res1"	"res2"	"tau1"	"Y1_gamma1"	"LogPost"
105.575	82.1849	7.66115	5.65845	-92.3425
103.739	84.2099	8.03666	4.64132	-90.8461
103.934	88.6736	7.8118	5.11445	-92.8751
103.408	78.7257	7.7009	4.33497	-94.3903
102.807	85.2367	7.6419	4.93722	-91.8358
105.4	86.303	7.98571	4.93647	-91.9638
104.944	85.7957	7.73654	4.74267	-91.3447
104.112	79.6347	7.75029	6.21842	-93.4298
106.467	78.1927	7.98627	6.38529	-96.0147
103.276	79.0019	7.79548	6.30493	-94.1409
107.923	87.4336	7.70641	6.26883	-97.3831
103.076	79.7579	8.07157	4.73194	-93.0505
105.374	82.6424	7.58675	4.48867	-91.6947
104.598	84.5692	7.95219	5.24016	-91.065
102.744	81.2351	7.93819	4.2372	-93.2181
104.638	83.5369	7.97498	5.63885	-91.4974
105.68	80.3954	7.9042	8.00529	-96.9943
102.955	89.392	7.96432	4.94827	-94.2728
104.567	81.2809	7.92813	4.26729	-91.8684
104.237	83.9744	7.96485	4.67618	-90.7147
105.347	83.3761	7.69765	5.35574	-91.624
105.924	84.7506	7.85614	5.01939	-92.2065
104.503	82.9568	7.87135	5.23068	-91.0595
104.363	85.4756	8.05458	4.66876	-90.9841
104.297	85.4756	7.71443	5.2506	-91.1828
104.204	82.1382	7.62824	4.67662	-91.0235
102.412	87.52	7.99455	4.91719	-93.4887
104.293	85.0339	7.78646	4.69005	-90.8489
104.293	84.2401	7.87527	4.76674	-90.7281
103.473	79.2142	7.70664	4.87226	-93.045
105.803	85.4624	7.7584	3.36291	-96.6072
104.456	80.8883	7.70962	4.54148	-91.7458
104.104	85.9588	7.92334	5.82601	-91.9878
104.473	82.6322	7.99796	5.83251	-91.8305
104.474	84.6291	7.97722	5.24328	-91.0399
104.104	78.9318	7.97722	5.43913	-93.0555
104.865	83.6665	7.74601	4.28294	-91.2189
104.883	88.3751	7.83838	6.04249	-93.4864
104.089	77.0805	7.88226	7.09336	-96.2626
102.938	84.8417	7.68303	4.50971	-91.7607
103.293	84.1212	7.85015	5.81395	-91.9517
106.095	83.3856	7.73719	5.31287	-92.517
103.906	86.9291	7.89774	4.25894	-92.1548
104.022	84.6653	7.87034	5.00931	-90.8604
105.336	80.9548	7.78715	5.59219	-92.4648
103.876	81.8199	7.93022	4.62002	-91.2262
102.89	82.9982	7.89194	3.8646	-93.219
106.438	78.3018	7.71424	5.13426	-95.7171
103.473	80.2221	8.01554	5.97099	-92.9526
103.048	87.9559	7.64275	4.1127	-94.2121
105.231	85.789	7.70167	5.0748	-91.6195
102.575	81.4658	8.03895	6.30595	-93.6123
104.759	85.7209	7.64316	4.18067	-91.6957
105.756	82.6369	8.07612	5.42398	-92.2227
105.092	87.5514	7.68133	4.16679	-93.2653
104.485	85.7008	7.98885	5.23605	-91.2647
105.844	84.3519	7.83183	4.7922	-92.0577
101.506	84.9146	7.95579	5.81354	-94.2287
104.835	80.811	7.67827	4.44416	-92.0778
102.544	84.0922	7.70253	5.56232	-92.3372
103.505	83.3409	7.59374	5.55926	-91.5096
