"res1"	"res2"	"tau1"	"Y1_gamma1"	"LogPost"
117.238	108.504	4.66238	5.88646	-189.252
115.816	108.855	4.86953	5.72944	-190.806
114.729	108.482	4.48021	6.60393	-193.397
117.685	109.028	4.38754	5.9336	-191.991
115.192	108.964	4.55759	6.09631	-190.866
117.073	108.433	4.65145	5.57792	-188.979
115.595	108.433	4.70667	5.52087	-189.271
116.791	107.933	4.71531	5.30426	-189.276
116.128	108.266	4.71531	4.90477	-189.855
116.854	108.581	4.70406	4.61289	-190.779
115.652	109.448	4.71525	5.3364	-189.473
116.333	109.307	4.71118	5.86288	-189.141
115.05	107.539	4.87373	6.16893	-191.886
116.168	108.098	4.49666	6.36301	-192.492
116.079	109.844	4.63848	6.08969	-189.852
116.192	109.154	5.85967	5.07831	-193.22
118.081	108.903	5.80907	6.209	-194.972
116.234	109.807	4.94794	5.80104	-191.343
116.995	109.544	5.24375	5.80104	-192.037
116.005	109.634	4.3532	5.13511	-192.193
116.341	109.257	4.72367	5.34262	-188.985
115.501	109.327	4.62008	4.81605	-190.717
116.798	109.925	4.75624	5.20936	-189.699
115.823	108.983	4.64852	5.02265	-189.609
116.168	109.039	4.65089	5.63051	-188.918
119.193	109.643	4.67047	7.00765	-193.825
113.946	109.553	4.26639	5.88958	-193.58
114.402	107.776	6.73594	5.36102	-195.544
114.113	109.915	4.62255	5.30629	-192.425
116.609	107.756	5.02284	6.69742	-192.733
117.741	110.48	4.75653	5.32958	-190.999
118.081	108.597	4.74964	6.09529	-190.217
116.682	109.658	4.24648	6.04837	-191.497
115.826	107.997	4.85089	5.69044	-191.004
115.9	109.224	5.02498	5.21411	-191.669
118.069	108.524	4.55996	6.30678	-190.569
118.411	107.487	4.62701	5.83406	-191.094
114.664	109.293	4.58838	5.08744	-191.191
117.085	107.128	4.58838	5.44503	-190.289
115.38	108.604	4.62487	7.04267	-192.097
116.013	108.438	4.38873	5.9923	-191.833
115.639	108.923	5.26764	6.01375	-191.159
116.956	110.086	4.59003	5.55701	-189.676
115.361	106.744	5.2059	5.72234	-192.438
115.669	110.486	4.94615	5.99894	-192.129
117.013	108.592	4.56808	6.43251	-190.107
117.867	109.373	4.56808	6.13229	-190.168
114.761	108.272	5.51824	5.87185	-191.702
114.322	105.768	5.88462	6.31004	-194.732
115.509	110.296	6.90874	6.36673	-196.651
114.706	107.944	8.41034	7.2056	-197.998
113.245	104.838	8.94699	6.57161	-196.099
112.918	112.004	8.48338	7.40272	-200.075
112.096	105.503	8.54138	6.70729	-197.382
112.799	99.5301	9.02925	6.88604	-199.189
112.7	97.7123	9.97783	6.59849	-193.203
112.576	99.0049	9.79471	6.19127	-192.987
112.67	106.686	9.07706	5.71244	-196.565
115.208	98.4534	9.56263	6.38735	-200.12
112.742	89.7108	9.85662	6.1475	-192.931
112.289	88.7797	9.77229	5.89272	-193.577
112.944	92.972	9.90809	6.22894	-192.383
112.559	91.5014	9.90809	5.4539	-192.93
113.329	84.203	9.90809	5.77792	-195.194
112.789	95.3486	9.86555	6.77134	-193.294
113.823	92.7828	9.86555	6.21744	-192.684
113.153	94.6442	9.84356	5.10578	-193.102
113.127	92.0304	9.78805	6.54449	-192.9
114.343	89.8425	9.84978	6.21848	-193.861
113.481	89.9372	9.84978	6.37353	-193.065
113.119	93.8917	9.8507	6.58317	-192.835
112.817	103.52	9.8507	5.70349	-194.562
113.525	92.7648	9.9773	5.51513	-192.455
114.45	91.6511	9.9773	6.21077	-193.7
