res1           Y1_gamma1      LogPost        
   0.855378E+02   0.137314E+01  -0.841173E+01
   0.879531E+02   0.344713E+01  -0.927467E+01
   0.866426E+02   0.156636E+01  -0.754718E+01
   0.853765E+02   0.416902E+01  -0.102101E+02
   0.886388E+02   0.280742E+01  -0.899716E+01
   0.877021E+02   0.195244E+01  -0.791138E+01
   0.892270E+02   0.258667E+01  -0.927461E+01
   0.855678E+02   0.644005E+00  -0.808140E+01
   0.864096E+02   0.645282E+00  -0.687514E+01
   0.877749E+02   0.158319E+01  -0.765552E+01
   0.881720E+02   0.158319E+01  -0.794265E+01
   0.869685E+02   0.799438E+00  -0.683974E+01
   0.830161E+02   0.505963E+01  -0.118176E+02
   0.854017E+02   0.241209E+01  -0.910322E+01
   0.861584E+02   0.125100E+01  -0.757378E+01
   0.876085E+02   0.434952E+01  -0.995532E+01
   0.841927E+02   0.821574E+01  -0.125166E+02
   0.893445E+02   0.136932E+02  -0.142248E+02
   0.850319E+02   0.217826E+01  -0.938924E+01
   0.878068E+02   0.704285E+00  -0.758481E+01
   0.878532E+02   0.150155E+01  -0.765342E+01
   0.873922E+02   0.260748E+01  -0.846282E+01
   0.866550E+02   0.127371E+01  -0.726541E+01
   0.885489E+02   0.374871E+00  -0.102869E+02
   0.859493E+02   0.217242E+01  -0.849503E+01
   0.873323E+02   0.193980E+01  -0.782019E+01
   0.859957E+02   0.447387E+01  -0.102125E+02
   0.878552E+02   0.300085E+01  -0.887835E+01
   0.871937E+02   0.135453E+01  -0.727211E+01
   0.863431E+02   0.637023E+00  -0.691914E+01
   0.890700E+02   0.266405E+01  -0.918282E+01
   0.869170E+02   0.199016E+01  -0.788630E+01
   0.880595E+02   0.253413E+01  -0.853133E+01
   0.891186E+02   0.150692E+01  -0.922064E+01
   0.869788E+02   0.481456E+01  -0.103025E+02
   0.907807E+02   0.336418E+01  -0.108663E+02
   0.852094E+02   0.530011E+01  -0.109322E+02
   0.901981E+02   0.430309E+01  -0.106713E+02
   0.859393E+02   0.136810E+01  -0.788840E+01
   0.875220E+02   0.447034E+01  -0.100425E+02
   0.882087E+02   0.844357E+00  -0.818510E+01
   0.866892E+02   0.171252E+00  -0.657017E+01
   0.864361E+02   0.130803E+01  -0.740857E+01
   0.867208E+02   0.181742E+01  -0.776363E+01
   0.903104E+02   0.414759E+01  -0.106707E+02
   0.886847E+02   0.719078E+01  -0.117790E+02
   0.869969E+02   0.136224E+00  -0.670969E+01
   0.867232E+02   0.136224E+00  -0.657024E+01
   0.866340E+02   0.981379E+00  -0.701533E+01
   0.866340E+02   0.995964E+00  -0.702756E+01
   0.862946E+02   0.114829E+01  -0.736814E+01
   0.870328E+02   0.756680E+00  -0.683254E+01
   0.870504E+02   0.120406E+01  -0.713348E+01
   0.870626E+02   0.912025E+00  -0.692407E+01
   0.854425E+02   0.487711E+00  -0.834506E+01
   0.861553E+02   0.905709E+00  -0.729967E+01
   0.865570E+02   0.268361E+00  -0.660439E+01
   0.867336E+02   0.268361E+00  -0.659286E+01
   0.871388E+02   0.722816E+00  -0.686193E+01
   0.880474E+02   0.192394E+01  -0.804517E+01
   0.865908E+02   0.127153E+01  -0.729096E+01
   0.870262E+02   0.138411E+01  -0.728902E+01
   0.857227E+02   0.609862E-01  -0.758880E+01
   0.888300E+02   0.167845E+01  -0.868864E+01
   0.866254E+02   0.939980E-01  -0.655930E+01
   0.893315E+02   0.170950E+01  -0.943091E+01
   0.873192E+02   0.798302E+00  -0.699346E+01
   0.859911E+02   0.100650E+01  -0.756524E+01
   0.877074E+02   0.201873E+01  -0.797042E+01
   0.881879E+02   0.196667E+01  -0.815940E+01
   0.858415E+02   0.219974E+01  -0.859579E+01
   0.908016E+02   0.413346E+01  -0.109838E+02
   0.851170E+02   0.646938E+01  -0.115689E+02
   0.872082E+02   0.159430E+01  -0.748513E+01
   0.878787E+02   0.231928E+01  -0.828669E+01
   0.885581E+02   0.105014E+01  -0.863470E+01
   0.882741E+02   0.258214E+01  -0.865561E+01
   0.880274E+02   0.320216E+00  -0.860106E+01
