res1           res2           tau1           Y1_gamma1      LogPost        
   0.100617E+03   0.114069E+03   0.567411E+01   0.336529E+01  -0.854908E+02
   0.101527E+03   0.111924E+03   0.578991E+01   0.389443E+01  -0.861148E+02
   0.100523E+03   0.115603E+03   0.580004E+01   0.343740E+01  -0.868683E+02
   0.100582E+03   0.115647E+03   0.547237E+01   0.368323E+01  -0.864607E+02
   0.100301E+03   0.113316E+03   0.557492E+01   0.403546E+01  -0.851566E+02
   0.101024E+03   0.113533E+03   0.618824E+01   0.359900E+01  -0.850571E+02
   0.101045E+03   0.115289E+03   0.634100E+01   0.426516E+01  -0.859414E+02
   0.101119E+03   0.114923E+03   0.628979E+01   0.460042E+01  -0.860579E+02
   0.100455E+03   0.110329E+03   0.576591E+01   0.441424E+01  -0.881657E+02
   0.100847E+03   0.110956E+03   0.586004E+01   0.422919E+01  -0.870791E+02
   0.101747E+03   0.112397E+03   0.633541E+01   0.385413E+01  -0.858860E+02
   0.100338E+03   0.113476E+03   0.613485E+01   0.520130E+01  -0.868897E+02
   0.101362E+03   0.114358E+03   0.582192E+01   0.414705E+01  -0.853457E+02
   0.102446E+03   0.107138E+03   0.536021E+01   0.635399E+01  -0.959209E+02
   0.100515E+03   0.113943E+03   0.580273E+01   0.435647E+01  -0.853402E+02
   0.996961E+02   0.113521E+03   0.565761E+01   0.481980E+01  -0.864988E+02
   0.101961E+03   0.114533E+03   0.622817E+01   0.424922E+01  -0.859852E+02
   0.100420E+03   0.114528E+03   0.554114E+01   0.380848E+01  -0.853068E+02
   0.100437E+03   0.114130E+03   0.579908E+01   0.443036E+01  -0.854987E+02
   0.996898E+02   0.113147E+03   0.576186E+01   0.293905E+01  -0.882044E+02
   0.100549E+03   0.114218E+03   0.578465E+01   0.340702E+01  -0.854976E+02
   0.998986E+02   0.113605E+03   0.567648E+01   0.321783E+01  -0.864582E+02
   0.100256E+03   0.114085E+03   0.630196E+01   0.397890E+01  -0.852025E+02
   0.977895E+02   0.113106E+03   0.627037E+01   0.585934E+01  -0.908822E+02
   0.102264E+03   0.114110E+03   0.609430E+01   0.391889E+01  -0.861426E+02
   0.101340E+03   0.114580E+03   0.548528E+01   0.413225E+01  -0.854330E+02
   0.100195E+03   0.112351E+03   0.559706E+01   0.452730E+01  -0.860662E+02
   0.100362E+03   0.112305E+03   0.583446E+01   0.394393E+01  -0.856060E+02
   0.101422E+03   0.113859E+03   0.616540E+01   0.393829E+01  -0.851424E+02
   0.986749E+02   0.112646E+03   0.537434E+01   0.492031E+01  -0.893086E+02
   0.995072E+02   0.112450E+03   0.577037E+01   0.437509E+01  -0.864476E+02
   0.101037E+03   0.111590E+03   0.607382E+01   0.410775E+01  -0.862379E+02
   0.100326E+03   0.112259E+03   0.592453E+01   0.354880E+01  -0.859698E+02
   0.101207E+03   0.112193E+03   0.612863E+01   0.367414E+01  -0.857834E+02
   0.969958E+02   0.114564E+03   0.634206E+01   0.510812E+01  -0.918012E+02
   0.101058E+03   0.113524E+03   0.607456E+01   0.290991E+01  -0.869796E+02
   0.100304E+03   0.116507E+03   0.551678E+01   0.400933E+01  -0.876499E+02
   0.100791E+03   0.114859E+03   0.548384E+01   0.442228E+01  -0.857450E+02
   0.101022E+03   0.117127E+03   0.553933E+01   0.416993E+01  -0.885737E+02
   0.984089E+02   0.115016E+03   0.628498E+01   0.476185E+01  -0.886244E+02
   0.100267E+03   0.115156E+03   0.555054E+01   0.419559E+01  -0.859148E+02
   0.101688E+03   0.114180E+03   0.560726E+01   0.401950E+01  -0.854480E+02
   0.102883E+03   0.114180E+03   0.548295E+01   0.344080E+01  -0.882763E+02
   0.101918E+03   0.116812E+03   0.551723E+01   0.341807E+01  -0.901604E+02
   0.101007E+03   0.116609E+03   0.629689E+01   0.413825E+01  -0.876255E+02
   0.102305E+03   0.113165E+03   0.626384E+01   0.441069E+01  -0.863642E+02
   0.100816E+03   0.111675E+03   0.554825E+01   0.343324E+01  -0.867636E+02
   0.100279E+03   0.114685E+03   0.585516E+01   0.388965E+01  -0.854699E+02
   0.996414E+02   0.115229E+03   0.634393E+01   0.387426E+01  -0.865850E+02
   0.998679E+02   0.114081E+03   0.563058E+01   0.397499E+01  -0.855298E+02
   0.996378E+02   0.112746E+03   0.577392E+01   0.492981E+01  -0.868989E+02
   0.999357E+02   0.113403E+03   0.591288E+01   0.401468E+01  -0.854170E+02
   0.100455E+03   0.112992E+03   0.582333E+01   0.305552E+01  -0.866217E+02
   0.102359E+03   0.112047E+03   0.594054E+01   0.562806E+01  -0.889053E+02
   0.100975E+03   0.113805E+03   0.630702E+01   0.382365E+01  -0.849472E+02
   0.102059E+03   0.114052E+03   0.619192E+01   0.372199E+01  -0.859228E+02
   0.995876E+02   0.112714E+03   0.576206E+01   0.481090E+01  -0.867574E+02
   0.100928E+03   0.113079E+03   0.635769E+01   0.328446E+01  -0.856831E+02
   0.100827E+03   0.111702E+03   0.633608E+01   0.295172E+01  -0.886565E+02
   0.101575E+03   0.108756E+03   0.551533E+01   0.444713E+01  -0.915834E+02
   0.101370E+03   0.112316E+03   0.629342E+01   0.359823E+01  -0.858416E+02
   0.100500E+03   0.113952E+03   0.627816E+01   0.373953E+01  -0.850546E+02
   0.100092E+03   0.114133E+03   0.611181E+01   0.398022E+01  -0.853361E+02
   0.100678E+03   0.113740E+03   0.611379E+01   0.353878E+01  -0.851208E+02
   0.100533E+03   0.113841E+03   0.567085E+01   0.351087E+01  -0.852166E+02
   0.100140E+03   0.115624E+03   0.586126E+01   0.420736E+01  -0.864632E+02
   0.101122E+03   0.114158E+03   0.637821E+01   0.391632E+01  -0.850673E+02
   0.100025E+03   0.112766E+03   0.621047E+01   0.336008E+01  -0.861925E+02
   0.103156E+03   0.113113E+03   0.574148E+01   0.536072E+01  -0.889269E+02
   0.102685E+03   0.113448E+03   0.554486E+01   0.433465E+01  -0.868416E+02
   0.100338E+03   0.112995E+03   0.602943E+01   0.411129E+01  -0.852636E+02
   0.973912E+02   0.114210E+03   0.611427E+01   0.482607E+01  -0.905999E+02
   0.982280E+02   0.111274E+03   0.625456E+01   0.403669E+01  -0.902454E+02
   0.101675E+03   0.113361E+03   0.637019E+01   0.385026E+01  -0.853483E+02
   0.100309E+03   0.113771E+03   0.573719E+01   0.369929E+01  -0.851492E+02
   0.100621E+03   0.112340E+03   0.587714E+01   0.473148E+01  -0.862258E+02
   0.102242E+03   0.115100E+03   0.599725E+01   0.360785E+01  -0.870896E+02
   0.101849E+03   0.114077E+03   0.570429E+01   0.298680E+01  -0.875468E+02
   0.100457E+03   0.115200E+03   0.588605E+01   0.436160E+01  -0.859917E+02
   0.998796E+02   0.112292E+03   0.530883E+01   0.448532E+01  -0.877813E+02
   0.100421E+03   0.111605E+03   0.615952E+01   0.448965E+01  -0.865214E+02
   0.980665E+02   0.114762E+03   0.637894E+01   0.522904E+01  -0.896102E+02
   0.100587E+03   0.112905E+03   0.562615E+01   0.448367E+01  -0.855886E+02
   0.101703E+03   0.113815E+03   0.586651E+01   0.386621E+01  -0.853632E+02
   0.102928E+03   0.111298E+03   0.593225E+01   0.388263E+01  -0.891415E+02
   0.959587E+02   0.114868E+03   0.431598E+01   0.801122E+01  -0.101902E+03
   0.100621E+03   0.112305E+03   0.638515E+01   0.551897E+01  -0.878601E+02
   0.101505E+03   0.114703E+03   0.601339E+01   0.406285E+01  -0.855727E+02
   0.994073E+02   0.112147E+03   0.616481E+01   0.504194E+01  -0.875943E+02
   0.102055E+03   0.111479E+03   0.605093E+01   0.444675E+01  -0.872000E+02
   0.986324E+02   0.112459E+03   0.605418E+01   0.476939E+01  -0.880885E+02
   0.998885E+02   0.114676E+03   0.601009E+01   0.478247E+01  -0.865279E+02
   0.100325E+03   0.111479E+03   0.557263E+01   0.339919E+01  -0.873766E+02
   0.996205E+02   0.116446E+03   0.586019E+01   0.510709E+01  -0.886647E+02
   0.100417E+03   0.114448E+03   0.549829E+01   0.396416E+01  -0.852554E+02
   0.101198E+03   0.114338E+03   0.547187E+01   0.464146E+01  -0.858631E+02
   0.102574E+03   0.116489E+03   0.602053E+01   0.476197E+01  -0.889299E+02
   0.101232E+03   0.113718E+03   0.565794E+01   0.413058E+01  -0.851193E+02
   0.100821E+03   0.112409E+03   0.552476E+01   0.413058E+01  -0.854588E+02
   0.100712E+03   0.113054E+03   0.579465E+01   0.458191E+01  -0.856688E+02
   0.100813E+03   0.114424E+03   0.614302E+01   0.390834E+01  -0.851354E+02
   0.101081E+03   0.113483E+03   0.551462E+01   0.290083E+01  -0.870412E+02
   0.993718E+02   0.114115E+03   0.573865E+01   0.376884E+01  -0.863214E+02
   0.101555E+03   0.115469E+03   0.560980E+01   0.385257E+01  -0.863319E+02
   0.101221E+03   0.112721E+03   0.631276E+01   0.397932E+01  -0.852774E+02
   0.100883E+03   0.113883E+03   0.632627E+01   0.336263E+01  -0.854020E+02
   0.100266E+03   0.115108E+03   0.576379E+01   0.443837E+01  -0.860792E+02
   0.100389E+03   0.114438E+03   0.557854E+01   0.374423E+01  -0.852976E+02
   0.100389E+03   0.114488E+03   0.600850E+01   0.454634E+01  -0.857991E+02
   0.101356E+03   0.112769E+03   0.593835E+01   0.356837E+01  -0.855075E+02
   0.101937E+03   0.111922E+03   0.590215E+01   0.369001E+01  -0.867288E+02
   0.102889E+03   0.112661E+03   0.633328E+01   0.410053E+01  -0.874537E+02
   0.999295E+02   0.112992E+03   0.575296E+01   0.410053E+01  -0.855555E+02
   0.101351E+03   0.113727E+03   0.610220E+01   0.402838E+01  -0.851151E+02
   0.101436E+03   0.114556E+03   0.581507E+01   0.389487E+01  -0.854079E+02
   0.100296E+03   0.114028E+03   0.588374E+01   0.367975E+01  -0.852216E+02
   0.102211E+03   0.112533E+03   0.544769E+01   0.386048E+01  -0.863885E+02
   0.100195E+03   0.114425E+03   0.626655E+01   0.468513E+01  -0.860733E+02
   0.101124E+03   0.114568E+03   0.576263E+01   0.317426E+01  -0.863141E+02
   0.101838E+03   0.112494E+03   0.591988E+01   0.403458E+01  -0.858855E+02
