X1_obs         X1_true        Y1_obs         Y1_unbiased    Y1_sim         Y1_res         Y1_stdres      
   0.562098E+00   0.562098E+00   0.997321E+02   0.997321E+02   0.100957E+03  -0.122490E+01  -0.296278E+00
   0.579524E+00   0.579524E+00   0.100177E+03   0.100177E+03   0.100957E+03  -0.780330E+00  -0.196651E+00
   0.921339E+00   0.921339E+00   0.975086E+02   0.975086E+02   0.100957E+03  -0.344843E+01  -0.877894E+00
   0.109251E+01   0.109251E+01   0.952394E+02   0.952394E+02   0.100957E+03  -0.571760E+01  -0.131126E+01
   0.149678E+01   0.149678E+01   0.961644E+02   0.961644E+02   0.100957E+03  -0.479263E+01  -0.118205E+01
   0.167723E+01   0.167723E+01   0.988613E+02   0.988613E+02   0.100957E+03  -0.209572E+01  -0.478399E+00
   0.198350E+01   0.198350E+01   0.102975E+03   0.102975E+03   0.100957E+03   0.201753E+01   0.481545E+00
   0.207664E+01   0.207664E+01   0.101609E+03   0.101609E+03   0.100957E+03   0.651565E+00   0.165778E+00
   0.208578E+01   0.208578E+01   0.101764E+03   0.101764E+03   0.100957E+03   0.807359E+00   0.204591E+00
   0.235489E+01   0.235489E+01   0.102236E+03   0.102236E+03   0.100957E+03   0.127881E+01   0.322978E+00
   0.341649E+01   0.341649E+01   0.104166E+03   0.104166E+03   0.100957E+03   0.320891E+01   0.799712E+00
   0.364767E+01   0.364767E+01   0.103139E+03   0.103139E+03   0.100957E+03   0.218213E+01   0.520710E+00
   0.378891E+01   0.378891E+01   0.102161E+03   0.102161E+03   0.100957E+03   0.120377E+01   0.303347E+00
   0.412436E+01   0.412436E+01   0.101719E+03   0.101719E+03   0.100957E+03   0.761511E+00   0.194138E+00
   0.419606E+01   0.419606E+01   0.100100E+03   0.100100E+03   0.100957E+03  -0.857265E+00  -0.203220E+00
   0.439167E+01   0.439167E+01   0.100104E+03   0.100104E+03   0.100957E+03  -0.852808E+00  -0.217799E+00
   0.457377E+01   0.457377E+01   0.102342E+03   0.102342E+03   0.100957E+03   0.138465E+01   0.339774E+00
   0.514274E+01   0.514274E+01   0.101674E+03   0.101674E+03   0.100957E+03   0.717147E+00   0.182738E+00
   0.544229E+01   0.544229E+01   0.103414E+03   0.103414E+03   0.100957E+03   0.245700E+01   0.601678E+00
   0.639954E+01   0.639954E+01   0.117087E+03   0.117087E+03   0.113544E+03   0.354294E+01   0.876010E+00
   0.640713E+01   0.640713E+01   0.117610E+03   0.117610E+03   0.113544E+03   0.406615E+01   0.103393E+01
   0.669942E+01   0.669942E+01   0.118032E+03   0.118032E+03   0.113544E+03   0.448801E+01   0.110877E+01
   0.766938E+01   0.766938E+01   0.116642E+03   0.116642E+03   0.113544E+03   0.309768E+01   0.705683E+00
   0.796056E+01   0.796056E+01   0.119076E+03   0.119076E+03   0.113544E+03   0.553234E+01   0.128734E+01
   0.819911E+01   0.819911E+01   0.117239E+03   0.117239E+03   0.113544E+03   0.369524E+01   0.924713E+00
   0.841601E+01   0.841601E+01   0.115040E+03   0.115040E+03   0.113544E+03   0.149627E+01   0.359867E+00
   0.852964E+01   0.852964E+01   0.117271E+03   0.117271E+03   0.113544E+03   0.372688E+01   0.931601E+00
   0.880459E+01   0.880459E+01   0.102636E+03   0.102636E+03   0.113544E+03  -0.109076E+02  -0.269498E+01
   0.913465E+01   0.913465E+01   0.105963E+03   0.105963E+03   0.113544E+03  -0.758108E+01  -0.177737E+01
   0.972069E+01   0.972069E+01   0.103078E+03   0.103078E+03   0.113544E+03  -0.104657E+02  -0.257167E+01
