X1_obs         X1_true        Y1_obs         Y1_unbiased    Y1_sim         Y1_res         Y1_stdres      
   0.639954E+01   0.639954E+01   0.117087E+03   0.117087E+03   0.117357E+03  -0.270063E+00  -0.219247E+00
   0.640713E+01   0.640713E+01   0.117610E+03   0.117610E+03   0.117357E+03   0.253148E+00   0.319843E+00
   0.669942E+01   0.669942E+01   0.118032E+03   0.118032E+03   0.117357E+03   0.675011E+00   0.543198E+00
   0.766938E+01   0.766938E+01   0.116642E+03   0.116642E+03   0.117357E+03  -0.715320E+00  -0.339903E+00
   0.796056E+01   0.796056E+01   0.119076E+03   0.119076E+03   0.117357E+03   0.171934E+01   0.902612E+00
   0.819911E+01   0.819911E+01   0.117239E+03   0.117239E+03   0.117357E+03  -0.117758E+00  -0.110834E+00
   0.841601E+01   0.841601E+01   0.115040E+03   0.115040E+03   0.117357E+03  -0.231673E+01  -0.148080E+01
   0.852964E+01   0.852964E+01   0.117271E+03   0.117271E+03   0.117357E+03  -0.861183E-01  -0.798147E-01
   0.880459E+01   0.880459E+01   0.102636E+03   0.102636E+03   0.103442E+03  -0.805579E+00  -0.648890E+00
   0.913465E+01   0.913465E+01   0.105963E+03   0.105963E+03   0.103442E+03   0.252092E+01   0.137668E+01
   0.972069E+01   0.972069E+01   0.103078E+03   0.103078E+03   0.103442E+03  -0.363706E+00  -0.277172E+00
