res1           res2           tau1           Y1_gamma1      LogPost        
   0.100621E+03   0.956286E+02   0.724438E+00   0.819572E+00  -0.111184E+02
   0.100462E+03   0.967938E+02   0.571387E+00   0.112367E+01  -0.125973E+02
   0.971050E+02   0.100932E+03   0.154360E+01   0.400362E+01  -0.149199E+02
   0.998465E+02   0.978364E+02   0.876913E+00   0.327901E+00  -0.936809E+01
   0.102864E+03   0.100729E+03   0.601490E+00   0.666303E+01  -0.179164E+02
   0.986225E+02   0.989518E+02   0.163515E+01   0.252862E+01  -0.132084E+02
   0.101483E+03   0.964740E+02   0.794832E+00   0.471246E+00  -0.105807E+02
   0.989000E+02   0.980366E+02   0.127507E+01   0.127375E+01  -0.120149E+02
   0.998829E+02   0.972050E+02   0.145399E+01   0.118615E+01  -0.129966E+02
   0.101821E+03   0.983625E+02   0.691540E+00   0.182643E+01  -0.125629E+02
   0.101007E+03   0.976943E+02   0.712096E+00   0.111268E+00  -0.968192E+01
   0.943175E+02   0.976681E+02   0.743540E+00   0.341467E+01  -0.161450E+02
   0.991546E+02   0.972853E+02   0.138347E+01   0.173863E+01  -0.123313E+02
   0.971440E+02   0.963605E+02   0.136468E+01   0.127307E+01  -0.129651E+02
   0.980268E+02   0.971122E+02   0.133411E+01   0.136798E+01  -0.118758E+02
   0.998109E+02   0.944954E+02   0.589559E+00   0.129064E+01  -0.135445E+02
   0.993611E+02   0.964750E+02   0.940949E+00   0.115951E+01  -0.108610E+02
   0.993008E+02   0.977358E+02   0.870355E+00   0.126187E+00  -0.947676E+01
   0.996673E+02   0.970632E+02   0.628697E+00   0.432740E+00  -0.887017E+01
   0.100509E+03   0.970839E+02   0.839379E+00   0.934538E+00  -0.964909E+01
   0.101335E+03   0.979375E+02   0.692385E+00   0.768004E+00  -0.108373E+02
   0.100282E+03   0.962645E+02   0.678702E+00   0.280886E+00  -0.956995E+01
   0.994052E+02   0.969643E+02   0.678702E+00   0.163495E+00  -0.889127E+01
   0.988677E+02   0.964813E+02   0.874513E+00   0.120627E+01  -0.106200E+02
