res1           Y1_gamma1      LogPost        
   0.104802E+03   0.554152E+01  -0.191645E+03
   0.105226E+03   0.540393E+01  -0.192312E+03
   0.102975E+03   0.591751E+01  -0.192964E+03
   0.104261E+03   0.554240E+01  -0.191437E+03
   0.103853E+03   0.638223E+01  -0.192264E+03
   0.104298E+03   0.705138E+01  -0.193651E+03
   0.104682E+03   0.584419E+01  -0.191564E+03
   0.102941E+03   0.588355E+01  -0.193032E+03
   0.103974E+03   0.627003E+01  -0.192008E+03
   0.103684E+03   0.505251E+01  -0.192562E+03
   0.104925E+03   0.582418E+01  -0.191748E+03
   0.104052E+03   0.575370E+01  -0.191482E+03
   0.104644E+03   0.599898E+01  -0.191654E+03
   0.103887E+03   0.568838E+01  -0.191572E+03
   0.105363E+03   0.585821E+01  -0.192351E+03
   0.105144E+03   0.562768E+01  -0.192009E+03
   0.104688E+03   0.562768E+01  -0.191530E+03
   0.103595E+03   0.592997E+01  -0.191939E+03
   0.104859E+03   0.501533E+01  -0.192559E+03
   0.103564E+03   0.598372E+01  -0.192015E+03
   0.105418E+03   0.565962E+01  -0.192460E+03
   0.103402E+03   0.571884E+01  -0.192137E+03
   0.104709E+03   0.631457E+01  -0.192094E+03
   0.104938E+03   0.612303E+01  -0.191994E+03
   0.103379E+03   0.588936E+01  -0.192207E+03
   0.105130E+03   0.572833E+01  -0.191973E+03
   0.104027E+03   0.510528E+01  -0.192093E+03
   0.104692E+03   0.570475E+01  -0.191529E+03
   0.105229E+03   0.726562E+01  -0.194699E+03
   0.105540E+03   0.513541E+01  -0.193510E+03
   0.103880E+03   0.593072E+01  -0.191672E+03
   0.105773E+03   0.536897E+01  -0.193604E+03
   0.103274E+03   0.570197E+01  -0.192355E+03
   0.105546E+03   0.526803E+01  -0.193205E+03
   0.103686E+03   0.580801E+01  -0.191777E+03
   0.104102E+03   0.621945E+01  -0.191879E+03
   0.104148E+03   0.605234E+01  -0.191653E+03
   0.104579E+03   0.566701E+01  -0.191466E+03
   0.103985E+03   0.495556E+01  -0.192530E+03
   0.104906E+03   0.540875E+01  -0.191852E+03
   0.103807E+03   0.596523E+01  -0.191755E+03
   0.104512E+03   0.535597E+01  -0.191615E+03
   0.104512E+03   0.567771E+01  -0.191440E+03
   0.104060E+03   0.594830E+01  -0.191585E+03
   0.105648E+03   0.543374E+01  -0.193167E+03
   0.103929E+03   0.631893E+01  -0.192110E+03
   0.104385E+03   0.636521E+01  -0.192079E+03
   0.104069E+03   0.550917E+01  -0.191507E+03
   0.105269E+03   0.634749E+01  -0.192670E+03
   0.103857E+03   0.554876E+01  -0.191625E+03
   0.104685E+03   0.493912E+01  -0.192619E+03
   0.105461E+03   0.563337E+01  -0.192556E+03
   0.104087E+03   0.611971E+01  -0.191750E+03
   0.102707E+03   0.585206E+01  -0.193602E+03
   0.104704E+03   0.540732E+01  -0.191666E+03
   0.104696E+03   0.492312E+01  -0.192681E+03
   0.102671E+03   0.541280E+01  -0.194095E+03
   0.104436E+03   0.569537E+01  -0.191421E+03
   0.103439E+03   0.599625E+01  -0.192185E+03
   0.104247E+03   0.603378E+01  -0.191614E+03
   0.104600E+03   0.634400E+01  -0.192092E+03
   0.105266E+03   0.639689E+01  -0.192744E+03
   0.104625E+03   0.582438E+01  -0.191523E+03
   0.103694E+03   0.524214E+01  -0.192127E+03
   0.104046E+03   0.590122E+01  -0.191555E+03
   0.103037E+03   0.556228E+01  -0.192912E+03
   0.103254E+03   0.674508E+01  -0.193591E+03
   0.104367E+03   0.477607E+01  -0.193073E+03
   0.104221E+03   0.505997E+01  -0.192124E+03
   0.105263E+03   0.645523E+01  -0.192837E+03
   0.104529E+03   0.528017E+01  -0.191722E+03
   0.104588E+03   0.559547E+01  -0.191481E+03
   0.103875E+03   0.556539E+01  -0.191603E+03
   0.104288E+03   0.619292E+01  -0.191805E+03
   0.104678E+03   0.538739E+01  -0.191669E+03
   0.104989E+03   0.607055E+01  -0.191987E+03
   0.103448E+03   0.553329E+01  -0.192130E+03
   0.105085E+03   0.565579E+01  -0.191919E+03
   0.103854E+03   0.583409E+01  -0.191634E+03
   0.104294E+03   0.479408E+01  -0.192994E+03
   0.105089E+03   0.529314E+01  -0.192248E+03
   0.105089E+03   0.536683E+01  -0.192140E+03
   0.104730E+03   0.451223E+01  -0.194681E+03
   0.104005E+03   0.625973E+01  -0.191977E+03
   0.104678E+03   0.558634E+01  -0.191533E+03
   0.104946E+03   0.715046E+01  -0.194139E+03
   0.104958E+03   0.694250E+01  -0.193591E+03
   0.103435E+03   0.645560E+01  -0.192785E+03
   0.103152E+03   0.611340E+01  -0.192739E+03
   0.103553E+03   0.575061E+01  -0.191920E+03
   0.105998E+03   0.570623E+01  -0.193829E+03
   0.106162E+03   0.551132E+01  -0.194564E+03
   0.103819E+03   0.622177E+01  -0.192034E+03
   0.104263E+03   0.616141E+01  -0.191764E+03
   0.103517E+03   0.545240E+01  -0.192088E+03
   0.104075E+03   0.523318E+01  -0.191810E+03
   0.105233E+03   0.584822E+01  -0.192141E+03
   0.105486E+03   0.575073E+01  -0.192570E+03
