X1_obs         X1_true        Y1_obs         Y1_unbiased    Y1_sim         Y1_res         Y1_stdres      
   0.232685E+00   0.232685E+00   0.100221E+03   0.100221E+03   0.104436E+03  -0.421453E+01  -0.728015E+00
   0.271961E+00   0.271961E+00   0.983869E+02   0.983869E+02   0.104436E+03  -0.604914E+01  -0.103936E+01
   0.283157E+00   0.283157E+00   0.993999E+02   0.993999E+02   0.104436E+03  -0.503609E+01  -0.865647E+00
   0.366522E+00   0.366522E+00   0.101202E+03   0.101202E+03   0.104436E+03  -0.323439E+01  -0.552224E+00
   0.630759E+00   0.630759E+00   0.995886E+02   0.995886E+02   0.104436E+03  -0.484740E+01  -0.826177E+00
   0.701168E+00   0.701168E+00   0.100511E+03   0.100511E+03   0.104436E+03  -0.392534E+01  -0.674875E+00
   0.768264E+00   0.768264E+00   0.997832E+02   0.997832E+02   0.104436E+03  -0.465282E+01  -0.813075E+00
   0.822948E+00   0.822948E+00   0.998400E+02   0.998400E+02   0.104436E+03  -0.459597E+01  -0.789512E+00
   0.120245E+01   0.120245E+01   0.989767E+02   0.989767E+02   0.104436E+03  -0.545931E+01  -0.945535E+00
   0.123219E+01   0.123219E+01   0.101501E+03   0.101501E+03   0.104436E+03  -0.293485E+01  -0.508282E+00
   0.140765E+01   0.140765E+01   0.984142E+02   0.984142E+02   0.104436E+03  -0.602183E+01  -0.102889E+01
   0.184744E+01   0.184744E+01   0.101929E+03   0.101929E+03   0.104436E+03  -0.250655E+01  -0.422065E+00
   0.202431E+01   0.202431E+01   0.103198E+03   0.103198E+03   0.104436E+03  -0.123784E+01  -0.202691E+00
   0.207070E+01   0.207070E+01   0.997216E+02   0.997216E+02   0.104436E+03  -0.471435E+01  -0.813709E+00
   0.228217E+01   0.228217E+01   0.101195E+03   0.101195E+03   0.104436E+03  -0.324114E+01  -0.558209E+00
   0.229157E+01   0.229157E+01   0.100161E+03   0.100161E+03   0.104436E+03  -0.427461E+01  -0.732084E+00
   0.229279E+01   0.229279E+01   0.989169E+02   0.989169E+02   0.104436E+03  -0.551908E+01  -0.945686E+00
   0.239089E+01   0.239089E+01   0.977368E+02   0.977368E+02   0.104436E+03  -0.669922E+01  -0.105042E+01
   0.366216E+01   0.366216E+01   0.997159E+02   0.997159E+02   0.104436E+03  -0.472007E+01  -0.795748E+00
   0.370377E+01   0.370377E+01   0.101298E+03   0.101298E+03   0.104436E+03  -0.313823E+01  -0.502069E+00
   0.381428E+01   0.381428E+01   0.993460E+02   0.993460E+02   0.104436E+03  -0.509000E+01  -0.878766E+00
   0.386793E+01   0.386793E+01   0.100996E+03   0.100996E+03   0.104436E+03  -0.343952E+01  -0.590466E+00
   0.391224E+01   0.391224E+01   0.993024E+02   0.993024E+02   0.104436E+03  -0.513358E+01  -0.881613E+00
   0.412743E+01   0.412743E+01   0.101151E+03   0.101151E+03   0.104436E+03  -0.328482E+01  -0.562098E+00
   0.418050E+01   0.418050E+01   0.978625E+02   0.978625E+02   0.104436E+03  -0.657348E+01  -0.110923E+01
   0.428459E+01   0.428459E+01   0.990848E+02   0.990848E+02   0.104436E+03  -0.535119E+01  -0.927097E+00
   0.441016E+01   0.441016E+01   0.956509E+02   0.956509E+02   0.104436E+03  -0.878505E+01  -0.145732E+01
   0.487801E+01   0.487801E+01   0.997054E+02   0.997054E+02   0.104436E+03  -0.473059E+01  -0.820140E+00
   0.492533E+01   0.492533E+01   0.990191E+02   0.990191E+02   0.104436E+03  -0.541693E+01  -0.891177E+00
   0.507478E+01   0.507478E+01   0.983912E+02   0.983912E+02   0.104436E+03  -0.604480E+01  -0.102658E+01
   0.509748E+01   0.509748E+01   0.982634E+02   0.982634E+02   0.104436E+03  -0.617261E+01  -0.105926E+01
   0.525514E+01   0.525514E+01   0.994258E+02   0.994258E+02   0.104436E+03  -0.501016E+01  -0.872975E+00
   0.539085E+01   0.539085E+01   0.983239E+02   0.983239E+02   0.104436E+03  -0.611208E+01  -0.103119E+01
   0.548055E+01   0.548055E+01   0.100095E+03   0.100095E+03   0.104436E+03  -0.434132E+01  -0.733370E+00
   0.569161E+01   0.569161E+01   0.100633E+03   0.100633E+03   0.104436E+03  -0.380349E+01  -0.647761E+00
   0.575408E+01   0.575408E+01   0.101443E+03   0.101443E+03   0.104436E+03  -0.299319E+01  -0.519398E+00
   0.589745E+01   0.589745E+01   0.111857E+03   0.111857E+03   0.104436E+03   0.742141E+01   0.128939E+01
