X1_obs         X1_true        Y1_obs         Y1_unbiased    Y1_sim         Y1_res         Y1_stdres      
   0.380549E-01   0.380549E-01   0.103178E+03   0.103178E+03   0.998104E+02   0.336788E+01   0.173029E+01
   0.359725E+00   0.359725E+00   0.100467E+03   0.100467E+03   0.998104E+02   0.656742E+00   0.523182E+00
   0.457638E+00   0.457638E+00   0.994794E+02   0.994794E+02   0.998104E+02  -0.331021E+00  -0.781549E+00
   0.477565E+00   0.477565E+00   0.100405E+03   0.100405E+03   0.998104E+02   0.595070E+00   0.641267E+00
   0.601521E+00   0.601521E+00   0.101081E+03   0.101081E+03   0.998104E+02   0.127032E+01   0.775647E+00
   0.638990E+00   0.638990E+00   0.984359E+02   0.984359E+02   0.998104E+02  -0.137453E+01  -0.139523E+01
   0.895939E+00   0.895939E+00   0.100082E+03   0.100082E+03   0.998104E+02   0.271181E+00   0.134579E+00
   0.107590E+01   0.107590E+01   0.992563E+02   0.992563E+02   0.998104E+02  -0.554079E+00  -0.446956E+00
   0.113894E+01   0.113894E+01   0.100778E+03   0.100778E+03   0.998104E+02   0.967302E+00   0.782735E+00
   0.117937E+01   0.117937E+01   0.979507E+02   0.979507E+02   0.998104E+02  -0.185974E+01  -0.121405E+01
   0.146365E+01   0.146365E+01   0.100549E+03   0.100549E+03   0.998104E+02   0.738967E+00   0.491734E+00
   0.149838E+01   0.149838E+01   0.103947E+03   0.103947E+03   0.998104E+02   0.413648E+01   0.244405E+01
   0.150719E+01   0.150719E+01   0.100832E+03   0.100832E+03   0.998104E+02   0.102141E+01   0.104991E+01
   0.160235E+01   0.160235E+01   0.102843E+03   0.102843E+03   0.998104E+02   0.303240E+01   0.194194E+01
   0.161349E+01   0.161349E+01   0.979611E+02   0.979611E+02   0.998104E+02  -0.184932E+01  -0.168481E+01
   0.178410E+01   0.178410E+01   0.980003E+02   0.980003E+02   0.998104E+02  -0.181008E+01  -0.113884E+01
   0.180576E+01   0.180576E+01   0.101479E+03   0.101479E+03   0.998104E+02   0.166825E+01   0.202763E+01
   0.187981E+01   0.187981E+01   0.978603E+02   0.978603E+02   0.998104E+02  -0.195010E+01  -0.814421E+00
   0.195374E+01   0.195374E+01   0.996320E+02   0.996320E+02   0.998104E+02  -0.178356E+00  -0.547380E+00
   0.203179E+01   0.203179E+01   0.998865E+02   0.998865E+02   0.998104E+02   0.761039E-01   0.541461E-01
   0.209473E+01   0.209473E+01   0.987385E+02   0.987385E+02   0.998104E+02  -0.107194E+01  -0.402762E+00
   0.210471E+01   0.210471E+01   0.103100E+03   0.103100E+03   0.998104E+02   0.329001E+01   0.109321E+01
   0.215186E+01   0.215186E+01   0.990785E+02   0.990785E+02   0.998104E+02  -0.731941E+00  -0.659981E+00
   0.218400E+01   0.218400E+01   0.991678E+02   0.991678E+02   0.998104E+02  -0.642563E+00  -0.415521E+00
   0.220869E+01   0.220869E+01   0.998000E+02   0.998000E+02   0.998104E+02  -0.104059E-01  -0.141273E-01
   0.234434E+01   0.234434E+01   0.986101E+02   0.986101E+02   0.998104E+02  -0.120029E+01  -0.716491E+00
   0.250679E+01   0.250679E+01   0.999831E+02   0.999831E+02   0.998104E+02   0.172735E+00   0.103728E+00
