"res1"	"res2"	"tau1"	"Y1_gamma1"	"LogPost"
93.7499	71.4137	3.06402	4.37032	-103.753
92.281	71.5953	3.07607	4.37032	-104.196
94.1701	72.31	3.15775	4.03382	-103.682
94.8525	70.3377	3.14073	4.57015	-105.626
92.8333	71.2185	3.08544	3.92374	-104.58
93.6397	69.8403	3.08808	4.93319	-106.02
94.1011	72.8051	3.08808	4.22457	-103.625
93.7327	71.0693	3.05952	4.94424	-104.379
92.5446	73.4557	3.08883	4.22918	-104.428
93.0631	72.8492	3.14665	5.70594	-105.37
93.8574	72.365	3.07639	5.60804	-105.037
95.555	70.4758	3.13376	5.31571	-106.478
93.7018	69.4967	3.11491	5.58536	-107.238
93.3607	73.245	3.12098	5.64609	-105.371
91.8129	71.4624	3.06845	4.15536	-105
93.0402	72.356	3.08254	6.02369	-106.025
93.3607	71.5177	3.08254	4.94251	-104.05
93.5586	71.0914	3.05137	3.81078	-104.756
94.8651	71.2243	3.1531	4.72151	-104.556
95.4752	70.666	3.1381	5.1895	-106.047
95.1581	74.8967	3.14643	4.91585	-107.028
94.6861	71.783	3.06999	4.0635	-104.159
93.8873	71.4951	3.07577	4.9792	-104.131
94.5103	71.9223	3.08934	5.51507	-105.072
93.5999	71.8295	3.16001	6.89632	-108.305
93.0156	72.2145	3.12948	3.95006	-103.777
93.4569	72.1155	3.13854	5.72569	-105.282
92.6214	72.8206	3.07352	3.81735	-104.432
92.6428	72.8206	3.05557	4.06586	-103.985
91.9415	73.7743	3.11471	4.36036	-105.309
93.6329	72.82	3.0689	4.40173	-103.502
94.0111	72.2442	3.11795	4.38439	-103.452
93.1092	73.9442	3.11448	4.51227	-104.645
95.5928	72.9923	3.051	6.0484	-106.986
92.2629	70.9181	3.10431	4.26667	-104.94
93.3442	74.1588	3.10596	4.35335	-104.969
93.1153	73.0025	3.10596	4.89441	-103.998
91.4971	71.7175	3.15318	5.43351	-105.754
93.8278	71.0468	3.13244	4.32298	-104.141
94.1821	72.4743	3.09928	4.4257	-103.533
94.7059	73.9275	3.12604	3.79825	-106.011
93.6425	71.4697	3.12882	4.63207	-103.776
92.5645	73.2234	3.15648	4.7398	-104.223
93.4084	70.1615	3.10661	4.48086	-105.415
94.7032	71.9659	3.0943	5.39828	-104.937
93.6286	71.2678	3.08913	4.31748	-103.882
92.8539	72.1325	3.13433	4.69944	-103.71
94.4274	71.4088	3.05318	4.77421	-104.157
92.8208	71.3001	3.09406	4.279	-104.069
93.2286	71.7998	3.12389	3.72424	-104.305
93.2399	72.5796	3.12784	4.85346	-103.765
94.3885	73.5119	3.0693	5.07639	-104.723
95.2856	71.3451	3.07403	4.33873	-104.881
93.765	74.9541	3.05412	4.46069	-106.5
92.1192	73.8188	3.06199	3.95533	-105.768
94.6323	74.3204	2.83841	4.66841	-112.695
93.4739	72.9467	3.06501	4.42513	-103.572
94.2257	71.033	3.1624	4.16655	-104.406
94.1644	73.1026	3.10639	4.41194	-103.796
91.9489	70	3.10639	5.0747	-106.54
93.761	72.7957	3.08214	5.99067	-105.973
91.9746	71.0847	3.05073	5.14084	-105.27
93.233	71.8551	3.0486	3.9674	-103.777
96.5612	72.1177	3.06284	4.76571	-106.381
97.3326	71.8143	3.07474	5.29862	-108.053
93.9378	72.2092	3.15383	4.1722	-103.48
93.3194	72.5177	3.16407	6.65088	-107.619
92.8234	71.438	3.106	3.77008	-104.697
95.6889	73.2317	3.14002	5.26149	-105.779
91.2185	72.3106	3.0996	4.5227	-105.265
91.0037	70.93	3.12456	4.53881	-106.417
94.0934	72.1971	3.12727	3.67659	-104.349
93.4248	72.522	3.12727	5.05786	-104.008
93.975	70.6444	3.12727	4.95241	-104.875
93.4264	73.2533	3.12727	5.22144	-104.566
97.3053	71.6618	3.15218	5.63324	-108.335
93.6734	70.7888	3.04861	4.0036	-104.812
95.4583	72.2745	3.15363	4.75192	-104.706
95.3104	72.5079	3.0859	4.07353	-104.748
92.5428	71.2952	3.07834	5.2691	-104.915
93.9931	71.3728	3.05381	3.96184	-104.179
93.805	71.9412	3.0697	4.27323	-103.469
96.0581	71.4779	3.05465	5.32265	-106.211
94.282	74.3168	3.05465	4.48754	-105.347
91.8455	72.067	3.05465	4.37796	-104.456
93.4637	72.474	3.05465	4.57555	-103.466
93.5445	72.4496	3.07909	4.69239	-103.547
