X1_obs         X1_true        Y1_obs         Y1_unbiased    Y1_sim         Y1_res         Y1_stdres      
   0.591279E+01   0.591279E+01   0.111622E+03   0.111622E+03   0.110234E+03   0.138761E+01   0.266914E+00
   0.592104E+01   0.592104E+01   0.114884E+03   0.114884E+03   0.110234E+03   0.465022E+01   0.879766E+00
   0.632204E+01   0.632204E+01   0.113545E+03   0.113545E+03   0.110234E+03   0.331083E+01   0.637791E+00
   0.649122E+01   0.649122E+01   0.117073E+03   0.117073E+03   0.110234E+03   0.683873E+01   0.127544E+01
   0.649584E+01   0.649584E+01   0.112646E+03   0.112646E+03   0.110234E+03   0.241190E+01   0.447088E+00
   0.650746E+01   0.650746E+01   0.111137E+03   0.111137E+03   0.110234E+03   0.903416E+00   0.174051E+00
   0.658925E+01   0.658925E+01   0.113125E+03   0.113125E+03   0.110234E+03   0.289087E+01   0.564703E+00
   0.667628E+01   0.667628E+01   0.118097E+03   0.118097E+03   0.110234E+03   0.786265E+01   0.146180E+01
   0.704224E+01   0.704224E+01   0.115047E+03   0.115047E+03   0.110234E+03   0.481305E+01   0.932319E+00
   0.721171E+01   0.721171E+01   0.111293E+03   0.111293E+03   0.110234E+03   0.105931E+01   0.200881E+00
   0.725120E+01   0.725120E+01   0.114069E+03   0.114069E+03   0.110234E+03   0.383506E+01   0.746351E+00
   0.734659E+01   0.734659E+01   0.112726E+03   0.112726E+03   0.110234E+03   0.249190E+01   0.474519E+00
   0.740829E+01   0.740829E+01   0.114415E+03   0.114415E+03   0.110234E+03   0.418126E+01   0.745619E+00
   0.774796E+01   0.774796E+01   0.114181E+03   0.114181E+03   0.110234E+03   0.394727E+01   0.776947E+00
   0.795058E+01   0.795058E+01   0.113147E+03   0.113147E+03   0.110234E+03   0.291331E+01   0.567490E+00
   0.827166E+01   0.827166E+01   0.115903E+03   0.115903E+03   0.110234E+03   0.566929E+01   0.108645E+01
   0.829524E+01   0.829524E+01   0.114940E+03   0.114940E+03   0.110234E+03   0.470567E+01   0.907573E+00
   0.845760E+01   0.845760E+01   0.114767E+03   0.114767E+03   0.110234E+03   0.453309E+01   0.862194E+00
   0.851038E+01   0.851038E+01   0.113005E+03   0.113005E+03   0.110234E+03   0.277147E+01   0.515850E+00
   0.859640E+01   0.859640E+01   0.113770E+03   0.113770E+03   0.110234E+03   0.353560E+01   0.695060E+00
   0.871106E+01   0.871106E+01   0.112734E+03   0.112734E+03   0.110234E+03   0.249962E+01   0.482906E+00
   0.873555E+01   0.873555E+01   0.114789E+03   0.114789E+03   0.110234E+03   0.455538E+01   0.883243E+00
   0.884136E+01   0.884136E+01   0.111652E+03   0.111652E+03   0.110234E+03   0.141759E+01   0.267272E+00
   0.896232E+01   0.896232E+01   0.114887E+03   0.114887E+03   0.110234E+03   0.465267E+01   0.881235E+00
   0.904337E+01   0.904337E+01   0.103073E+03   0.103073E+03   0.110234E+03  -0.716064E+01  -0.139572E+01
   0.911679E+01   0.911679E+01   0.101730E+03   0.101730E+03   0.110234E+03  -0.850362E+01  -0.163542E+01
   0.911992E+01   0.911992E+01   0.105775E+03   0.105775E+03   0.110234E+03  -0.445862E+01  -0.837110E+00
   0.925787E+01   0.925787E+01   0.103814E+03   0.103814E+03   0.110234E+03  -0.642049E+01  -0.125821E+01
   0.940933E+01   0.940933E+01   0.105704E+03   0.105704E+03   0.110234E+03  -0.453010E+01  -0.864380E+00
   0.942412E+01   0.942412E+01   0.104996E+03   0.104996E+03   0.110234E+03  -0.523806E+01  -0.999491E+00
   0.950658E+01   0.950658E+01   0.102309E+03   0.102309E+03   0.110234E+03  -0.792518E+01  -0.149307E+01
   0.950953E+01   0.950953E+01   0.103026E+03   0.103026E+03   0.110234E+03  -0.720838E+01  -0.142100E+01
   0.972814E+01   0.972814E+01   0.104102E+03   0.104102E+03   0.110234E+03  -0.613192E+01  -0.120140E+01
   0.982676E+01   0.982676E+01   0.101191E+03   0.101191E+03   0.110234E+03  -0.904283E+01  -0.165998E+01
   0.989548E+01   0.989548E+01   0.103867E+03   0.103867E+03   0.110234E+03  -0.636730E+01  -0.116295E+01
   0.990499E+01   0.990499E+01   0.100624E+03   0.100624E+03   0.110234E+03  -0.960963E+01  -0.182660E+01
   0.996304E+01   0.996304E+01   0.103081E+03   0.103081E+03   0.110234E+03  -0.715320E+01  -0.133821E+01
