res1           res2           tau1           Y1_gamma1      LogPost        
   0.968755E+02   0.998731E+02   0.783974E+00   0.147076E+00  -0.943073E+02
   0.989570E+02   0.995820E+02   0.661434E+00   0.147076E+00  -0.942803E+02
   0.993608E+02   0.998131E+02   0.541637E+01   0.667477E-01  -0.939182E+02
   0.100926E+03   0.997778E+02   0.185983E+01   0.667477E-01  -0.965705E+02
   0.994455E+02   0.100103E+03   0.511581E+01   0.997951E-02  -0.933942E+02
   0.998090E+02   0.996020E+02   0.805307E+01   0.327200E+00  -0.940166E+02
   0.998090E+02   0.998129E+02   0.484861E+00   0.765206E-01  -0.931974E+02
   0.989673E+02   0.998129E+02   0.754153E+00   0.354191E+00  -0.938564E+02
   0.100332E+03   0.100044E+03   0.768078E+00   0.338040E+00  -0.954650E+02
   0.997871E+02   0.998027E+02   0.612031E+01   0.405362E-01  -0.931247E+02
   0.997871E+02   0.100084E+03   0.989427E+01   0.209932E-01  -0.929417E+02
   0.996889E+02   0.100183E+03   0.978417E+01   0.272609E+00  -0.935453E+02
   0.999322E+02   0.100082E+03   0.611913E+01   0.323079E-01  -0.939622E+02
   0.100125E+03   0.996635E+02   0.729732E+01   0.491920E+00  -0.959573E+02
   0.998988E+02   0.999912E+02   0.633038E+01   0.294668E+00  -0.940696E+02
   0.993502E+02   0.987660E+02   0.955299E+01   0.290479E+00  -0.993771E+02
   0.996682E+02   0.101207E+03   0.965952E+01   0.719358E-01  -0.941193E+02
   0.998504E+02   0.100318E+03   0.965952E+01   0.251426E+00  -0.935644E+02
   0.993914E+02   0.999137E+02   0.135383E+01   0.114222E+00  -0.932662E+02
   0.989799E+02   0.999137E+02   0.111528E+01   0.294841E+00  -0.937336E+02
   0.101862E+03   0.998274E+02   0.914658E+00   0.260122E+00  -0.954519E+02
   0.982714E+02   0.997486E+02   0.933900E+00   0.470752E-01  -0.931923E+02
   0.970846E+02   0.998247E+02   0.486143E+00   0.520238E+00  -0.957187E+02
   0.987454E+02   0.100105E+03   0.125353E+01   0.315494E+00  -0.965132E+02
   0.100064E+03   0.997961E+02   0.125353E+01   0.416116E+00  -0.946478E+02
   0.964680E+02   0.995333E+02   0.752231E+00   0.369542E+00  -0.968561E+02
   0.100054E+03   0.994599E+02   0.295716E+01   0.617478E-01  -0.958724E+02
   0.999446E+02   0.100174E+03   0.988697E+01   0.107920E+00  -0.936128E+02
   0.998573E+02   0.994902E+02   0.773331E+01   0.286294E+00  -0.940095E+02
   0.998573E+02   0.997099E+02   0.931808E+01   0.116999E+00  -0.934306E+02
   0.997441E+02   0.996531E+02   0.240930E+01   0.329102E-02  -0.935221E+02
   0.996043E+02   0.996531E+02   0.572518E+01   0.833720E-01  -0.937207E+02
   0.996368E+02   0.997624E+02   0.944558E+01   0.109128E+00  -0.937864E+02
   0.100239E+03   0.100324E+03   0.754677E+01   0.495925E+00  -0.994008E+02
   0.100236E+03   0.998529E+02   0.105008E+01   0.175794E+00  -0.937439E+02
   0.997540E+02   0.998529E+02   0.360451E+01   0.106466E+00  -0.932792E+02
   0.100181E+03   0.997978E+02   0.237433E+01   0.288955E-02  -0.936876E+02
   0.999630E+02   0.998384E+02   0.187235E+01   0.144011E+00  -0.933240E+02
   0.100924E+03   0.997795E+02   0.814061E+00   0.384985E+00  -0.949057E+02
   0.973387E+02   0.997795E+02   0.112362E+01   0.468371E+00  -0.971178E+02
   0.992016E+02   0.998178E+02   0.339990E+01   0.301793E+00  -0.957364E+02
   0.997176E+02   0.999817E+02   0.674099E+00   0.161606E+00  -0.940363E+02
   0.995193E+02   0.998537E+02   0.528459E+01   0.752655E-01  -0.928222E+02
   0.995419E+02   0.996926E+02   0.164053E+01   0.148205E+00  -0.934187E+02
   0.998985E+02   0.996926E+02   0.717011E+01   0.216817E+00  -0.935866E+02
   0.998977E+02   0.100018E+03   0.641487E+01   0.379245E+00  -0.945146E+02
   0.982912E+02   0.998080E+02   0.243264E+00   0.524318E+00  -0.950669E+02
   0.975987E+02   0.999621E+02   0.459476E+00   0.372173E+00  -0.949284E+02
   0.996403E+02   0.100026E+03   0.465806E+01   0.243008E-01  -0.932025E+02
   0.996392E+02   0.995816E+02   0.239544E+01   0.519624E+00  -0.957665E+02
   0.100038E+03   0.991360E+02   0.776668E+01   0.341700E+00  -0.966325E+02
   0.100012E+03   0.996642E+02   0.976625E+01   0.193317E+00  -0.947777E+02
   0.997862E+02   0.997037E+02   0.682196E+01   0.289469E+00  -0.937852E+02
   0.998162E+02   0.996572E+02   0.456975E+01   0.620827E+00  -0.964686E+02
   0.998162E+02   0.999399E+02   0.895053E+01   0.261899E+00  -0.938198E+02
   0.998162E+02   0.100066E+03   0.163611E+01   0.915079E-01  -0.943406E+02
   0.994519E+02   0.999987E+02   0.392474E+01   0.118265E+00  -0.940995E+02
   0.994519E+02   0.999987E+02   0.656655E+01   0.369914E-01  -0.941136E+02
   0.995941E+02   0.999702E+02   0.634945E+01   0.369914E-01  -0.931504E+02
   0.999211E+02   0.997863E+02   0.653259E+01   0.932936E-01  -0.936951E+02
   0.996237E+02   0.100009E+03   0.434394E+01   0.150296E+00  -0.935508E+02
   0.982805E+02   0.998064E+02   0.905691E+00   0.422719E+00  -0.943521E+02
   0.961812E+02   0.998064E+02   0.691197E+00   0.277977E+00  -0.953523E+02
   0.981967E+02   0.998064E+02   0.827717E+00   0.275101E-01  -0.931354E+02
   0.987412E+02   0.996783E+02   0.381956E+00   0.115305E+00  -0.934577E+02
   0.975688E+02   0.996783E+02   0.280978E+00   0.115305E+00  -0.939245E+02
   0.996760E+02   0.100244E+03   0.452682E+01   0.194174E+00  -0.950865E+02
   0.996760E+02   0.100015E+03   0.763645E+01   0.271757E-01  -0.940389E+02
   0.999380E+02   0.100044E+03   0.367023E+01   0.630585E-01  -0.943649E+02
   0.997807E+02   0.100044E+03   0.933285E+01   0.225373E+00  -0.934570E+02
   0.997807E+02   0.100114E+03   0.978818E+01   0.518393E+00  -0.948562E+02
   0.996456E+02   0.102965E+03   0.978818E+01   0.175574E+00  -0.939267E+02
   0.997273E+02   0.100491E+03   0.978818E+01   0.505912E-01  -0.927990E+02
   0.997273E+02   0.100804E+03   0.978818E+01   0.332760E+00  -0.934355E+02
   0.999642E+02   0.102213E+03   0.978818E+01   0.123281E+00  -0.937067E+02
   0.999578E+02   0.100957E+03   0.961186E+01   0.176162E+00  -0.943487E+02
   0.995776E+02   0.998580E+02   0.892534E+01   0.325100E-01  -0.944688E+02
   0.995776E+02   0.998028E+02   0.538615E+01   0.786184E-01  -0.930154E+02
   0.995776E+02   0.101913E+03   0.985716E+01   0.330352E+00  -0.942457E+02
   0.100027E+03   0.100770E+03   0.964267E+01   0.829185E+00  -0.991242E+02
   0.990448E+02   0.994677E+02   0.359923E+00   0.288535E+00  -0.959978E+02
   0.100045E+03   0.100066E+03   0.198558E+01   0.419799E+00  -0.959105E+02
