X1_obs         X1_true        Y1_obs         Y1_unbiased    Y1_sim         Y1_res         Y1_stdres      
   0.232974E+00   0.232974E+00   0.989680E+02   0.989680E+02   0.998128E+02  -0.844765E+00  -0.592904E+00
   0.968901E+00   0.968901E+00   0.988751E+02   0.988751E+02   0.998128E+02  -0.937694E+00  -0.664251E+00
   0.100500E+01   0.100500E+01   0.101213E+03   0.101213E+03   0.998128E+02   0.140040E+01   0.706615E+00
   0.107621E+01   0.107621E+01   0.986334E+02   0.986334E+02   0.998128E+02  -0.117942E+01  -0.718993E+00
   0.120093E+01   0.120093E+01   0.101023E+03   0.101023E+03   0.998128E+02   0.121058E+01   0.988293E+00
   0.122938E+01   0.122938E+01   0.990957E+02   0.990957E+02   0.998128E+02  -0.717138E+00  -0.690773E+00
   0.125656E+01   0.125656E+01   0.987683E+02   0.987683E+02   0.998128E+02  -0.104450E+01  -0.590457E+00
   0.143619E+01   0.143619E+01   0.993134E+02   0.993134E+02   0.998128E+02  -0.499445E+00  -0.502682E+00
   0.145578E+01   0.145578E+01   0.994946E+02   0.994946E+02   0.998128E+02  -0.318180E+00  -0.250477E+00
   0.168049E+01   0.168049E+01   0.101951E+03   0.101951E+03   0.998128E+02   0.213844E+01   0.208972E+01
   0.181031E+01   0.181031E+01   0.100640E+03   0.100640E+03   0.998128E+02   0.826902E+00   0.641502E+00
   0.228276E+01   0.228276E+01   0.998634E+02   0.998634E+02   0.998128E+02   0.506060E-01   0.712962E-01
   0.237371E+01   0.237371E+01   0.993353E+02   0.993353E+02   0.998128E+02  -0.477484E+00  -0.466469E+00
   0.262842E+01   0.262842E+01   0.963550E+02   0.963550E+02   0.998128E+02  -0.345776E+01  -0.225112E+01
   0.264879E+01   0.264879E+01   0.101319E+03   0.101319E+03   0.998128E+02   0.150573E+01   0.139477E+01
   0.275589E+01   0.275589E+01   0.978266E+02   0.978266E+02   0.998128E+02  -0.198620E+01  -0.101604E+01
   0.288272E+01   0.288272E+01   0.994642E+02   0.994642E+02   0.998128E+02  -0.348551E+00  -0.269701E+00
   0.316241E+01   0.316241E+01   0.101653E+03   0.101653E+03   0.998128E+02   0.184066E+01   0.912716E+00
   0.349326E+01   0.349326E+01   0.991337E+02   0.991337E+02   0.998128E+02  -0.679093E+00  -0.343448E+00
   0.352526E+01   0.352526E+01   0.100658E+03   0.100658E+03   0.998128E+02   0.845250E+00   0.850877E+00
   0.354223E+01   0.354223E+01   0.987723E+02   0.987723E+02   0.998128E+02  -0.104050E+01  -0.996396E+00
   0.370946E+01   0.370946E+01   0.989563E+02   0.989563E+02   0.998128E+02  -0.856510E+00  -0.612577E+00
   0.382411E+01   0.382411E+01   0.969567E+02   0.969567E+02   0.998128E+02  -0.285606E+01  -0.141607E+01
   0.397752E+01   0.397752E+01   0.987256E+02   0.987256E+02   0.998128E+02  -0.108719E+01  -0.113876E+01
   0.408370E+01   0.408370E+01   0.100778E+03   0.100778E+03   0.998128E+02   0.964856E+00   0.766162E+00
   0.451659E+01   0.451659E+01   0.987970E+02   0.987970E+02   0.998128E+02  -0.101576E+01  -0.873645E+00
   0.476270E+01   0.476270E+01   0.990328E+02   0.990328E+02   0.998128E+02  -0.780008E+00  -0.423772E+00
   0.483204E+01   0.483204E+01   0.992239E+02   0.992239E+02   0.998128E+02  -0.588870E+00  -0.227093E+00
   0.488459E+01   0.488459E+01   0.993126E+02   0.993126E+02   0.998128E+02  -0.500178E+00  -0.502209E+00
   0.491541E+01   0.491541E+01   0.996008E+02   0.996008E+02   0.998128E+02  -0.212015E+00  -0.312290E+00
   0.496550E+01   0.496550E+01   0.100364E+03   0.100364E+03   0.998128E+02   0.551379E+00   0.332839E+00
   0.519618E+01   0.519618E+01   0.996174E+02   0.996174E+02   0.998128E+02  -0.195371E+00  -0.230246E+00
   0.533527E+01   0.533527E+01   0.100824E+03   0.100824E+03   0.998128E+02   0.101105E+01   0.755054E+00
   0.595202E+01   0.595202E+01   0.100149E+03   0.100149E+03   0.998128E+02   0.336387E+00   0.251325E+00
   0.605710E+01   0.605710E+01   0.105027E+03   0.105027E+03   0.998128E+02   0.521422E+01   0.218934E+01
   0.608299E+01   0.608299E+01   0.992076E+02   0.992076E+02   0.998128E+02  -0.605179E+00  -0.570294E+00
   0.627369E+01   0.627369E+01   0.999944E+02   0.999944E+02   0.998128E+02   0.181552E+00   0.225903E+00
   0.650216E+01   0.650216E+01   0.100229E+03   0.100229E+03   0.998128E+02   0.416283E+00   0.369754E+00
   0.659654E+01   0.659654E+01   0.101289E+03   0.101289E+03   0.998128E+02   0.147664E+01   0.192156E+01
   0.670697E+01   0.670697E+01   0.991133E+02   0.991133E+02   0.998128E+02  -0.699484E+00  -0.837740E+00
   0.676214E+01   0.676214E+01   0.100614E+03   0.100614E+03   0.998128E+02   0.801228E+00   0.573471E+00
   0.714983E+01   0.714983E+01   0.101849E+03   0.101849E+03   0.998128E+02   0.203619E+01   0.116546E+01
   0.726489E+01   0.726489E+01   0.101516E+03   0.101516E+03   0.998128E+02   0.170365E+01   0.127179E+01
   0.728161E+01   0.728161E+01   0.996134E+02   0.996134E+02   0.998128E+02  -0.199385E+00  -0.275931E+00
   0.730581E+01   0.730581E+01   0.102871E+03   0.102871E+03   0.998128E+02   0.305783E+01   0.140605E+01
   0.762096E+01   0.762096E+01   0.984460E+02   0.984460E+02   0.998128E+02  -0.136678E+01  -0.118308E+01
   0.780591E+01   0.780591E+01   0.991917E+02   0.991917E+02   0.998128E+02  -0.621080E+00  -0.672768E+00
   0.783033E+01   0.783033E+01   0.997928E+02   0.997928E+02   0.998128E+02  -0.200325E-01  -0.145262E-01
   0.813862E+01   0.813862E+01   0.979532E+02   0.979532E+02   0.998128E+02  -0.185957E+01  -0.142278E+01
   0.841328E+01   0.841328E+01   0.100550E+03   0.100550E+03   0.998128E+02   0.737683E+00   0.113312E+01
   0.888937E+01   0.888937E+01   0.999591E+02   0.999591E+02   0.998128E+02   0.146294E+00   0.187085E+00
   0.907529E+01   0.907529E+01   0.990576E+02   0.990576E+02   0.998128E+02  -0.755189E+00  -0.423623E+00
   0.915551E+01   0.915551E+01   0.987885E+02   0.987885E+02   0.998128E+02  -0.102431E+01  -0.898781E+00
   0.923968E+01   0.923968E+01   0.995173E+02   0.995173E+02   0.998128E+02  -0.295478E+00  -0.477397E+00
   0.937801E+01   0.937801E+01   0.100186E+03   0.100186E+03   0.998128E+02   0.372773E+00   0.413052E+00
   0.950922E+01   0.950922E+01   0.984990E+02   0.984990E+02   0.998128E+02  -0.131382E+01  -0.841757E+00
   0.957903E+01   0.957903E+01   0.997535E+02   0.997535E+02   0.998128E+02  -0.592794E-01  -0.247702E-01
   0.960521E+01   0.960521E+01   0.999016E+02   0.999016E+02   0.998128E+02   0.888030E-01   0.718717E-01
   0.967079E+01   0.967079E+01   0.995792E+02   0.995792E+02   0.998128E+02  -0.233566E+00  -0.226867E+00
   0.993189E+01   0.993189E+01   0.101277E+03   0.101277E+03   0.101051E+03   0.226231E+00   0.167057E+00
