res1           Y1_gamma1      LogPost        
   0.995041E+02   0.246937E+01  -0.138191E+02
   0.990698E+02   0.231918E+01  -0.132847E+02
   0.966006E+02   0.625390E+01  -0.170544E+02
   0.989125E+02   0.124687E+01  -0.125964E+02
   0.978697E+02   0.157859E+01  -0.121968E+02
   0.984623E+02   0.279500E+01  -0.134500E+02
   0.979124E+02   0.123953E+01  -0.120464E+02
   0.985154E+02   0.123953E+01  -0.121622E+02
   0.982499E+02   0.182029E+01  -0.123732E+02
   0.985841E+02   0.372536E+01  -0.145221E+02
   0.979284E+02   0.359535E+00  -0.126395E+02
   0.990728E+02   0.204643E+01  -0.130743E+02
   0.989617E+02   0.408436E+01  -0.150021E+02
   0.968765E+02   0.595896E+01  -0.167629E+02
   0.997733E+02   0.791719E+01  -0.183388E+02
   0.980054E+02   0.240539E+01  -0.129460E+02
   0.976823E+02   0.258230E+01  -0.131846E+02
   0.976823E+02   0.165010E+01  -0.123161E+02
   0.992647E+02   0.182854E+01  -0.131806E+02
   0.984320E+02   0.860714E+00  -0.121702E+02
   0.986454E+02   0.116957E+01  -0.122722E+02
   0.976076E+02   0.144978E+01  -0.122669E+02
   0.989656E+02   0.793776E+00  -0.130020E+02
   0.950698E+02   0.418671E+01  -0.162500E+02
   0.976533E+02   0.898697E+00  -0.123307E+02
   0.984444E+02   0.122300E+01  -0.121117E+02
   0.960242E+02   0.157682E+01  -0.150653E+02
   0.986049E+02   0.929537E+00  -0.122946E+02
   0.983417E+02   0.329223E+01  -0.139918E+02
   0.969346E+02   0.142652E+01  -0.131148E+02
   0.982557E+02   0.577580E+00  -0.123038E+02
   0.998857E+02   0.178391E+01  -0.142647E+02
   0.981557E+02   0.208764E+01  -0.126121E+02
   0.982080E+02   0.521783E+00  -0.123522E+02
   0.980794E+02   0.139726E+01  -0.120651E+02
   0.984587E+02   0.385982E+01  -0.146443E+02
   0.990772E+02   0.420774E+01  -0.151631E+02
   0.977478E+02   0.120825E+01  -0.121282E+02
   0.979312E+02   0.257341E+00  -0.127500E+02
   0.980417E+02   0.637595E-01  -0.127950E+02
   0.973071E+02   0.857923E+00  -0.129432E+02
   0.980911E+02   0.251390E+01  -0.130689E+02
   0.981601E+02   0.169782E+01  -0.122574E+02
   0.975287E+02   0.291554E+01  -0.135945E+02
   0.995943E+02   0.325472E+01  -0.145196E+02
   0.965946E+02   0.197864E+01  -0.135799E+02
   0.978081E+02   0.199069E+01  -0.125401E+02
   0.101661E+03   0.282257E+01  -0.173823E+02
   0.967369E+02   0.337502E+01  -0.144118E+02
   0.972553E+02   0.110953E+01  -0.127531E+02
   0.984157E+02   0.912600E+00  -0.121331E+02
   0.967731E+02   0.504892E+01  -0.159920E+02
   0.967162E+02   0.182082E+01  -0.133868E+02
   0.981109E+02   0.383824E+01  -0.145842E+02
   0.100547E+03   0.402165E+01  -0.158547E+02
   0.985792E+02   0.126472E+01  -0.122165E+02
   0.978615E+02   0.141889E+01  -0.121165E+02
   0.959143E+02   0.372386E+01  -0.152603E+02
   0.960384E+02   0.286054E+01  -0.146006E+02
   0.975872E+02   0.931573E+00  -0.123866E+02
   0.971693E+02   0.188086E+01  -0.128384E+02
   0.984625E+02   0.438266E-01  -0.129539E+02
   0.984625E+02   0.929673E+00  -0.121598E+02
   0.974786E+02   0.133258E+01  -0.123612E+02
   0.976166E+02   0.322897E+00  -0.131627E+02
   0.980597E+02   0.555829E+00  -0.123286E+02
   0.986118E+02   0.192627E+01  -0.126122E+02
   0.980318E+02   0.192821E+01  -0.124509E+02
   0.973548E+02   0.782479E+00  -0.129579E+02
   0.970173E+02   0.237912E+01  -0.133166E+02
   0.978082E+02   0.151017E+01  -0.121792E+02
   0.965438E+02   0.934509E+00  -0.150170E+02
   0.976986E+02   0.163662E-02  -0.132475E+02
   0.986403E+02   0.119769E+01  -0.122665E+02
   0.985506E+02   0.121535E+01  -0.121865E+02
   0.976423E+02   0.121535E+01  -0.122090E+02
   0.976423E+02   0.121535E+01  -0.122090E+02
   0.967455E+02   0.147096E+01  -0.134473E+02
   0.985000E+02   0.202329E+01  -0.126421E+02
   0.987563E+02   0.155720E+01  -0.124701E+02
   0.992505E+02   0.128245E+01  -0.131687E+02
   0.976256E+02   0.139303E+01  -0.122380E+02
   0.992026E+02   0.176143E+01  -0.130725E+02
   0.976730E+02   0.141657E+01  -0.122112E+02
   0.986123E+02   0.601982E+00  -0.125901E+02
   0.987835E+02   0.155819E+01  -0.124966E+02
   0.986801E+02   0.135720E+01  -0.123259E+02
   0.975070E+02   0.971452E+00  -0.124639E+02
   0.989878E+02   0.244471E+00  -0.140197E+02
   0.987974E+02   0.155442E+01  -0.125087E+02
   0.992294E+02   0.152591E+01  -0.130706E+02
   0.978106E+02   0.199927E+01  -0.125475E+02
   0.984114E+02   0.179078E+01  -0.123980E+02
   0.988845E+02   0.442165E+00  -0.133700E+02
   0.973455E+02   0.160716E+01  -0.125450E+02
   0.978786E+02   0.242522E+00  -0.128210E+02
   0.982991E+02   0.126387E+01  -0.120508E+02
   0.970755E+02   0.264706E+01  -0.135132E+02
   0.981224E+02   0.192137E+01  -0.124466E+02
   0.981317E+02   0.703065E+00  -0.121710E+02
   0.980209E+02   0.171132E+01  -0.122644E+02
   0.976857E+02   0.209816E+01  -0.126777E+02
   0.991878E+02   0.151873E+01  -0.130035E+02
   0.987190E+02   0.124045E+01  -0.123498E+02
   0.987410E+02   0.322645E+01  -0.140197E+02
   0.981708E+02   0.205298E+01  -0.125788E+02
   0.964669E+02   0.170646E+01  -0.138556E+02
   0.101117E+03   0.340089E+01  -0.162171E+02
   0.970855E+02   0.145477E+01  -0.128552E+02
   0.981272E+02   0.145477E+01  -0.120940E+02
   0.988056E+02   0.111556E+01  -0.124733E+02
   0.991240E+02   0.129947E+01  -0.129246E+02
   0.983752E+02   0.230857E+01  -0.128866E+02
   0.100564E+03   0.179418E+01  -0.159637E+02
   0.968965E+02   0.196340E+01  -0.131722E+02
   0.986644E+02   0.410293E+01  -0.149433E+02
   0.986056E+02   0.160982E+01  -0.123744E+02
   0.996916E+02   0.250350E+01  -0.140545E+02
   0.981535E+02   0.159368E+01  -0.121805E+02
   0.982360E+02   0.145442E+01  -0.121090E+02
   0.989191E+02   0.139540E+01  -0.126040E+02
   0.979551E+02   0.143239E+01  -0.120958E+02
   0.974407E+02   0.109399E+01  -0.124727E+02
   0.992535E+02   0.443313E+01  -0.154421E+02
   0.993202E+02   0.120957E+01  -0.133640E+02
   0.968129E+02   0.155718E+01  -0.132740E+02
   0.989599E+02   0.102661E+01  -0.127617E+02
   0.966586E+02   0.164400E+01  -0.135184E+02
   0.967257E+02   0.258606E+01  -0.137245E+02
   0.982272E+02   0.461393E+00  -0.124232E+02
   0.981025E+02   0.769375E+00  -0.121219E+02
   0.983344E+02   0.367722E+01  -0.144249E+02
   0.983020E+02   0.120248E+01  -0.120392E+02
   0.959662E+02   0.178162E+01  -0.149054E+02
   0.993917E+02   0.336438E+01  -0.144801E+02
   0.992524E+02   0.184038E+01  -0.131684E+02
   0.984553E+02   0.144654E+01  -0.121901E+02
   0.980800E+02   0.126246E+01  -0.120179E+02
   0.983894E+02   0.217151E+01  -0.127468E+02
   0.973663E+02   0.335600E+01  -0.141273E+02
   0.975986E+02   0.519406E-01  -0.134649E+02
   0.966773E+02   0.102165E+01  -0.143028E+02
   0.980894E+02   0.879117E+00  -0.120571E+02
   0.980441E+02   0.879117E+00  -0.120652E+02
   0.976659E+02   0.533421E+00  -0.127478E+02
   0.995645E+02   0.145681E+01  -0.137371E+02
   0.978731E+02   0.120477E+01  -0.120581E+02
   0.978731E+02   0.120477E+01  -0.120581E+02
   0.979656E+02   0.131724E+01  -0.120490E+02
   0.982694E+02   0.174880E+01  -0.123175E+02
   0.985236E+02   0.106247E+01  -0.121700E+02
   0.953118E+02   0.389354E+01  -0.158803E+02
   0.972231E+02   0.591055E+00  -0.136744E+02
   0.984743E+02   0.177560E+01  -0.124136E+02
   0.971998E+02   0.190385E+01  -0.128224E+02
   0.981430E+02   0.151911E+01  -0.121315E+02
   0.975918E+02   0.146043E+01  -0.122820E+02
   0.979765E+02   0.480248E+00  -0.124562E+02
   0.987273E+02   0.100382E+02  -0.195324E+02
   0.935234E+02   0.132037E+02  -0.214247E+02
   0.940423E+02   0.102991E+02  -0.200845E+02
   0.981941E+02   0.169272E+01  -0.122579E+02
   0.993853E+02   0.181372E+01  -0.133499E+02
   0.985677E+02   0.156798E+01  -0.123236E+02
   0.991101E+02   0.265839E+01  -0.136218E+02
   0.991101E+02   0.148675E+01  -0.128819E+02
   0.984341E+02   0.203319E+01  -0.126244E+02
   0.985464E+02   0.296380E+01  -0.136644E+02
   0.985806E+02   0.256294E+01  -0.132308E+02
   0.980558E+02   0.128059E+01  -0.120242E+02
   0.982787E+02   0.122866E+01  -0.120361E+02
   0.987447E+02   0.155338E+01  -0.124575E+02
   0.970365E+02   0.191909E+01  -0.129939E+02
   0.982703E+02   0.139256E+01  -0.120874E+02
   0.975069E+02   0.162825E+01  -0.124142E+02
   0.974232E+02   0.109952E+01  -0.124941E+02
   0.983781E+02   0.193031E+01  -0.125074E+02
   0.964112E+02   0.147511E+01  -0.141952E+02
   0.974643E+02   0.310474E+01  -0.138227E+02
   0.997299E+02   0.254768E+01  -0.141251E+02
   0.998116E+02   0.117324E+01  -0.147606E+02
   0.973064E+02   0.154128E+01  -0.125678E+02
   0.967187E+02   0.125195E+01  -0.137382E+02
   0.979952E+02   0.191516E+01  -0.124404E+02
   0.966513E+02   0.216829E+01  -0.135526E+02
   0.975294E+02   0.122718E+01  -0.123162E+02
   0.974353E+02   0.218679E+01  -0.128705E+02
   0.976770E+02   0.187747E+00  -0.131994E+02
   0.991942E+02   0.189333E+01  -0.131169E+02
   0.990118E+02   0.365295E+00  -0.138821E+02
   0.990820E+02   0.356946E+01  -0.145195E+02
   0.994330E+02   0.169728E+01  -0.134120E+02
   0.100498E+03   0.226471E+01  -0.153291E+02
   0.955777E+02   0.675841E+01  -0.176849E+02
   0.996016E+02   0.113829E+02  -0.202955E+02
   0.985807E+02   0.132139E+01  -0.122294E+02
   0.973457E+02   0.522397E+00  -0.134750E+02
   0.973457E+02   0.163867E+01  -0.125562E+02
   0.985239E+02   0.208308E+01  -0.127097E+02
   0.995113E+02   0.529565E+01  -0.163062E+02
   0.983330E+02   0.147258E+01  -0.121471E+02
   0.976135E+02   0.278162E+01  -0.134230E+02
   0.991954E+02   0.149486E+01  -0.130156E+02
   0.981398E+02   0.283817E+01  -0.134440E+02
   0.987017E+02   0.688002E+00  -0.126252E+02
   0.981025E+02   0.130108E+01  -0.120282E+02
   0.991195E+02   0.727537E+00  -0.134830E+02
   0.985404E+02   0.125919E+01  -0.121843E+02
   0.987955E+02   0.959807E+00  -0.125299E+02
   0.985155E+02   0.132464E+01  -0.121810E+02
   0.986568E+02   0.197467E+01  -0.126810E+02
   0.971611E+02   0.177023E+01  -0.127950E+02
   0.982081E+02   0.978445E+00  -0.120237E+02
   0.990163E+02   0.198159E+01  -0.129734E+02
   0.984695E+02   0.600710E+00  -0.124186E+02
   0.997402E+02   0.237433E+01  -0.140510E+02
   0.970288E+02   0.129959E+01  -0.130185E+02
   0.985839E+02   0.209781E+01  -0.127525E+02
   0.977207E+02   0.185158E+01  -0.124450E+02
   0.100192E+03   0.494890E+01  -0.162915E+02
   0.987331E+02   0.199379E+01  -0.127471E+02
   0.987905E+02   0.123207E+01  -0.124338E+02
   0.976946E+02   0.720443E+00  -0.124538E+02
   0.981081E+02   0.893124E+00  -0.120486E+02
   0.997869E+02   0.298088E+01  -0.144668E+02
   0.972472E+02   0.137446E+01  -0.126371E+02
   0.983250E+02   0.137446E+01  -0.120973E+02
   0.981590E+02   0.584699E+00  -0.122816E+02
   0.981022E+02   0.157689E+01  -0.121658E+02
   0.974477E+02   0.282110E+01  -0.135149E+02
   0.100014E+03   0.164451E+01  -0.146619E+02
   0.995003E+02   0.198252E+01  -0.135666E+02
   0.986442E+02   0.114004E+01  -0.122732E+02
   0.982719E+02   0.274306E+00  -0.126423E+02
   0.986286E+02   0.162653E+00  -0.131615E+02
   0.996172E+02   0.164235E+01  -0.137621E+02
   0.989784E+02   0.192704E+01  -0.128991E+02
   0.980235E+02   0.213495E+01  -0.126550E+02
   0.970276E+02   0.246002E+01  -0.133764E+02
   0.998945E+02   0.392897E+01  -0.153009E+02
   0.963263E+02   0.254022E+01  -0.141114E+02
   0.981247E+02   0.148539E+01  -0.121105E+02
   0.974556E+02   0.164845E+01  -0.124639E+02
   0.970660E+02   0.716087E+00  -0.138492E+02
   0.998886E+02   0.374423E+01  -0.151449E+02
   0.102661E+03   0.105635E+02  -0.203893E+02
   0.991377E+02   0.136267E+01  -0.129331E+02
   0.984842E+02   0.151192E+01  -0.122399E+02
   0.986485E+02   0.150215E+01  -0.123496E+02
   0.987004E+02   0.555575E+01  -0.163596E+02
   0.953163E+02   0.355789E+01  -0.157182E+02
   0.987571E+02   0.223108E+01  -0.129771E+02
   0.963271E+02   0.424936E+01  -0.154320E+02
   0.989570E+02   0.320379E+01  -0.140834E+02
   0.973963E+02   0.332992E+01  -0.140904E+02
   0.970437E+02   0.238941E+01  -0.133045E+02
   0.101968E+03   0.364239E+01  -0.174355E+02
   0.988873E+02   0.198354E+01  -0.128570E+02
   0.982388E+02   0.323092E+00  -0.125806E+02
   0.990974E+02   0.331247E+01  -0.142638E+02
   0.100424E+03   0.256026E+01  -0.151232E+02
   0.971349E+02   0.164318E+01  -0.127872E+02
   0.975556E+02   0.286096E+00  -0.133557E+02
   0.965971E+02   0.289612E+01  -0.140775E+02
   0.982190E+02   0.679266E+00  -0.121971E+02
   0.965752E+02   0.928236E+00  -0.149210E+02
   0.983189E+02   0.363543E+01  -0.143763E+02
   0.988167E+02   0.103810E+00  -0.136500E+02
   0.969990E+02   0.560326E+00  -0.145184E+02
   0.976054E+02   0.120363E+01  -0.122435E+02
   0.968603E+02   0.232496E+01  -0.134118E+02
   0.955603E+02   0.219349E+01  -0.154165E+02
   0.980752E+02   0.171859E+00  -0.127253E+02
   0.989280E+02   0.552211E+00  -0.132870E+02
   0.983813E+02   0.203021E+01  -0.126030E+02
   0.983813E+02   0.295485E+01  -0.136128E+02
   0.985247E+02   0.387904E+00  -0.127401E+02
   0.985247E+02   0.557035E+00  -0.125284E+02
   0.980368E+02   0.405790E+01  -0.148221E+02
   0.994240E+02   0.151439E+01  -0.134194E+02
   0.100681E+03   0.507494E+01  -0.166479E+02
   0.100293E+03   0.818587E+01  -0.186068E+02
   0.951107E+02   0.303132E+01  -0.158866E+02
   0.100472E+03   0.303132E+01  -0.152746E+02
   0.101211E+03   0.201682E+01  -0.174842E+02
   0.984015E+02   0.131057E+01  -0.121078E+02
   0.967470E+02   0.290366E+01  -0.139694E+02
   0.983011E+02   0.327054E+00  -0.126014E+02
   0.100078E+03   0.293080E+01  -0.147451E+02
   0.975630E+02   0.408928E-01  -0.135585E+02
   0.977390E+02   0.311568E+01  -0.137788E+02
   0.989235E+02   0.106616E+01  -0.126739E+02
   0.983915E+02   0.166610E+01  -0.122931E+02
   0.984371E+02   0.270823E+01  -0.133452E+02
   0.988237E+02   0.113733E+01  -0.124923E+02
   0.988237E+02   0.157608E+01  -0.125448E+02
   0.972214E+02   0.224873E+01  -0.130566E+02
   0.975032E+02   0.229379E+01  -0.129395E+02
   0.979257E+02   0.160674E+01  -0.122011E+02
   0.992203E+02   0.205750E+01  -0.132382E+02
   0.974973E+02   0.106025E+01  -0.124155E+02
   0.985095E+02   0.233260E+01  -0.129564E+02
   0.977549E+02   0.391698E+01  -0.146775E+02
   0.966260E+02   0.190214E+01  -0.135270E+02
   0.984975E+02   0.103582E+01  -0.121538E+02
   0.985386E+02   0.273234E+01  -0.134025E+02
   0.989995E+02   0.108680E+01  -0.127951E+02
   0.978469E+02   0.194219E+01  -0.124863E+02
   0.983839E+02   0.194219E+01  -0.125204E+02
   0.980562E+02   0.612344E+00  -0.122698E+02
   0.965791E+02   0.359275E+01  -0.147050E+02
   0.976331E+02   0.228531E+01  -0.128810E+02
   0.975110E+02   0.138095E+01  -0.123323E+02
   0.101080E+03   0.453466E+01  -0.165912E+02
   0.969096E+02   0.106894E+01  -0.135427E+02
   0.980942E+02   0.167284E+01  -0.122336E+02
   0.978964E+02   0.134458E+01  -0.120770E+02
   0.976101E+02   0.469350E+01  -0.155022E+02
   0.979451E+02   0.306873E+00  -0.126851E+02
   0.992254E+02   0.949749E+00  -0.134148E+02
   0.987814E+02   0.119717E+01  -0.124252E+02
   0.990468E+02   0.539033E-01  -0.144365E+02
   0.976062E+02   0.289037E+00  -0.132334E+02
   0.983232E+02   0.430240E+00  -0.124969E+02
   0.991724E+02   0.271172E+01  -0.137168E+02
   0.987214E+02   0.624017E+00  -0.127368E+02
   0.987472E+02   0.472136E+00  -0.130024E+02
   0.962601E+02   0.155071E+01  -0.144732E+02
   0.958570E+02   0.400425E+01  -0.155090E+02
   0.978750E+02   0.163186E+01  -0.122297E+02
   0.982141E+02   0.138582E+01  -0.120712E+02
   0.975946E+02   0.389093E+00  -0.131091E+02
   0.980092E+02   0.124259E+01  -0.120213E+02
   0.961724E+02   0.282707E+01  -0.144331E+02
   0.993829E+02   0.584652E+00  -0.146868E+02
   0.983856E+02   0.632086E+00  -0.123151E+02
   0.983856E+02   0.897536E+00  -0.121206E+02
   0.978450E+02   0.897536E+00  -0.121499E+02
   0.979196E+02   0.208477E+01  -0.126111E+02
   0.971536E+02   0.223005E+01  -0.130901E+02
   0.989206E+02   0.176351E+00  -0.138941E+02
   0.981427E+02   0.120582E+01  -0.120066E+02
   0.971238E+02   0.107599E+01  -0.130379E+02
   0.965264E+02   0.246635E+01  -0.138433E+02
   0.973471E+02   0.993657E+00  -0.126982E+02
   0.977147E+02   0.573904E+00  -0.126139E+02
   0.975004E+02   0.127655E+01  -0.123408E+02
   0.986173E+02   0.367660E+01  -0.144766E+02
   0.989078E+02   0.454736E+01  -0.154505E+02
   0.984829E+02   0.149212E+01  -0.122286E+02
   0.985257E+02   0.217047E+01  -0.127963E+02
   0.992124E+02   0.159582E+01  -0.130475E+02
   0.982295E+02   0.250427E+01  -0.130715E+02
   0.996148E+02   0.279875E+01  -0.141670E+02
   0.991558E+02   0.424280E+01  -0.152243E+02
   0.977315E+02   0.276634E+01  -0.133810E+02
   0.993602E+02   0.408364E+01  -0.151505E+02
   0.981569E+02   0.184378E+01  -0.123789E+02
   0.974000E+02   0.120769E+01  -0.124749E+02
   0.988339E+02   0.109724E+01  -0.125194E+02
   0.989960E+02   0.228514E+01  -0.131951E+02
   0.981228E+02   0.118454E+01  -0.120028E+02
   0.983672E+02   0.200244E+01  -0.125716E+02
   0.966434E+02   0.443599E+01  -0.154669E+02
   0.961070E+02   0.305321E+01  -0.146335E+02
   0.972254E+02   0.668094E+01  -0.173026E+02
   0.962370E+02   0.264864E+01  -0.142683E+02
   0.960946E+02   0.210087E+01  -0.143986E+02
   0.986624E+02   0.197326E+01  -0.126832E+02
   0.958249E+02   0.513656E+01  -0.164036E+02
   0.977188E+02   0.183674E+00  -0.131210E+02
   0.985966E+02   0.272502E+01  -0.134144E+02
   0.973644E+02   0.303843E+01  -0.137804E+02
   0.100096E+03   0.277566E+01  -0.146918E+02
   0.989184E+02   0.674175E+00  -0.130642E+02
   0.984301E+02   0.235543E+01  -0.129531E+02
   0.977809E+02   0.492190E+00  -0.126347E+02
   0.976765E+02   0.604433E+00  -0.126281E+02
   0.964978E+02   0.233233E+01  -0.138104E+02
   0.977128E+02   0.111953E+01  -0.121633E+02
   0.982839E+02   0.524118E+00  -0.123712E+02
   0.966334E+02   0.179529E+01  -0.135210E+02
   0.982054E+02   0.106567E+01  -0.120080E+02
   0.966945E+02   0.243854E+01  -0.136494E+02
   0.934547E+02   0.780110E+01  -0.190693E+02
   0.955110E+02   0.408700E+01  -0.158238E+02
   0.967057E+02   0.313791E+01  -0.142085E+02
   0.982744E+02   0.675190E+00  -0.122160E+02
   0.980238E+02   0.130898E+01  -0.120359E+02
   0.980417E+02   0.203194E+01  -0.125506E+02
   0.981554E+02   0.180740E+01  -0.123469E+02
   0.966877E+02   0.124637E+01  -0.138246E+02
   0.976369E+02   0.115658E+01  -0.122218E+02
   0.979610E+02   0.950042E+00  -0.120598E+02
   0.986636E+02   0.158074E+01  -0.124013E+02
   0.975659E+02   0.232552E+01  -0.129459E+02
   0.100509E+03   0.355191E+01  -0.155451E+02
   0.991006E+02   0.255594E+01  -0.135194E+02
   0.100036E+03   0.311190E+01  -0.148040E+02
   0.982976E+02   0.287693E+01  -0.135078E+02
   0.972133E+02   0.552992E+01  -0.163397E+02
   0.978661E+02   0.107722E+01  -0.120680E+02
   0.993429E+02   0.211458E+01  -0.134145E+02
   0.986043E+02   0.252595E+01  -0.132002E+02
   0.960103E+02   0.313346E+01  -0.147788E+02
   0.957425E+02   0.285609E+01  -0.149654E+02
   0.988152E+02   0.261602E+01  -0.133954E+02
   0.977998E+02   0.552409E+00  -0.125305E+02
   0.979985E+02   0.163891E+01  -0.122122E+02
   0.971599E+02   0.171955E+01  -0.127780E+02
   0.972455E+02   0.235334E+00  -0.143988E+02
   0.983398E+02   0.635954E+00  -0.122823E+02
   0.973973E+02   0.178775E+01  -0.125855E+02
   0.988476E+02   0.245061E+01  -0.132461E+02
   0.974386E+02   0.111239E+01  -0.124654E+02
   0.980522E+02   0.327736E+01  -0.139483E+02
   0.986333E+02   0.275987E+01  -0.134665E+02
   0.985129E+02   0.937967E+00  -0.121984E+02
   0.992390E+02   0.111045E+01  -0.132658E+02
   0.979144E+02   0.264931E+01  -0.132252E+02
   0.983798E+02   0.265144E+00  -0.127201E+02
   0.983798E+02   0.241425E+01  -0.130023E+02
   0.965806E+02   0.331882E+01  -0.144538E+02
   0.976736E+02   0.331882E+01  -0.140195E+02
   0.988020E+02   0.430049E+01  -0.151783E+02
   0.996696E+02   0.333593E+01  -0.146456E+02
   0.978735E+02   0.284815E+01  -0.134565E+02
   0.978335E+02   0.831930E+00  -0.122027E+02
   0.976470E+02   0.101806E+00  -0.133294E+02
   0.990951E+02   0.839084E+00  -0.132418E+02
   0.977029E+02   0.750125E+00  -0.124100E+02
   0.981879E+02   0.103314E+01  -0.120092E+02
   0.972045E+02   0.296535E+01  -0.137645E+02
   0.997986E+02   0.284428E+01  -0.143845E+02
   0.956694E+02   0.507370E+01  -0.164289E+02
   0.970792E+02   0.232626E+01  -0.132252E+02
   0.977256E+02   0.204493E+01  -0.126141E+02
   0.971783E+02   0.246669E+01  -0.132796E+02
   0.985935E+02   0.106568E+01  -0.122335E+02
   0.983873E+02   0.255141E+01  -0.131561E+02
   0.969265E+02   0.170471E+01  -0.130714E+02
   0.994987E+02   0.453505E+01  -0.156290E+02
   0.973513E+02   0.824568E+00  -0.129003E+02
   0.984074E+02   0.240365E+01  -0.129984E+02
   0.977176E+02   0.191237E+01  -0.124971E+02
   0.970573E+02   0.191237E+01  -0.129684E+02
   0.978409E+02   0.670006E+00  -0.123458E+02
   0.992402E+02   0.949886E+00  -0.134523E+02
   0.968135E+02   0.155407E+01  -0.132741E+02
   0.985064E+02   0.233744E+01  -0.129603E+02
   0.982511E+02   0.446933E+01  -0.152669E+02
   0.982511E+02   0.101991E+01  -0.120242E+02
   0.968837E+02   0.636074E+01  -0.170902E+02
   0.981347E+02   0.181138E+01  -0.123484E+02
   0.985242E+02   0.181138E+01  -0.124676E+02
   0.978142E+02   0.235066E+01  -0.129042E+02
   0.987157E+02   0.443052E+01  -0.152911E+02
   0.982467E+02   0.129164E+01  -0.120431E+02
   0.972074E+02   0.129164E+01  -0.127196E+02
   0.982289E+02   0.940739E+00  -0.120391E+02
   0.977184E+02   0.333643E+01  -0.140333E+02
   0.978316E+02   0.161631E+01  -0.122323E+02
   0.943104E+02   0.303265E+01  -0.172841E+02
   0.968233E+02   0.348039E+01  -0.144687E+02
   0.100621E+03   0.487065E+01  -0.164720E+02
   0.983909E+02   0.102839E+01  -0.120819E+02
   0.939028E+02   0.355599E+01  -0.176549E+02
   0.993927E+02   0.236673E+01  -0.136294E+02
   0.977823E+02   0.140941E+01  -0.121463E+02
   0.990604E+02   0.124652E+01  -0.128302E+02
   0.996884E+02   0.160949E+01  -0.139238E+02
