X1_obs         X1_true        Y1_obs         Y1_unbiased    Y1_sim         Y1_res         Y1_stdres      
   0.904337E+01   0.904337E+01   0.103073E+03   0.103073E+03   0.103507E+03  -0.433642E+00  -0.498944E+00
   0.911679E+01   0.911679E+01   0.101730E+03   0.101730E+03   0.103507E+03  -0.177662E+01  -0.146508E+01
   0.911992E+01   0.911992E+01   0.105775E+03   0.105775E+03   0.103507E+03   0.226838E+01   0.135501E+01
   0.925787E+01   0.925787E+01   0.103814E+03   0.103814E+03   0.103507E+03   0.306512E+00   0.445543E+00
   0.940933E+01   0.940933E+01   0.105704E+03   0.105704E+03   0.103507E+03   0.219690E+01   0.159352E+01
   0.942412E+01   0.942412E+01   0.104996E+03   0.104996E+03   0.103507E+03   0.148894E+01   0.108043E+01
   0.950658E+01   0.950658E+01   0.102309E+03   0.102309E+03   0.103507E+03  -0.119818E+01  -0.741882E+00
   0.950953E+01   0.950953E+01   0.103026E+03   0.103026E+03   0.103507E+03  -0.481381E+00  -0.117833E+01
   0.972814E+01   0.972814E+01   0.104102E+03   0.104102E+03   0.103507E+03   0.595079E+00   0.854919E+00
   0.982676E+01   0.982676E+01   0.101191E+03   0.101191E+03   0.101942E+03  -0.750833E+00  -0.370366E+00
   0.989548E+01   0.989548E+01   0.103867E+03   0.103867E+03   0.101942E+03   0.192470E+01   0.916438E+00
   0.990499E+01   0.990499E+01   0.100624E+03   0.100624E+03   0.101942E+03  -0.131763E+01  -0.906753E+00
   0.996304E+01   0.996304E+01   0.103081E+03   0.103081E+03   0.101942E+03   0.113880E+01   0.656740E+00
