res1           res2           tau1           Y1_gamma1      LogPost        
   0.103514E+03   0.101737E+03   0.973788E+01   0.422743E+00  -0.211083E+02
   0.102954E+03   0.100464E+03   0.977912E+01   0.299965E+00  -0.241516E+02
   0.103535E+03   0.101302E+03   0.975383E+01   0.948613E+00  -0.223972E+02
   0.103960E+03   0.101712E+03   0.977726E+01   0.937467E-01  -0.225184E+02
   0.103367E+03   0.100827E+03   0.978234E+01   0.998751E+00  -0.231295E+02
   0.103244E+03   0.102107E+03   0.979229E+01   0.457909E+00  -0.216011E+02
   0.103244E+03   0.102717E+03   0.936657E+01   0.405800E+00  -0.239321E+02
   0.103172E+03   0.102444E+03   0.946563E+01   0.316144E+00  -0.238962E+02
   0.103341E+03   0.102740E+03   0.944871E+01   0.712457E+00  -0.226150E+02
   0.103778E+03   0.101370E+03   0.982088E+01   0.869893E-01  -0.217257E+02
   0.103778E+03   0.102169E+03   0.976378E+01   0.792894E+00  -0.217912E+02
   0.103979E+03   0.103547E+03   0.987241E+01   0.115526E+01  -0.240337E+02
   0.103746E+03   0.101657E+03   0.964318E+01   0.266349E+01  -0.279305E+02
   0.102128E+03   0.103606E+03   0.918457E+01   0.620868E+00  -0.235711E+02
   0.104115E+03   0.102892E+03   0.945790E+01   0.514663E-01  -0.217985E+02
   0.104015E+03   0.103883E+03   0.942763E+01   0.514663E-01  -0.245611E+02
   0.103534E+03   0.102571E+03   0.948360E+01   0.672089E+00  -0.224915E+02
   0.104777E+03   0.102587E+03   0.983009E+01   0.118777E+01  -0.259573E+02
   0.104295E+03   0.101361E+03   0.949513E+01   0.130682E+01  -0.255046E+02
   0.103515E+03   0.103951E+03   0.984751E+01   0.831681E-01  -0.231827E+02
   0.103593E+03   0.101579E+03   0.984227E+01   0.831681E-01  -0.217516E+02
   0.104386E+03   0.102956E+03   0.947500E+01   0.114314E+01  -0.231286E+02
   0.102515E+03   0.102956E+03   0.918402E+01   0.154653E+01  -0.251158E+02
   0.104227E+03   0.102628E+03   0.983471E+01   0.706117E+00  -0.236579E+02
   0.103897E+03   0.102733E+03   0.977079E+01   0.350443E+00  -0.219998E+02
   0.103084E+03   0.100849E+03   0.981470E+01   0.350443E+00  -0.228313E+02
   0.104078E+03   0.103107E+03   0.976563E+01   0.458153E+00  -0.230099E+02
   0.103434E+03   0.103840E+03   0.914856E+01   0.103977E+01  -0.237438E+02
   0.104603E+03   0.103866E+03   0.914622E+01   0.371643E+00  -0.254445E+02
   0.102155E+03   0.102543E+03   0.917549E+01   0.122997E+01  -0.256886E+02
   0.102858E+03   0.103700E+03   0.928134E+01   0.177723E+01  -0.255863E+02
   0.104334E+03   0.103931E+03   0.974632E+01   0.156031E+01  -0.255797E+02
   0.103034E+03   0.102803E+03   0.977385E+01   0.861206E+00  -0.232338E+02
   0.103640E+03   0.103905E+03   0.915936E+01   0.419448E+00  -0.235248E+02
   0.101777E+03   0.103792E+03   0.905551E+01   0.695621E+00  -0.238546E+02
   0.103191E+03   0.103731E+03   0.943882E+01   0.345008E+00  -0.240283E+02
   0.103547E+03   0.103136E+03   0.992144E+01   0.247561E+00  -0.224823E+02
   0.103448E+03   0.104076E+03   0.973245E+01   0.118303E+01  -0.246791E+02
   0.102627E+03   0.103964E+03   0.916703E+01   0.801826E+00  -0.238105E+02
   0.104074E+03   0.101396E+03   0.988239E+01   0.307655E+00  -0.237466E+02
   0.103404E+03   0.101553E+03   0.988239E+01   0.483740E+00  -0.219281E+02
   0.103404E+03   0.100619E+03   0.977612E+01   0.472511E-01  -0.220456E+02
   0.102365E+03   0.103017E+03   0.957868E+01   0.901509E+00  -0.259819E+02
   0.103773E+03   0.102555E+03   0.974796E+01   0.719310E+00  -0.217995E+02
   0.103337E+03   0.103234E+03   0.910123E+01   0.177935E+01  -0.253219E+02
   0.103887E+03   0.103744E+03   0.910808E+01   0.770027E+00  -0.234094E+02
   0.103707E+03   0.101729E+03   0.982407E+01   0.838213E+00  -0.218780E+02
   0.104358E+03   0.101832E+03   0.955976E+01   0.127872E+01  -0.249333E+02
   0.103595E+03   0.103980E+03   0.991127E+01   0.739516E+00  -0.230740E+02
   0.103700E+03   0.103554E+03   0.955781E+01   0.670864E+00  -0.229215E+02
   0.104175E+03   0.102321E+03   0.978920E+01   0.954977E+00  -0.227554E+02
   0.103243E+03   0.103816E+03   0.995724E+01   0.954977E+00  -0.233614E+02
   0.104599E+03   0.102447E+03   0.946298E+01   0.114773E+01  -0.235515E+02
   0.103036E+03   0.103097E+03   0.954574E+01   0.926827E+00  -0.235565E+02
   0.103537E+03   0.103211E+03   0.994573E+01   0.135794E+01  -0.241823E+02
   0.103386E+03   0.104328E+03   0.990582E+01   0.631899E+00  -0.228975E+02
   0.103689E+03   0.103269E+03   0.929034E+01   0.477999E+00  -0.226390E+02
   0.102961E+03   0.102467E+03   0.974178E+01   0.763860E+00  -0.231474E+02
   0.102776E+03   0.103104E+03   0.949145E+01   0.740781E+00  -0.241816E+02
   0.103454E+03   0.103501E+03   0.942966E+01   0.646017E+00  -0.228203E+02
   0.102532E+03   0.103057E+03   0.946449E+01   0.145310E+01  -0.256629E+02
   0.103436E+03   0.103237E+03   0.910937E+01   0.128974E+01  -0.240453E+02
   0.102798E+03   0.103921E+03   0.914215E+01   0.289862E+00  -0.235934E+02
   0.103048E+03   0.103346E+03   0.933207E+01   0.289862E+00  -0.225977E+02
   0.103672E+03   0.102885E+03   0.972273E+01   0.715408E+00  -0.226499E+02
   0.103365E+03   0.102950E+03   0.982434E+01   0.611831E+00  -0.221040E+02
   0.103389E+03   0.102792E+03   0.968108E+01   0.128173E+01  -0.237343E+02
   0.103351E+03   0.102848E+03   0.925477E+01   0.102638E+01  -0.240677E+02
   0.102516E+03   0.105748E+03   0.992209E+01   0.367941E+00  -0.276282E+02
   0.103611E+03   0.102700E+03   0.974231E+01   0.368129E+00  -0.213612E+02
   0.104218E+03   0.102583E+03   0.945902E+01   0.187573E-01  -0.230599E+02
   0.103055E+03   0.100447E+03   0.974510E+01   0.637096E-01  -0.235360E+02
   0.103592E+03   0.103578E+03   0.974510E+01   0.386066E+00  -0.226181E+02
   0.103592E+03   0.101708E+03   0.975655E+01   0.622709E+00  -0.214154E+02
   0.103592E+03   0.101813E+03   0.976482E+01   0.902683E+00  -0.220232E+02
