"res1"	"Y1_gamma1"	"LogPost"
119.709	0.250166	-6.31894
117.748	0.980366	-4.85219
118.393	0.880348	-4.34807
117.911	0.454809	-4.4977
117.277	2.69393	-6.36937
115.756	2.47073	-7.49161
116.763	1.75196	-6.30995
120.287	2.16489	-6.44363
119.49	1.21105	-5.26303
117.638	1.3466	-5.17427
117.638	2.10229	-5.75475
119.103	3.49438	-6.77465
116.558	4.78088	-7.81639
120.8	13.7136	-10.6686
115.06	8.37204	-9.42599
117.695	2.88238	-6.36165
118.753	0.118284	-4.07663
117.185	1.81223	-5.86511
117.185	2.72031	-6.42984
120.911	3.1314	-7.25405
120.356	1.59537	-6.50398
117.315	1.04251	-5.48865
118.89	0.448163	-4.27585
119.314	2.04775	-5.68328
118.328	2.70457	-6.10856
117.901	0.864656	-4.62727
117.024	0.905388	-6.16596
118.857	1.04914	-4.5913
119.277	2.72637	-6.22561
116.953	1.46604	-6.04174
116.915	1.97956	-6.19522
110.851	16.0311	-11.4341
118.915	7.1981	-8.7385
125.607	8.28674	-10.2229
106.075	10.6193	-11.9133
120.313	21.7941	-12.018
119.769	3.44176	-6.87966
119.295	1.66578	-5.36247
120.669	1.66578	-6.98547
117.827	2.82851	-6.28686
116.123	2.18696	-7.09951
114.834	3.46685	-8.27448
116.334	4.27696	-7.64076
119.359	2.91301	-6.39279
119.359	0.426964	-5.09436
119.359	0.446377	-5.08603
118.907	0.77555	-4.43152
117.129	2.37778	-6.23693
116.64	2.38663	-6.5975
116.687	0.894085	-7.11644
118.425	0.878354	-4.34228
118.425	0.060367	-3.96495
118.425	0.49306	-4.08026
119.001	0.49306	-4.42291
119.541	1.09794	-5.30419
119.395	1.10855	-5.11072
118.838	1.35684	-4.85698
119.04	2.14213	-5.66229
118.428	0.381053	-4.03109
120.483	2.53389	-6.73751
118.519	3.52206	-6.75597
119.272	0.572739	-4.86637
121.284	3.08332	-7.51299
119.354	2.6816	-6.21241
119.716	1.60013	-5.67012
118.736	0.499912	-4.16155
118.736	0.499912	-4.16155
120.018	2.69358	-6.50489
118.263	0.723016	-4.26684
119.252	0.227601	-4.90386
118.485	2.36508	-5.79733
116.634	0.283068	-9.26883
118.42	2.32215	-5.75894
119.327	0.0670509	-5.13443
118.819	0.095494	-4.13954
117.998	0.095494	-4.36715
117.998	0.095494	-4.36715
117.998	0.507161	-4.38421
118.086	0.272079	-4.24119
119.773	1.00628	-5.71149
119.426	1.9026	-5.62708
118.516	1.16578	-4.60314
120.541	3.3478	-7.12939
122.948	4.44652	-8.79048
119.77	1.6273	-5.73791
120.021	2.02776	-6.14905
118.833	1.70405	-5.19174
118.983	0.284639	-4.37106
118.983	0.108703	-4.36542
118.989	1.21779	-4.80649
119.622	1.17187	-5.43076
119.566	1.30031	-5.38586
118.879	0.839571	-4.44958
118.879	1.38013	-4.89458
119.971	9.65565	-9.62403
115.68	3.75979	-7.72296
117.719	2.79567	-6.28779
117.405	1.42239	-5.45139
118.289	0.444052	-4.10393
117.043	0.840186	-6.18781
118.141	0.015136	-4.164
118.141	0.015136	-4.164
118.583	0.015136	-3.96986
119.247	2.56176	-6.0843
120.88	1.84926	-7.21715
119.039	0.150996	-4.46116
119.66	0.150996	-6.21435
117.001	4.43352	-7.53496
119.693	4.07137	-7.25522
120.219	5.44974	-8.08059
116.182	8.4774	-9.32232
118.199	0.73307	-4.30641
117.897	1.93469	-5.49772
118.28	0.363067	-4.08122
117.384	2.37996	-6.09512
119.823	1.14838	-5.7549
119.523	1.4786	-5.41738
118.889	0.332552	-4.24887
117.807	5.70102	-8.08977
119.09	1.5723	-5.16636
116.783	1.60843	-6.28154
118.761	1.51289	-4.98513
118.561	0.797265	-4.27915
117.808	0.797265	-4.70618
117.586	1.15244	-5.12117
119.093	0.696238	-4.59291
119.093	0.59469	-4.56953
118.623	1.60652	-5.05549
119.065	0.78717	-4.59084
119.065	0.49065	-4.51272
117.121	1.91791	-5.97651
119.19	0.641147	-4.72197
118.626	2.31668	-5.75533
122.274	3.06956	-8.43929
117.575	1.08783	-5.10717
117.42	1.08453	-5.32154
119.813	0.423619	-6.47328
118.936	0.0742033	-4.29062
118.936	0.601717	-4.37571
117.91	0.283594	-4.50591
117.236	0.175791	-6.52714
116.091	4.20757	-7.69796
117.617	0.105542	-5.23547
117.614	2.22336	-5.86426
117.946	1.66665	-5.23152
117.171	2.05015	-6.0078
117.604	0.506229	-5.0716
118.96	0.696647	-4.4393
118.96	0.696647	-4.4393
118.033	0.696647	-4.41177
118.704	1.06423	-4.53915
118.751	0.311207	-4.10749
117.856	2.84554	-6.29415
117.08	2.73901	-6.49309
120.265	2.95352	-6.78624
115.195	8.41585	-9.41949
119.075	0.34002	-4.52211
118.481	0.245513	-3.98456
118.809	0.743172	-4.33959
119.345	5.38063	-7.93792
112.063	22.8675	-12.2711
117.429	27.6525	-12.7222
114.427	16.9721	-11.3488
114.401	13.424	-10.7049
115.095	5.27686	-8.45915
118.706	3.66754	-6.86486
118.706	1.38851	-4.84895
118.706	0.624825	-4.20763
118.732	1.48226	-4.94776
120.242	1.34938	-6.42618
118.219	3.32082	-6.61614
119.707	2.27101	-6.0595
118.335	2.13859	-5.59011
119.748	4.5136	-7.52248
118.214	2.33201	-5.78648
119.141	0.0209688	-4.66939
119.122	0.900246	-4.70498
117.214	1.70437	-5.7834
118.416	0.118709	-3.97156
118.416	0.460609	-4.06619
119.654	0.611883	-5.72567
119.654	3.61046	-6.95842
118.963	1.46116	-5.00544
117.712	3.32854	-6.69109
119.725	2.89209	-6.49748
115.445	8.22308	-9.32761
117.737	2.91802	-6.37866
118.039	0.708807	-4.41239
